subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
59,1,1,ec,8,negative,N   A   P   S,maske_1.bmp,maske_2.bmp,7380.bmp,0.066,N   A   P   S,S   P   A   D,J   O   R   F,B   R   O   L,no,no,yes,no,no,yes
59,1,2,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,6020.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,yes,no,no,no,yes
59,1,3,ec,2,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,1463.bmp,0.066,F   R   O   L,W   A   N   S,D   W   A   P,B   O   R   L,no,no,yes,no,yes,no
59,1,4,ec,8,positive,F   R   O   L,maske_2.bmp,maske_1.bmp,4622.bmp,0.066,D   W   A   P,S   N   A   D,L   O   R   B,F   R   O   L,no,yes,no,no,yes,no
59,1,5,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,2791.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,no,yes,no,no,yes,no
59,1,6,ec,3,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,2071.bmp,0.066,B   L   O   R,W   A   N   S,S   W   A   D,B   O   R   F,no,no,yes,no,yes,no
59,1,7,ec,7,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,5994.bmp,0.066,S   N   A   D,J   O   R   F,B   L   O   R,S   W   A   P,yes,no,no,no,yes,no
59,1,8,ec,2,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,2750.bmp,0.066,B   O   R   L,N   A   P   S,B   R   O   L,W   A   N   S,no,yes,no,no,no,yes
59,1,9,ec,7,negative,D   W   A   P,maske_2.bmp,maske_1.bmp,9400.bmp,0.066,L   O   R   B,D   W   A   P,S   W   A   P,B   L   O   R,no,no,no,yes,no,yes
59,1,10,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,9330.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,no,no,yes,no,yes
59,1,11,ec,4,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,2053.bmp,0.066,B   O   R   L,S   N   A   D,F   R   O   L,S   W   A   D,no,no,yes,no,no,yes
59,1,12,ec,5,negative,P   A   W   S,maske_2.bmp,maske_1.bmp,9432.bmp,0.066,P   A   W   S,F   O   R   B,S   W   A   D,B   O   R   F,yes,no,no,no,no,yes
59,1,13,ec,6,negative,S   W   A   P,maske_1.bmp,maske_2.bmp,9265.bmp,0.066,L   O   R   B,P   A   W   S,F   O   R   B,S   W   A   P,yes,no,no,no,no,yes
59,1,14,ec,1,positive,L   O   R   B,maske_1.bmp,maske_2.bmp,8330.bmp,0.066,L   O   R   B,N   A   P   S,B   R   O   L,S   W   A   P,no,no,no,yes,yes,no
59,1,15,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,5629.bmp,0.5,T   E   H   V,K   I   G   M,H   Y   V   Z,G   M   U   X,no,no,yes,no,yes,no
59,1,16,ec,4,positive,B   O   R   F,maske_1.bmp,maske_2.bmp,2340.bmp,0.066,P   A   W   S,F   O   R   B,B   O   R   F,S   P   A   D,no,yes,no,no,yes,no
59,1,17,ec,5,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,8501.bmp,0.066,F   O   R   B,S   P   A   D,P   A   W   S,B   O   R   L,no,yes,no,no,yes,no
59,1,18,ec,3,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9520.bmp,0.066,F   R   O   L,B   O   R   F,S   N   A   D,D   W   A   P,yes,no,no,no,no,yes
59,1,19,ec,1,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,9560.bmp,0.066,W   A   N   S,S   P   A   D,B   L   O   R,J   O   R   F,no,no,yes,no,no,yes
59,1,20,ec,6,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,5830.bmp,0.066,B   R   O   L,S   W   A   D,J   O   R   F,N   A   P   S,no,yes,no,no,yes,no
59,2,1,ec,6,negative,S   W   A   P,maske_2.bmp,maske_1.bmp,3160.bmp,0.066,L   O   R   B,B   O   R   F,S   W   A   P,P   A   W   S,yes,no,no,no,no,yes
59,2,2,ec,3,positive,B   L   O   R,maske_2.bmp,maske_1.bmp,8420.bmp,0.066,L   O   R   B,D   W   A   P,W   A   N   S,B   L   O   R,no,yes,no,no,yes,no
59,2,3,ec,4,positive,B   O   R   F,maske_2.bmp,maske_1.bmp,8370.bmp,0.066,B   O   R   F,D   W   A   P,B   L   O   R,P   A   W   S,no,no,no,yes,yes,no
59,2,4,ec,4,negative,S   W   A   D,maske_1.bmp,maske_2.bmp,6831.bmp,0.066,F   O   R   B,B   R   O   L,S   W   A   D,D   W   A   P,no,no,no,yes,no,yes
59,2,5,ec,3,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9435.bmp,0.066,S   W   A   P,S   N   A   D,F   R   O   L,B   L   O   R,no,no,yes,no,no,yes
59,2,6,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,8501.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,yes,no,no,no,yes,no
59,2,7,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9102.bmp,0.5,T   E   H   V,K   I   G   M,H   Y   V   Z,G   M   U   X,no,no,no,yes,no,yes
59,2,8,ec,1,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,3550.bmp,0.066,J   O   R   F,W   A   N   S,S   P   A   D,B   O   R   L,no,no,no,yes,no,yes
59,2,9,ec,8,negative,N   A   P   S,maske_2.bmp,maske_1.bmp,3300.bmp,0.066,B   O   R   F,S   P   A   D,N   A   P   S,B   O   R   L,no,no,no,yes,no,yes
59,2,10,ec,2,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,5830.bmp,0.066,N   A   P   S,B   O   R   L,S   W   A   P,J   O   R   F,yes,no,no,no,yes,no
59,2,11,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,9182.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,no,no,yes,no,yes
59,2,12,ec,7,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,1463.bmp,0.066,N   A   P   S,S   W   A   P,F   R   O   L,J   O   R   F,no,yes,no,no,yes,no
59,2,13,ec,5,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,1650.bmp,0.066,S   P   A   D,F   O   R   B,S   N   A   D,B   O   R   L,no,no,yes,no,yes,no
59,2,14,ec,6,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,2160.bmp,0.066,B   R   O   L,S   N   A   D,S   W   A   D,B   O   R   F,no,no,yes,no,yes,no
59,2,15,ec,1,positive,L   O   R   B,maske_1.bmp,maske_2.bmp,1999.bmp,0.066,S   W   A   D,S   P   A   D,F   O   R   B,L   O   R   B,yes,no,no,no,yes,no
59,2,16,ec,5,negative,P   A   W   S,maske_1.bmp,maske_2.bmp,3220.bmp,0.066,P   A   W   S,F   O   R   B,N   A   P   S,J   O   R   F,no,no,no,yes,no,yes
59,2,17,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,8170.bmp,0.5,K   I   G   M,H   Y   V   Z,G   M   U   X,T   E   H   V,no,no,no,yes,yes,no
59,2,18,ec,7,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,8485.bmp,0.066,S   N   A   D,L   O   R   B,B   R   O   L,D   W   A   P,no,no,no,yes,no,yes
59,2,19,ec,8,positive,F   R   O   L,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.066,B   R   O   L,P   A   W   S,F   R   O   L,W   A   N   S,no,yes,no,no,yes,no
59,2,20,ec,2,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9041.bmp,0.066,F   R   O   L,S   W   A   D,B   L   O   R,W   A   N   S,no,no,yes,no,no,yes
59,3,1,ec,4,negative,S   W   A   D,maske_1.bmp,maske_2.bmp,9220.bmp,0.066,S   W   A   D,P   A   W   S,B   O   R   F,J   O   R   F,no,no,no,yes,no,yes
59,3,2,ec,6,negative,S   W   A   P,maske_2.bmp,maske_1.bmp,2141.bmp,0.066,N   A   P   S,S   W   A   P,F   R   O   L,J   O   R   F,no,no,yes,no,no,yes
59,3,3,ec,8,negative,N   A   P   S,maske_2.bmp,maske_1.bmp,9432.bmp,0.066,F   O   R   B,N   A   P   S,D   W   A   P,B   R   O   L,no,no,no,yes,no,yes
59,3,4,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,7580.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,yes,no,no,no,yes,no
59,3,5,ec,2,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9330.bmp,0.066,B   O   R   F,B   L   O   R,W   A   N   S,S   P   A   D,no,no,no,yes,no,yes
59,3,6,ec,7,negative,D   W   A   P,maske_2.bmp,maske_1.bmp,7380.bmp,0.066,L   O   R   B,B   O   R   L,D   W   A   P,W   A   N   S,no,yes,no,no,no,yes
59,3,7,ec,3,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,2750.bmp,0.066,S   W   A   P,B   R   O   L,S   N   A   D,F   R   O   L,no,yes,no,no,no,yes
59,3,8,ec,1,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,9280.bmp,0.066,S   P   A   D,B   L   O   R,B   O   R   L,S   W   A   D,no,yes,no,no,no,yes
59,3,9,ec,3,positive,B   L   O   R,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.066,B   L   O   R,S   W   A   P,S   W   A   D,L   O   R   B,no,yes,no,no,yes,no
59,3,10,ec,6,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,8470.bmp,0.066,F   R   O   L,N   A   P   S,S   P   A   D,B   R   O   L,no,no,yes,no,yes,no
59,3,11,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,6530.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,yes,no,no,yes,no
59,3,12,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,8170.bmp,0.5,K   I   G   M,H   Y   V   Z,T   E   H   V,G   M   U   X,no,yes,no,no,yes,no
59,3,13,ec,4,positive,B   O   R   F,maske_2.bmp,maske_1.bmp,1440.bmp,0.066,B   O   R   F,S   W   A   P,B   R   O   L,S   N   A   D,no,yes,no,no,yes,no
59,3,14,ec,2,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,5594.bmp,0.066,N   A   P   S,S   W   A   D,F   O   R   B,B   O   R   L,yes,no,no,no,yes,no
59,3,15,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9430.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,yes,no,no,no,no,yes
59,3,16,ec,5,negative,P   A   W   S,maske_2.bmp,maske_1.bmp,8485.bmp,0.066,L   O   R   B,P   A   W   S,F   O   R   B,S   N   A   D,yes,no,no,no,no,yes
59,3,17,ec,7,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,7470.bmp,0.066,W   A   N   S,B   L   O   R,D   W   A   P,J   O   R   F,yes,no,no,no,yes,no
59,3,18,ec,5,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,4606.bmp,0.066,P   A   W   S,F   O   R   B,D   W   A   P,J   O   R   F,yes,no,no,no,yes,no
59,3,19,ec,1,positive,L   O   R   B,maske_1.bmp,maske_2.bmp,7502.bmp,0.066,S   P   A   D,B   O   R   F,L   O   R   B,S   N   A   D,yes,no,no,no,yes,no
59,3,20,ec,8,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,2040.bmp,0.066,W   A   N   S,P   A   W   S,B   O   R   L,F   R   O   L,no,yes,no,no,yes,no
59,4,1,ec,4,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,9342.bmp,0.066,B   R   O   L,S   W   A   P,S   W   A   D,L   O   R   B,yes,no,no,no,no,yes
59,4,2,ec,3,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,8190.bmp,0.066,B   L   O   R,D   W   A   P,N   A   P   S,B   R   O   L,no,no,yes,no,yes,no
59,4,3,ec,7,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.066,W   A   N   S,J   O   R   F,B   O   R   F,D   W   A   P,no,no,no,yes,yes,no
59,4,4,ec,1,positive,L   O   R   B,maske_2.bmp,maske_1.bmp,7502.bmp,0.066,S   W   A   D,S   P   A   D,F   O   R   B,L   O   R   B,no,yes,no,no,yes,no
59,4,5,ec,7,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,9430.bmp,0.066,P   A   W   S,D   W   A   P,L   O   R   B,F   O   R   B,no,no,yes,no,no,yes
59,4,6,ec,2,negative,W   A   N   S,maske_2.bmp,maske_1.bmp,2900.bmp,0.066,D   W   A   P,F   O   R   B,W   A   N   S,F   R   O   L,no,no,no,yes,no,yes
59,4,7,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,4622.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,no,yes,no,yes,no
59,4,8,ec,1,negative,S   P   A   D,maske_1.bmp,maske_2.bmp,6530.bmp,0.066,S   P   A   D,B   L   O   R,B   O   R   L,W   A   N   S,no,no,no,yes,yes,no
59,4,9,ec,5,positive,F   O   R   B,maske_1.bmp,maske_2.bmp,2311.bmp,0.066,J   O   R   F,S   W   A   D,S   P   A   D,F   O   R   B,no,no,yes,no,yes,no
59,4,10,ec,6,negative,S   W   A   P,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.066,S   W   A   P,F   R   O   L,J   O   R   F,N   A   P   S,no,yes,no,no,no,yes
59,4,11,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9435.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,yes,no,no,no,yes
59,4,12,ec,2,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,8200.bmp,0.066,L   O   R   B,N   A   P   S,P   A   W   S,B   O   R   L,no,yes,no,no,yes,no
59,4,13,ec,4,positive,B   O   R   F,maske_1.bmp,maske_2.bmp,2160.bmp,0.066,S   N   A   D,B   O   R   F,F   R   O   L,W   A   N   S,yes,no,no,no,yes,no
59,4,14,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,6311.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,yes,no,no,no,no,yes
59,4,15,ec,3,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9520.bmp,0.066,S   W   A   D,S   N   A   D,B   L   O   R,B   O   R   F,yes,no,no,no,no,yes
59,4,16,ec,8,negative,N   A   P   S,maske_2.bmp,maske_1.bmp,9102.bmp,0.066,N   A   P   S,S   P   A   D,B   O   R   F,B   R   O   L,no,no,yes,no,no,yes
59,4,17,ec,8,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,2550.bmp,0.066,S   W   A   P,F   R   O   L,B   L   O   R,S   N   A   D,yes,no,no,no,yes,no
59,4,18,ec,5,negative,P   A   W   S,maske_2.bmp,maske_1.bmp,9180.bmp,0.066,B   O   R   L,P   A   W   S,S   N   A   D,J   O   R   F,yes,no,no,no,no,yes
