subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
57,1,1,ec,7,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,7380.bmp,0.109,J   O   L   F,S   P   A   D,D   A   N   S,F   L   O   R,no,no,yes,no,no,yes
57,1,2,ec,4,positive,S   N   A   D,maske_1.bmp,maske_2.bmp,8370.bmp,0.109,S   N   A   D,B   L   O   F,F   L   O   R,D   A   N   S,no,no,no,yes,yes,no
57,1,3,ec,5,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,9280.bmp,0.109,S   W   A   D,B   O   R   F,J   O   R   B,D   A   N   S,no,yes,no,no,no,yes
57,1,4,ec,5,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,8540.bmp,0.109,D   A   N   S,W   A   D   S,F   L   O   R,J   O   L   F,yes,no,no,no,yes,no
57,1,5,ec,6,negative,L   O   R   B,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.109,N   A   P   S,L   O   R   B,D   W   A   P,B   R   O   L,no,yes,no,no,no,yes
57,1,6,ec,3,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,6020.bmp,0.109,B   L   O   F,P   A   N   S,B   O   R   F,D   W   A   P,yes,no,no,no,no,yes
57,1,7,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,8420.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,no,no,yes,yes,no
57,1,8,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,8485.bmp,0.5,T   E   H   V,H   Y   V   Z,K   I   G   M,G   M   U   X,no,no,yes,no,no,yes
57,1,9,ec,1,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,5910.bmp,0.109,B   L   O   F,D   W   A   P,S   P   A   D,B   O   R   F,no,yes,no,no,yes,no
57,1,10,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,3220.bmp,0.5,K   I   G   M,H   Y   V   Z,G   M   U   X,T   E   H   V,no,no,yes,no,no,yes
57,1,11,ec,4,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,9421.bmp,0.109,P   A   N   S,W   A   D   S,B   R   O   L,B   L   O   F,no,no,yes,no,no,yes
57,1,12,ec,8,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,8190.bmp,0.109,B   O   R   F,N   A   P   S,L   O   R   B,P   A   N   S,no,no,no,yes,yes,no
57,1,13,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,2311.bmp,0.5,T   E   H   V,H   Y   V   Z,K   I   G   M,G   M   U   X,yes,no,no,no,yes,no
57,1,14,ec,2,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9630.bmp,0.109,J   O   L   F,S   N   A   D,W   A   D   S,L   O   R   B,no,no,no,yes,no,yes
57,1,15,ec,2,positive,S   P   A   D,maske_2.bmp,maske_1.bmp,2070.bmp,0.109,B   O   L   F,L   O   R   B,S   P   A   D,P   A   N   S,no,no,yes,no,yes,no
57,1,16,ec,3,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,1710.bmp,0.109,B   R   O   L,J   O   L   F,W   A   D   S,S   W   A   D,no,no,no,yes,yes,no
57,1,17,ec,8,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,9182.bmp,0.109,F   L   O   R,N   A   P   S,B   O   L   F,S   W   A   D,no,no,yes,no,no,yes
57,1,18,ec,1,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,9000.bmp,0.109,S   N   A   D,S   P   A   D,J   O   R   B,B   O   L   F,no,no,yes,no,yes,no
57,1,19,ec,7,positive,N   A   P   S,maske_1.bmp,maske_2.bmp,7350.bmp,0.109,J   O   R   B,S   N   A   D,B   O   L   F,N   A   P   S,no,no,no,yes,yes,no
57,1,20,ec,6,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,1440.bmp,0.109,J   O   R   B,B   R   O   L,S   W   A   D,D   W   A   P,no,no,no,yes,yes,no
57,2,1,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9432.bmp,0.5,K   I   G   M,G   M   U   X,H   Y   V   Z,T   E   H   V,no,yes,no,no,no,yes
57,2,2,ec,6,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,2058.bmp,0.109,S   W   A   D,L   O   R   B,P   A   N   S,J   O   R   B,yes,no,no,no,yes,no
57,2,3,ec,8,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,2057.bmp,0.109,B   O   R   F,W   A   D   S,P   A   N   S,J   O   L   F,no,no,yes,no,yes,no
57,2,4,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9500.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,no,yes
57,2,5,ec,1,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,2660.bmp,0.109,B   R   O   L,B   O   L   F,S   W   A   D,D   W   A   P,no,no,no,yes,yes,no
57,2,6,ec,6,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,9280.bmp,0.109,P   A   N   S,J   O   R   B,S   P   A   D,L   O   R   B,no,yes,no,no,no,yes
57,2,7,ec,1,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,3160.bmp,0.109,J   O   R   B,D   A   N   S,N   A   P   S,L   O   R   B,no,no,no,yes,no,yes
57,2,8,ec,7,positive,N   A   P   S,maske_2.bmp,maske_1.bmp,1710.bmp,0.109,N   A   P   S,S   N   A   D,J   O   R   B,L   O   R   B,no,yes,no,no,yes,no
57,2,9,ec,3,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,9330.bmp,0.109,B   O   R   F,D   A   N   S,S   N   A   D,B   L   O   F,no,no,no,yes,no,yes
57,2,10,ec,5,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9404.bmp,0.109,S   N   A   D,B   O   R   F,S   W   A   D,J   O   L   F,no,no,yes,no,no,yes
57,2,11,ec,5,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,2091.bmp,0.109,S   P   A   D,D   A   N   S,B   O   R   F,B   L   O   F,no,yes,no,no,yes,no
57,2,12,ec,4,positive,S   N   A   D,maske_1.bmp,maske_2.bmp,2040.bmp,0.109,F   L   O   R,D   W   A   P,B   L   O   F,S   N   A   D,no,no,no,yes,yes,no
57,2,13,ec,7,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,9220.bmp,0.109,D   W   A   P,F   L   O   R,B   O   L   F,W   A   D   S,no,yes,no,no,no,yes
57,2,14,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,8190.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,no,yes,no,yes,no
57,2,15,ec,4,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,9180.bmp,0.109,B   R   O   L,S   P   A   D,S   W   A   D,F   L   O   R,yes,no,no,no,yes,no
57,2,16,ec,2,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,2750.bmp,0.109,J   O   L   F,W   A   D   S,P   A   N   S,B   R   O   L,yes,no,no,no,no,yes
57,2,17,ec,2,positive,S   P   A   D,maske_2.bmp,maske_1.bmp,5594.bmp,0.109,S   P   A   D,N   A   P   S,J   O   L   F,F   L   O   R,yes,no,no,no,yes,no
57,2,18,ec,8,negative,B   O   L   F,maske_1.bmp,maske_2.bmp,9331.bmp,0.109,B   O   L   F,N   A   P   S,D   W   A   P,B   L   O   F,no,yes,no,no,no,yes
57,2,19,ec,3,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,8420.bmp,0.109,W   A   D   S,B   R   O   L,B   O   L   F,D   A   N   S,no,no,no,yes,yes,no
57,2,20,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,7470.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,no,yes,no,yes,no
57,3,1,ec,2,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9000.bmp,0.109,S   N   A   D,J   O   L   F,N   A   P   S,B   O   R   F,yes,no,no,no,no,yes
57,3,2,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9830.bmp,0.5,T   E   H   V,H   Y   V   Z,K   I   G   M,G   M   U   X,no,no,no,yes,no,yes
57,3,3,ec,4,negative,B   R   O   L,maske_1.bmp,maske_2.bmp,9220.bmp,0.109,D   W   A   P,B   R   O   L,B   O   L   F,S   P   A   D,no,yes,no,no,no,yes
57,3,4,ec,2,positive,S   P   A   D,maske_2.bmp,maske_1.bmp,1710.bmp,0.109,L   O   R   B,F   L   O   R,S   W   A   D,S   P   A   D,no,no,no,yes,yes,no
57,3,5,ec,7,positive,N   A   P   S,maske_2.bmp,maske_1.bmp,7470.bmp,0.109,B   O   L   F,P   A   N   S,N   A   P   S,J   O   R   B,no,no,yes,no,yes,no
