subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
6,1,1,ec,4,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,7330.bmp,0.084,M   E   C   H,T   U   G   Z,G   U   T   Z,M   E   H   K,yes,no,no,no,yes,no
6,1,2,ec,7,positive,N   U   G   Z,maske_2.bmp,maske_1.bmp,8370.bmp,0.084,K   E   H   M,M   E   H   K,N   U   G   Z,Z   U   D   T,no,no,yes,no,yes,no
6,1,3,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,1463.bmp,0.5,V   A   S   P,F   R   I   B,P   Y   W   S,J   O   R   F,yes,no,no,no,yes,no
6,1,4,ec,3,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,9180.bmp,0.084,G   U   N   T,K   E   H   M,D   U   N   T,C   L   E   M,no,no,no,yes,no,yes
6,1,5,ec,6,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,9280.bmp,0.084,G   N   U   D,G   U   N   T,K   E   L   M,K   E   H   M,no,no,no,yes,no,yes
6,1,6,ec,7,negative,C   H   E   L,maske_1.bmp,maske_2.bmp,3220.bmp,0.084,C   H   E   L,Z   U   D   T,G   U   T   Z,M   E   H   K,yes,no,no,no,no,yes
6,1,7,ec,6,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,1710.bmp,0.084,C   E   L   M,G   N   U   D,K   E   H   M,G   U   N   T,no,yes,no,no,yes,no
6,1,8,ec,5,positive,D   U   N   T,maske_1.bmp,maske_2.bmp,8170.bmp,0.084,G   N   U   D,K   E   L   M,K   E   C   H,D   U   N   T,no,no,no,yes,yes,no
6,1,9,ec,3,positive,Z   U   N   G,maske_1.bmp,maske_2.bmp,5830.bmp,0.084,T   U   G   Z,Z   U   N   G,K   E   C   H,C   H   E   L,yes,no,no,no,yes,no
6,1,10,ec,1,positive,Z   U   D   T,maske_1.bmp,maske_2.bmp,2058.bmp,0.084,C   E   L   M,Z   U   N   G,Z   U   D   T,C   H   E   L,no,no,yes,no,yes,no
6,1,11,ec,8,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,8080.bmp,0.084,G   U   N   T,K   E   L   M,D   U   N   T,C   L   E   M,yes,no,no,no,yes,no
