subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
98,1,1,ec,3,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,9830.bmp,0.068,F   R   O   L,D   W   A   P,S   N   A   D,B   L   O   R,yes,no,no,no,no,yes
98,1,2,ec,7,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,3160.bmp,0.068,D   W   A   P,L   O   B   F,L   O   R   B,D   A   P   S,yes,no,no,no,no,yes
98,1,3,ec,4,positive,D   W   A   P,maske_1.bmp,maske_2.bmp,1440.bmp,0.068,B   L   O   R,S   N   A   W,D   W   A   P,F   R   O   L,no,yes,no,no,yes,no
98,1,4,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,yes,no,no,no,no,yes
98,1,5,ec,8,positive,S   N   A   D,maske_2.bmp,maske_1.bmp,5830.bmp,0.068,P   A   W   S,L   O   B   F,B   O   R   F,S   N   A   D,no,no,no,yes,yes,no
98,1,6,ec,4,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,9000.bmp,0.068,D   A   N   S,P   A   W   S,B   O   L   F,J   O   R   B,no,no,no,yes,no,yes
98,1,7,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,5994.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,no,no,yes,yes,no
98,1,8,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,8330.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,no,yes,no,no,yes,no
98,1,9,ec,6,negative,B   L   O   R,maske_2.bmp,maske_1.bmp,2750.bmp,0.068,D   A   N   S,B   L   O   R,S   W   A   P,J   O   L   F,no,yes,no,no,no,yes
98,1,10,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,6242.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,no,yes,no,no,yes
98,1,11,ec,1,positive,S   W   A   P,maske_1.bmp,maske_2.bmp,2550.bmp,0.068,S   W   A   P,D   A   N   S,F   R   O   L,L   O   R   B,no,yes,no,no,yes,no
98,1,12,ec,6,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,2208.bmp,0.068,P   A   N   S,L   O   B   F,B   O   R   F,D   A   P   S,yes,no,no,no,no,yes
98,1,13,ec,2,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,4622.bmp,0.068,S   N   A   W,S   N   A   D,J   O   R   B,B   O   L   F,no,yes,no,no,yes,no
98,1,14,ec,7,positive,D   A   P   S,maske_2.bmp,maske_1.bmp,2050.bmp,0.068,J   O   L   F,L   O   R   B,D   A   P   S,D   W   A   P,no,no,yes,no,yes,no
98,1,15,ec,8,negative,J   O   L   F,maske_2.bmp,maske_1.bmp,9560.bmp,0.068,P   A   W   S,F   R   O   L,S   W   A   P,J   O   L   F,no,yes,no,no,no,yes
98,1,16,ec,5,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,2091.bmp,0.068,B   O   L   F,D   A   N   S,J   O   R   B,S   W   A   P,no,no,no,yes,no,yes
98,1,17,ec,3,positive,P   A   W   S,maske_2.bmp,maske_1.bmp,7230.bmp,0.068,P   A   N   S,B   L   O   R,J   O   L   F,P   A   W   S,no,no,no,yes,yes,no
98,1,18,ec,2,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,9404.bmp,0.068,S   N   A   D,D   A   P   S,L   O   R   B,B   O   L   F,no,yes,no,no,no,yes
98,1,19,ec,5,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9050.bmp,0.068,S   N   A   W,B   O   R   F,L   O   B   F,P   A   N   S,yes,no,no,no,no,yes
98,1,20,ec,1,negative,J   O   R   B,maske_1.bmp,maske_2.bmp,6838.bmp,0.068,S   N   A   W,P   A   N   S,J   O   R   B,B   O   R   F,no,no,yes,no,no,yes
98,2,1,ec,4,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,2050.bmp,0.068,J   O   R   B,F   R   O   L,D   W   A   P,S   N   A   W,no,yes,no,no,no,yes
98,2,2,ec,8,negative,J   O   L   F,maske_2.bmp,maske_1.bmp,9180.bmp,0.068,S   W   A   P,J   O   L   F,D   W   A   P,L   O   B   F,yes,no,no,no,no,yes
98,2,3,ec,3,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,9050.bmp,0.068,J   O   R   B,P   A   W   S,P   A   N   S,F   R   O   L,yes,no,no,no,no,yes
98,2,4,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,8501.bmp,0.5,K   I   G   M,G   M   U   X,H   Y   V   Z,T   E   H   V,yes,no,no,no,yes,no
