subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
17,1,1,ec,7,positive,N   A   P   S,maske_2.bmp,maske_1.bmp,2070.bmp,0.1,B   O   R   L,S   N   A   W,B   R   O   F,N   A   P   S,yes,no,no,no,yes,no
17,1,2,ec,3,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,2375.1.bmp,0.1,P   A   N   D,S   N   A   W,B   O   L   F,B   R   O   F,no,no,yes,no,no,yes
17,1,3,ec,8,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,2058.bmp,0.1,B   O   R   L,P   A   N   D,W   A   N   S,B   R   O   F,no,no,no,yes,yes,no
17,1,4,ec,6,negative,J   O   L   F,maske_2.bmp,maske_1.bmp,3160.bmp,0.1,J   O   L   F,B   O   R   L,N   A   P   S,S   P   A   D,no,yes,no,no,no,yes
17,1,5,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,7330.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,yes,no,no,no,yes,no
17,1,6,ec,7,negative,B   L   O   R,maske_1.bmp,maske_2.bmp,3300.bmp,0.1,B   L   O   R,S   P   A   D,J   O   L   F,S   W   A   P,no,no,yes,no,no,yes
17,1,7,ec,8,negative,F   R   O   B,maske_1.bmp,maske_2.bmp,9404.bmp,0.1,N   A   P   S,D   W   A   P,B   O   L   F,F   R   O   B,no,no,no,yes,no,yes
17,1,8,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9331.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,no,yes,no,no,no,yes
17,1,9,ec,6,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,7580.bmp,0.1,F   R   O   L,N   A   P   S,S   N   A   W,B   L   O   R,no,no,yes,no,yes,no
17,1,10,ec,2,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,2080.bmp,0.1,J   O   L   F,S   W   A   D,F   R   O   L,D   W   A   P,yes,no,no,no,yes,no
17,1,11,ec,1,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,8540.bmp,0.1,B   L   O   R,F   R   O   B,S   W   A   P,D   W   A   P,no,no,yes,no,yes,no
17,1,12,ec,1,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,9560.bmp,0.1,F   R   O   L,W   A   N   S,L   O   R   B,S   W   A   P,yes,no,no,no,no,yes
