subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,sicher1,sicher2,sicher3,sicher4,sicher5,sicher6,crit1,crit2,crit3,VF_pos,VF_neg
41,1,1,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,2071.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,1,2,ec,5,negative,F   R   O   L,maske_1.bmp,maske_2.bmp,9280.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,1,3,ec,4,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,6831.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,1,4,ec,1,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,2070.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,1,5,ec,8,positive,S   W   A   P,maske_1.bmp,maske_2.bmp,4622.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,1,6,ec,8,negative,B   R   O   F,maske_2.bmp,maske_1.bmp,2900.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,1,7,ec,6,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,6555.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,1,8,ec,2,negative,F   O   R   B,maske_2.bmp,maske_1.bmp,8485.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,1,9,ec,7,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,9340.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,1,10,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9430.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,1,11,ec,5,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,1650.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,1,12,ec,7,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,7330.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,1,13,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,3550.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
41,1,14,ec,2,positive,D   A   N   S,maske_2.bmp,maske_1.bmp,2057.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,1,15,ec,3,positive,D   A   P   S,maske_2.bmp,maske_1.bmp,2550.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,1,16,ec,3,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,9041.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,1,17,ec,6,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,5594.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,1,18,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,7230.bmp,0.5,no,no,no,no,yes,no,no,no,yes,yes,no
41,1,19,ec,4,positive,S   N   A   D,maske_2.bmp,maske_1.bmp,2791.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,1,20,ec,1,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,6838.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,2,1,ec,1,negative,J   O   L   F,maske_2.bmp,maske_1.bmp,9920.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,2,2,ec,7,negative,L   O   R   B,maske_2.bmp,maske_1.bmp,9435.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
41,2,3,ec,2,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,8370.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,2,4,ec,7,positive,W   A   P   S,maske_2.bmp,maske_1.bmp,8501.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,2,5,ec,8,negative,B   R   O   F,maske_1.bmp,maske_2.bmp,2053.bmp,0.088,yes,no,no,no,no,no,no,no,yes,no,yes
41,2,6,ec,3,negative,L   O   B   F,maske_2.bmp,maske_1.bmp,9630.bmp,0.088,no,yes,no,no,no,no,no,no,yes,no,yes
41,2,7,ec,4,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,2710.bmp,0.088,no,yes,no,no,no,no,no,no,yes,no,yes
41,2,8,ec,4,positive,S   N   A   D,maske_1.bmp,maske_2.bmp,2150.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,2,9,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,9561.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,2,10,ec,6,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,2,11,ec,3,positive,D   A   P   S,maske_1.bmp,maske_2.bmp,8080.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
41,2,12,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,2209.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,2,13,ec,6,negative,B   O   L   F,maske_1.bmp,maske_2.bmp,9050.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
41,2,14,ec,1,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,7580.bmp,0.088,no,no,no,yes,no,no,no,no,yes,yes,no
41,2,15,ec,2,negative,F   O   R   B,maske_1.bmp,maske_2.bmp,1525.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
41,2,16,ec,5,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,3220.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
41,2,17,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9331.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,2,18,ec,5,positive,D   W   A   P,maske_1.bmp,maske_2.bmp,5830.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,2,19,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,2160.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,2,20,ec,8,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,5994.bmp,0.088,no,no,no,no,no,yes,no,no,yes,yes,no
41,3,1,ec,6,negative,B   O   L   F,maske_1.bmp,maske_2.bmp,9404.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,3,2,ec,5,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,9830.bmp,0.084,no,no,yes,no,no,no,no,no,yes,no,yes
41,3,3,ec,5,positive,D   W   A   P,maske_1.bmp,maske_2.bmp,8496.bmp,0.084,yes,no,no,no,no,no,no,no,yes,yes,no
41,3,4,ec,8,positive,S   W   A   P,maske_1.bmp,maske_2.bmp,2311.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,5,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,3300.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
41,3,6,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,7350.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,3,7,ec,1,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,6020.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,3,8,ec,2,positive,D   A   N   S,maske_2.bmp,maske_1.bmp,5460.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,9,ec,8,negative,B   R   O   F,maske_1.bmp,maske_2.bmp,9520.bmp,0.084,yes,no,no,no,no,no,no,no,yes,no,yes
41,3,10,ec,2,negative,F   O   R   B,maske_2.bmp,maske_1.bmp,6242.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,11,ec,7,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,1440.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,12,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,3160.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
41,3,13,ec,1,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,4220.bmp,0.084,yes,no,no,no,no,no,no,no,yes,yes,no
41,3,14,ec,4,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,6530.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,15,ec,7,negative,L   O   R   B,maske_2.bmp,maske_1.bmp,9006.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,16,ec,3,positive,D   A   P   S,maske_1.bmp,maske_2.bmp,8470.bmp,0.084,no,yes,no,no,no,no,no,no,yes,yes,no
41,3,17,ec,4,positive,S   N   A   D,maske_2.bmp,maske_1.bmp,8190.bmp,0.084,no,no,no,yes,no,no,no,no,yes,yes,no
41,3,18,ec,3,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,9000.bmp,0.084,no,yes,no,no,no,no,no,no,yes,no,yes
41,3,19,ec,6,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,4606.bmp,0.084,no,no,yes,no,no,no,no,no,yes,yes,no
41,3,20,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,2058.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,4,1,ec,3,negative,L   O   B   F,maske_2.bmp,maske_1.bmp,9432.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,4,2,ec,8,negative,B   R   O   F,maske_2.bmp,maske_1.bmp,9007.bmp,0.088,no,yes,no,no,no,no,no,no,yes,no,yes
41,4,3,ec,6,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,1710.bmp,0.088,no,no,no,yes,no,no,no,no,yes,yes,no
41,4,4,ec,8,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,5910.bmp,0.088,no,no,no,no,no,yes,no,no,yes,yes,no
41,4,5,ec,5,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,2340.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
41,4,6,ec,5,negative,F   R   O   L,maske_1.bmp,maske_2.bmp,7380.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
41,4,7,ec,2,negative,F   O   R   B,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,4,8,ec,4,positive,S   N   A   D,maske_1.bmp,maske_2.bmp,5629.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
41,4,9,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,7502.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
41,4,10,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9182.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
41,4,11,ec,2,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,1463.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
41,4,12,ec,4,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9421.bmp,0.088,no,yes,no,no,no,no,no,no,yes,no,yes
