subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
80,1,1,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9400.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,no,no,yes,no,yes
80,1,2,ec,8,positive,K   E   H   M,maske_1.bmp,maske_2.bmp,7350.bmp,0.088,K   E   H   M,D   U   T   Z,C   E   L   M,G   N   U   D,yes,no,no,no,yes,no
80,1,3,ec,2,negative,G   U   N   T,maske_2.bmp,maske_1.bmp,9182.bmp,0.088,G   U   N   T,C   E   L   M,T   N   U   D,K   E   H   M,yes,no,no,no,no,yes
80,1,4,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,no,yes,no,no,no,yes
80,1,5,ec,6,positive,M   E   C   H,maske_2.bmp,maske_1.bmp,8470.bmp,0.088,K   L   E   H,G   N   U   D,G   U   N   T,M   E   C   H,no,no,no,yes,yes,no
80,1,6,ec,7,positive,C   H   E   K,maske_1.bmp,maske_2.bmp,2160.bmp,0.088,K   E   H   M,T   U   N   G,C   H   E   K,Z   U   N   D,no,no,yes,no,no,yes
80,1,7,ec,2,positive,C   E   L   M,maske_1.bmp,maske_2.bmp,2050.bmp,0.088,Z   U   D   T,C   E   L   M,T   N   U   D,K   E   C   H,no,yes,no,no,yes,no
80,1,8,ec,3,negative,G   N   U   D,maske_1.bmp,maske_2.bmp,3160.bmp,0.088,G   N   U   D,C   H   E   K,C   L   E   M,D   N   U   G,yes,no,no,no,no,yes
80,1,9,ec,1,positive,M   E   H   K,maske_2.bmp,maske_1.bmp,7330.bmp,0.088,Z   U   D   T,G   U   N   T,M   E   C   H,M   E   H   K,no,no,yes,no,yes,no
80,1,10,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8170.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,no,no,no,yes,yes,no
80,1,11,ec,5,negative,T   U   N   G,maske_2.bmp,maske_1.bmp,3550.bmp,0.088,G   N   U   D,C   E   L   M,K   L   E   H,T   U   N   G,yes,no,no,no,no,yes
80,1,12,ec,3,positive,C   L   E   M,maske_1.bmp,maske_2.bmp,5460.bmp,0.088,D   U   T   Z,C   L   E   M,C   H   E   K,D   N   U   G,no,yes,no,no,yes,no
80,1,13,ec,7,negative,Z   U   N   D,maske_1.bmp,maske_2.bmp,9920.bmp,0.088,M   E   C   H,Z   U   N   D,C   H   E   K,D   U   T   Z,yes,no,no,no,no,yes
80,1,14,ec,4,positive,K   E   C   H,maske_1.bmp,maske_2.bmp,2057.bmp,0.088,D   N   U   G,C   L   E   M,T   U   N   G,K   E   C   H,yes,no,no,no,yes,no
80,1,15,ec,6,negative,D   U   T   Z,maske_2.bmp,maske_1.bmp,6530.bmp,0.088,D   U   T   Z,Z   U   N   D,K   E   C   H,M   E   H   K,yes,no,no,no,no,yes
80,1,16,ec,1,negative,D   N   U   G,maske_2.bmp,maske_1.bmp,9330.bmp,0.088,K   L   E   H,D   N   U   G,K   E   C   H,Z   U   D   T,no,yes,no,no,no,yes
80,1,17,ec,5,positive,K   L   E   H,maske_2.bmp,maske_1.bmp,8080.bmp,0.088,M   E   H   K,T   N   U   D,K   L   E   H,Z   U   N   D,no,no,yes,no,yes,no
80,1,18,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,1525.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,no,yes,no,no,yes
80,1,19,ec,4,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,9435.bmp,0.088,M   E   C   H,Z   U   D   T,T   U   N   G,M   E   H   K,yes,no,no,no,no,yes
80,1,20,ec,8,negative,T   N   U   D,maske_1.bmp,maske_2.bmp,9421.bmp,0.088,G   U   N   T,T   N   U   D,K   E   H   M,C   L   E   M,no,yes,no,no,no,yes
80,2,1,ec,8,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,9006.bmp,0.088,C   H   E   K,M   E   C   H,G   N   U   D,T   N   U   D,yes,no,no,no,no,yes
80,2,2,ec,4,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,8080.bmp,0.088,K   E   H   M,K   E   C   H,G   N   U   D,G   U   N   T,yes,no,no,no,yes,no
80,2,3,ec,2,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,1999.bmp,0.088,D   U   T   Z,D   N   U   G,C   E   L   M,C   L   E   M,no,no,yes,no,yes,no
80,2,4,ec,1,positive,M   E   H   K,maske_2.bmp,maske_1.bmp,1650.bmp,0.088,M   E   H   K,K   E   C   H,Z   U   D   T,G   U   N   T,yes,no,no,no,no,yes
80,2,5,ec,4,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,2053.bmp,0.088,C   L   E   M,M   E   H   K,D   N   U   G,Z   U   D   T,no,no,no,yes,no,yes
80,2,6,ec,7,positive,C   H   E   K,maske_2.bmp,maske_1.bmp,8200.bmp,0.088,K   L   E   H,T   U   N   G,Z   U   N   D,C   H   E   K,no,no,no,yes,yes,no
