subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
99,1,1,ec,2,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,2080.bmp,0.066,W   A   N   S,S   P   A   W,J   O   R   B,F   R   O   B,no,yes,no,no,yes,no
99,1,2,ec,3,positive,B   O   L   F,maske_2.bmp,maske_1.bmp,5994.bmp,0.066,D   A   P   S,L   O   R   B,B   O   L   F,S   W   A   P,no,no,yes,no,yes,no
99,1,3,ec,6,negative,S   N   A   W,maske_2.bmp,maske_1.bmp,2375.1.bmp,0.066,N   A   P   S,S   N   A   W,J   O   R   B,J   O   L   F,no,yes,no,no,no,yes
99,1,4,ec,5,negative,D   A   N   S,maske_2.bmp,maske_1.bmp,9220.bmp,0.066,D   A   N   S,S   W   A   P,F   R   O   B,L   O   B   F,yes,no,no,no,no,yes
99,1,5,ec,7,positive,L   O   B   F,maske_1.bmp,maske_2.bmp,7350.bmp,0.066,D   A   P   S,L   O   B   F,J   O   R   F,S   N   A   W,no,yes,no,no,yes,no
99,1,6,ec,4,positive,F   R   O   B,maske_2.bmp,maske_1.bmp,7580.bmp,0.066,F   O   R   B,F   R   O   B,S   W   A   P,S   N   A   W,yes,no,no,no,yes,no
99,1,7,ec,6,positive,J   O   L   F,maske_1.bmp,maske_2.bmp,5629.bmp,0.066,J   O   L   F,B   O   L   F,W   A   N   S,N   A   P   S,no,yes,no,no,yes,no
99,1,8,ec,7,negative,S   W   A   P,maske_2.bmp,maske_1.bmp,9830.bmp,0.066,J   O   L   F,L   O   B   F,S   N   A   W,S   W   A   P,no,no,yes,no,no,yes
99,1,9,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,8170.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,yes,no,no,no,yes,no
99,1,10,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,9430.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,no,no,no,yes,no,yes
99,1,11,ec,5,positive,F   O   R   B,maske_1.bmp,maske_2.bmp,4606.bmp,0.066,S   P   A   W,J   O   R   B,S   P   A   D,F   O   R   B,no,no,no,yes,yes,no
99,1,12,ec,1,negative,S   P   A   D,maske_2.bmp,maske_1.bmp,1525.bmp,0.066,J   O   R   F,S   P   A   W,S   P   A   D,L   O   R   B,no,no,yes,no,no,yes
99,1,13,ec,8,negative,W   A   N   S,maske_2.bmp,maske_1.bmp,9920.bmp,0.066,D   A   P   S,J   O   R   F,W   A   N   S,L   O   R   B,yes,no,no,no,no,yes
99,1,14,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,1463.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,yes,no,no,no,yes,no
99,1,15,ec,4,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,2053.bmp,0.066,D   A   P   S,S   P   A   D,B   O   L   F,F   O   R   B,no,yes,no,no,no,yes
99,1,16,ec,3,negative,S   P   A   W,maske_1.bmp,maske_2.bmp,9500.bmp,0.066,F   O   R   B,W   A   N   S,S   P   A   W,F   R   O   B,no,yes,no,no,no,yes
99,1,17,ec,2,negative,N   A   P   S,maske_2.bmp,maske_1.bmp,9265.bmp,0.066,D   A   N   S,B   O   L   F,N   A   P   S,J   O   R   B,no,no,yes,no,no,yes
99,1,18,ec,8,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,2150.bmp,0.066,N   A   P   S,D   A   N   S,J   O   R   F,J   O   L   F,no,no,yes,no,yes,no
99,1,19,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.5,G   M   U   X,T   E   H   V,K   I   G   M,H   Y   V   Z,yes,no,no,no,no,yes
99,1,20,ec,1,positive,L   O   R   B,maske_1.bmp,maske_2.bmp,1440.bmp,0.066,S   P   A   D,D   A   N   S,L   O   B   F,L   O   R   B,no,no,no,yes,yes,no
