subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
70,1,1,ec,2,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,8496.bmp,0.076,D   U   T   Z,K   E   H   M,C   H   E   K,G   U   N   D,no,yes,no,no,yes,no
70,1,2,ec,2,negative,C   H   E   K,maske_1.bmp,maske_2.bmp,9331.bmp,0.076,M   E   H   K,C   H   E   K,T   U   N   G,G   U   N   T,no,no,no,yes,no,yes
70,1,3,ec,4,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,7470.bmp,0.076,K   E   H   M,T   U   N   G,Z   U   N   G,C   H   E   K,no,no,yes,no,yes,no
70,1,4,ec,7,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,9421.bmp,0.076,G   U   N   D,D   U   T   Z,K   E   L   M,K   L   E   M,no,no,yes,no,no,yes
70,1,5,ec,5,negative,K   E   H   M,maske_1.bmp,maske_2.bmp,3550.bmp,0.076,K   E   C   H,T   U   N   G,D   U   T   Z,K   E   H   M,no,no,yes,no,no,yes
70,1,6,ec,7,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,8370.bmp,0.076,K   E   L   M,G   U   N   D,G   U   N   T,M   E   H   K,no,no,yes,no,no,yes
70,1,7,ec,8,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,8485.bmp,0.076,K   E   H   M,G   N   U   D,Z   U   N   T,M   E   H   K,no,yes,no,no,no,yes
70,1,8,ec,1,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9430.bmp,0.076,K   E   L   M,Z   U   N   G,G   N   U   D,K   L   E   M,no,no,no,yes,no,yes
70,1,9,ec,8,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,1463.bmp,0.076,K   E   C   H,C   E   L   K,G   N   U   D,Z   U   N   T,no,no,yes,no,yes,no
70,1,10,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,7330.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,no,yes,yes,no
70,1,11,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,yes,no,no,no,no,yes
70,1,12,ec,3,negative,H   E   M   K,maske_2.bmp,maske_1.bmp,9520.bmp,0.076,C   H   E   K,D   U   G   T,Z   U   N   T,H   E   M   K,no,yes,no,no,no,yes
70,1,13,ec,3,positive,T   U   N   G,maske_2.bmp,maske_1.bmp,4622.bmp,0.076,D   U   G   T,T   U   N   G,H   E   M   K,K   L   E   M,no,yes,no,no,yes,no
70,1,14,ec,1,positive,D   U   T   Z,maske_1.bmp,maske_2.bmp,2040.bmp,0.076,G   N   U   D,M   E   H   K,D   U   T   Z,K   E   L   M,no,no,yes,no,yes,no
70,1,15,ec,6,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,2791.bmp,0.076,Z   U   N   T,C   E   L   K,K   E   C   H,Z   U   N   G,no,no,yes,no,yes,no
70,1,16,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,9500.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,yes,no,no,no,yes
70,1,17,ec,5,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,8470.bmp,0.076,K   L   E   M,D   U   G   T,H   E   M   K,G   U   N   T,no,no,no,yes,yes,no
70,1,18,ec,4,negative,K   E   C   H,maske_1.bmp,maske_2.bmp,9342.bmp,0.076,G   U   N   D,K   E   C   H,G   U   N   T,C   E   L   K,yes,no,no,no,no,yes
70,1,19,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,4606.bmp,0.5,F   R   I   B,V   A   S   P,P   Y   W   S,J   O   R   F,no,no,yes,no,yes,no
70,1,20,ec,6,negative,C   E   L   K,maske_2.bmp,maske_1.bmp,9630.bmp,0.076,C   E   L   K,Z   U   N   G,H   E   M   K,D   U   G   T,no,no,no,yes,no,yes
70,2,1,ec,4,negative,K   E   C   H,maske_1.bmp,maske_2.bmp,9331.bmp,0.076,K   E   H   M,K   E   C   H,T   U   N   G,D   U   T   Z,yes,no,no,no,no,yes
70,2,2,ec,1,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,4606.bmp,0.076,Z   U   N   G,H   E   M   K,D   U   T   Z,C   H   E   K,no,no,yes,no,yes,no
70,2,3,ec,3,positive,T   U   N   G,maske_1.bmp,maske_2.bmp,2311.bmp,0.076,T   U   N   G,K   E   C   H,D   U   T   Z,H   E   M   K,no,yes,no,no,yes,no
70,2,4,ec,2,negative,C   H   E   K,maske_2.bmp,maske_1.bmp,3550.bmp,0.076,C   H   E   K,H   E   M   K,G   N   U   D,D   U   G   T,yes,no,no,no,no,yes
70,2,5,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,2340.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,yes,no,no,no,yes,no
70,2,6,ec,5,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,9265.bmp,0.076,K   E   H   M,M   E   H   K,G   N   U   D,G   U   N   T,yes,no,no,no,no,yes
70,2,7,ec,8,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9435.bmp,0.076,Z   U   N   T,M   E   H   K,T   U   N   G,C   E   L   K,no,no,no,yes,no,yes
70,2,8,ec,4,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,5994.bmp,0.076,K   L   E   M,K   E   L   M,Z   U   N   G,Z   U   N   T,no,no,yes,no,yes,no
70,2,9,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9421.bmp,0.5,P   Y   W   S,J   O   R   F,V   A   S   P,F   R   I   B,no,no,no,yes,no,yes
70,2,10,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,9007.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,yes,no,no,no,no,yes
70,2,11,ec,5,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,2209.bmp,0.076,K   E   H   M,D   U   G   T,G   U   N   T,K   L   E   M,no,yes,no,no,yes,no
70,2,12,ec,2,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,5910.bmp,0.076,M   E   H   K,K   E   H   M,T   U   N   G,G   U   N   D,yes,no,no,no,yes,no
70,2,13,ec,7,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,8470.bmp,0.076,K   E   C   H,G   U   N   T,M   E   H   K,G   N   U   D,no,no,no,yes,yes,no
70,2,14,ec,6,negative,C   E   L   K,maske_2.bmp,maske_1.bmp,9340.bmp,0.076,G   U   N   T,Z   U   N   T,K   E   L   M,C   E   L   K,no,no,yes,no,no,yes
70,2,15,ec,7,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,9342.bmp,0.076,K   E   C   H,D   U   T   Z,K   E   L   M,Z   U   N   G,no,no,yes,no,no,yes
70,2,16,ec,3,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,9561.bmp,0.076,H   E   M   K,Z   U   N   G,K   L   E   M,G   U   N   D,no,no,yes,no,no,yes
70,2,17,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,7580.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,no,yes,no,no,yes,no
70,2,18,ec,8,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,8330.bmp,0.076,C   E   L   K,D   U   G   T,G   N   U   D,C   H   E   K,no,no,yes,no,yes,no
70,2,19,ec,6,positive,Z   U   N   T,maske_2.bmp,maske_1.bmp,2791.bmp,0.076,G   U   N   D,C   E   L   K,K   E   L   M,Z   U   N   T,no,yes,no,no,yes,no
70,2,20,ec,1,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,6838.bmp,0.076,K   L   E   M,C   H   E   K,G   U   N   D,D   U   G   T,no,no,no,yes,no,yes
70,3,1,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,5830.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,yes,no,no,no,yes,no
70,3,2,ec,5,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,2058.bmp,0.076,D   U   G   T,K   E   C   H,K   E   H   M,G   U   N   D,yes,no,no,no,yes,no
70,3,3,ec,1,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9430.bmp,0.076,K   L   E   M,D   U   G   T,D   U   T   Z,K   E   L   M,yes,no,no,no,no,yes
70,3,4,ec,6,negative,C   E   L   K,maske_2.bmp,maske_1.bmp,6838.bmp,0.076,C   H   E   K,G   U   N   T,Z   U   N   T,C   E   L   K,no,no,yes,no,no,yes
70,3,5,ec,2,negative,C   H   E   K,maske_2.bmp,maske_1.bmp,8485.bmp,0.076,D   U   G   T,K   E   H   M,G   U   N   D,C   H   E   K,no,no,yes,no,no,yes
70,3,6,ec,8,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,8370.bmp,0.076,M   E   H   K,G   N   U   D,K   L   E   M,D   U   T   Z,no,yes,no,no,no,yes
70,3,7,ec,3,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,9630.bmp,0.076,G   N   U   D,T   U   N   G,H   E   M   K,M   E   H   K,no,no,yes,no,no,yes
70,3,8,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,2080.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,yes,no,yes,no
70,3,9,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,7380.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,no,no,no,yes,no,yes
70,3,10,ec,7,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,2141.bmp,0.076,K   E   L   M,K   L   E   M,Z   U   N   G,D   U   T   Z,no,no,yes,no,no,yes
70,3,11,ec,6,positive,Z   U   N   T,maske_1.bmp,maske_2.bmp,1710.bmp,0.076,K   E   H   M,H   E   M   K,Z   U   N   T,G   N   U   D,no,yes,no,no,yes,no
70,3,12,ec,5,negative,K   E   H   M,maske_2.bmp,maske_1.bmp,6311.bmp,0.076,G   U   N   T,K   E   H   M,Z   U   N   T,H   E   M   K,yes,no,no,no,no,yes
70,3,13,ec,7,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,2340.bmp,0.076,H   E   M   K,G   U   N   T,D   U   G   T,C   H   E   K,no,yes,no,no,yes,no
70,3,14,ec,8,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9006.bmp,0.076,M   E   H   K,Z   U   N   G,K   E   C   H,T   U   N   G,no,no,yes,no,no,yes
