subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
104,1,1,ec,6,positive,K   L   E   M,maske_2.bmp,maske_1.bmp,7350.bmp,0.138,K   L   E   M,C   E   L   K,Z   U   N   G,G   U   N   D,no,yes,no,no,yes,no
104,1,2,ec,8,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,9006.bmp,0.138,C   H   E   K,T   N   U   D,C   L   E   M,Z   U   N   D,no,yes,no,no,no,yes
104,1,3,ec,4,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,4220.bmp,0.138,T   N   U   D,C   E   L   M,T   U   N   G,K   E   L   M,no,no,no,yes,yes,no
104,1,4,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2150.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,no,yes,no,no,yes,no
104,1,5,ec,3,negative,G   U   T   Z,maske_1.bmp,maske_2.bmp,6020.bmp,0.138,G   U   T   Z,C   E   L   M,C   H   E   K,T   N   U   D,no,no,yes,no,no,yes
104,1,6,ec,7,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,9830.bmp,0.138,N   U   G   Z,C   E   L   M,G   U   T   Z,K   E   L   M,yes,no,no,no,no,yes
104,1,7,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8200.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,yes,no,no,yes,no
104,1,8,ec,6,negative,T   U   G   Z,maske_2.bmp,maske_1.bmp,9342.bmp,0.138,C   L   E   K,T   U   G   Z,Z   U   N   G,C   H   E   L,no,yes,no,no,no,yes
104,1,9,ec,1,negative,G   U   N   D,maske_1.bmp,maske_2.bmp,9220.bmp,0.138,K   L   E   M,C   E   L   K,N   U   G   Z,G   U   N   D,yes,no,no,no,no,yes
104,1,10,ec,3,positive,C   L   E   K,maske_2.bmp,maske_1.bmp,2040.bmp,0.138,T   U   G   Z,C   L   E   K,C   H   E   K,Z   U   N   D,no,no,no,yes,yes,no
104,1,11,ec,8,positive,C   L   E   M,maske_1.bmp,maske_2.bmp,5594.bmp,0.138,Z   U   N   D,T   U   N   G,C   H   E   L,C   L   E   M,no,no,yes,no,no,yes
104,1,12,ec,2,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,7502.bmp,0.138,C   E   L   M,N   U   G   Z,C   E   L   K,T   U   G   Z,no,no,no,yes,yes,no
104,1,13,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9000.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,yes,no,no,no,yes,no
104,1,14,ec,5,negative,Z   U   N   G,maske_2.bmp,maske_1.bmp,9630.bmp,0.138,T   U   N   G,C   L   E   M,Z   U   N   G,C   H   E   L,no,no,yes,no,no,yes
104,1,15,ec,4,negative,T   U   N   G,maske_1.bmp,maske_2.bmp,9435.bmp,0.138,C   L   E   K,T   U   G   Z,T   U   N   G,K   E   L   M,no,no,no,yes,yes,no
104,1,16,ec,2,negative,Z   U   N   D,maske_2.bmp,maske_1.bmp,9280.bmp,0.138,Z   U   N   D,C   E   L   K,K   L   E   M,G   U   N   D,yes,no,no,no,no,yes
104,1,17,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,8485.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,yes,no,no,no,no,yes
104,1,18,ec,1,positive,C   H   E   K,maske_1.bmp,maske_2.bmp,5994.bmp,0.138,G   U   T   Z,C   L   E   K,C   H   E   K,N   U   G   Z,yes,no,no,no,yes,no
104,1,19,ec,7,positive,K   E   L   M,maske_1.bmp,maske_2.bmp,8190.bmp,0.138,G   U   T   Z,G   U   N   D,K   L   E   M,K   E   L   M,no,no,no,yes,yes,no
104,1,20,ec,5,positive,C   H   E   L,maske_1.bmp,maske_2.bmp,5460.bmp,0.138,C   L   E   M,Z   U   N   G,T   N   U   D,C   H   E   L,no,no,no,yes,yes,no
104,2,1,ec,6,negative,T   U   G   Z,maske_1.bmp,maske_2.bmp,3220.bmp,0.138,T   U   G   Z,C   L   E   M,G   U   N   D,C   E   L   M,no,no,yes,no,no,yes
104,2,2,ec,4,positive,C   E   L   M,maske_1.bmp,maske_2.bmp,4606.bmp,0.138,T   N   U   D,C   E   L   M,T   U   N   G,C   L   E   M,no,no,no,yes,yes,no
