subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
6,1,0,subjective,2,40,15,15_hell.png,us_first,cs_right,positive,2040.bmp,picture,picture,910,fmaske_9.bmp,fmaske_9.bmp,16,15,38,40,30,17,16_dunkel.png,15_dunkel.png,38_dunkel.png,40_dunkel.png,30_dunkel.png,17_dunkel.png,405523,406028,406932,407036,407080,407134,408045,NA,413419,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
6,1,1,objective,1,90,20,20_dunkel.png,cs_first,cs_left,negative,Mord,word,picture,2360,fmaske_12.bmp,fmaske_11.bmp,6,27,32,19,29,20,6_dunkel.png,27_dunkel.png,32_dunkel.png,19_dunkel.png,29_dunkel.png,20_dunkel.png,NA,413951,414855,414959,415053,415107,NA,417467,428232,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
6,1,2,subjective,1,40,17,17_dunkel.png,cs_first,cs_right,positive,8540.bmp,picture,picture,2410,fmaske_5.bmp,fmaske_11.bmp,40,30,12,17,31,38,40_dunkel.png,30_dunkel.png,12_dunkel.png,17_dunkel.png,31_dunkel.png,38_dunkel.png,NA,428872,429776,429880,429924,429978,432389,NA,437517,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
6,1,3,objective,3,30,40,40_mittel.png,us_first,cs_left,positive,7230.bmp,picture,picture,920,fmaske_12.bmp,fmaske_10.bmp,40,31,16,15,30,36,40_dunkel.png,31_dunkel.png,16_dunkel.png,15_dunkel.png,30_dunkel.png,36_dunkel.png,438160,438665,439569,439673,439707,439761,NA,440681,449000,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
6,1,4,subjective,2,40,40,40_hell.png,us_first,cs_right,positive,Sommer,word,picture,910,fmaske_2.bmp,fmaske_12.bmp,15,31,16,17,14,40,15_dunkel.png,31_dunkel.png,16_dunkel.png,17_dunkel.png,14_dunkel.png,40_dunkel.png,449534,450039,450943,451047,451091,451145,452056,NA,454080,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
6,1,5,objective,1,80,2,2_dunkel.png,us_first,cs_right,negative,Unfall,word,picture,870,fmaske_11.bmp,fmaske_10.bmp,18,35,4,26,25,2,18_dunkel.png,35_dunkel.png,4_dunkel.png,26_dunkel.png,25_dunkel.png,2_dunkel.png,454608,455112,456016,456120,456204,456258,NA,457129,460620,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
6,1,6,objective,2,100,6,6_hell.png,cs_first,cs_right,negative,Ärger,word,picture,2350,fmaske_9.bmp,fmaske_5.bmp,21,32,3,20,6,29,21_dunkel.png,32_dunkel.png,3_dunkel.png,20_dunkel.png,6_dunkel.png,29_dunkel.png,NA,461147,462051,462155,462259,462313,NA,464664,468801,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
6,1,7,subjective,2,50,11,11_hell.png,us_first,cs_left,positive,Strand,word,picture,900,fmaske_10.bmp,fmaske_10.bmp,11,37,24,33,34,28,11_dunkel.png,37_dunkel.png,24_dunkel.png,33_dunkel.png,34_dunkel.png,28_dunkel.png,469329,469833,470737,470841,470895,470949,471849,NA,484509,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
6,1,8,objective,3,70,2,2_mittel.png,us_first,cs_right,negative,9180.bmp,picture,picture,880,fmaske_1.bmp,fmaske_9.bmp,23,5,9,25,2,35,23_dunkel.png,5_dunkel.png,9_dunkel.png,25_dunkel.png,2_dunkel.png,35_dunkel.png,485154,485658,486562,486666,486740,486794,NA,487675,490217,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
6,1,9,objective,1,80,9,9_dunkel.png,us_first,cs_right,negative,9520.bmp,picture,picture,870,fmaske_8.bmp,fmaske_3.bmp,26,2,9,25,35,18,26_dunkel.png,2_dunkel.png,9_dunkel.png,25_dunkel.png,35_dunkel.png,18_dunkel.png,490859,491364,492268,492372,492456,492510,NA,493381,495108,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
