subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
9,1,0,subjective,1,100,11,11_dunkel.png,cs_first,cs_right,positive,Kuss,word,picture,2350,fmaske_2.bmp,fmaske_9.bmp,22,39,11,33,28,37,22_dunkel.png,39_dunkel.png,11_dunkel.png,33_dunkel.png,28_dunkel.png,37_dunkel.png,NA,481627,482531,482635,482739,482793,485144,NA,496001,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
9,1,1,subjective,1,40,2,2_dunkel.png,us_first,cs_left,negative,AIDS,word,picture,910,fmaske_9.bmp,fmaske_7.bmp,9,1,18,5,2,25,9_dunkel.png,1_dunkel.png,18_dunkel.png,5_dunkel.png,2_dunkel.png,25_dunkel.png,496533,497037,497941,498045,498089,498143,499053,NA,505633,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
9,1,2,subjective,3,90,24,24_mittel.png,us_first,cs_left,positive,Blume,word,picture,860,fmaske_4.bmp,fmaske_6.bmp,8,24,37,39,22,28,8_dunkel.png,24_dunkel.png,37_dunkel.png,39_dunkel.png,22_dunkel.png,28_dunkel.png,506163,506667,507571,507675,507769,507823,508683,NA,513676,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA
9,1,3,subjective,3,40,4,4_mittel.png,us_first,cs_right,positive,Spiel,word,picture,910,fmaske_7.bmp,fmaske_2.bmp,9,1,2,26,5,4,9_dunkel.png,1_dunkel.png,2_dunkel.png,26_dunkel.png,5_dunkel.png,4_dunkel.png,514209,514713,515617,515721,515765,515819,516730,NA,520777,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
9,1,4,subjective,1,30,25,25_dunkel.png,cs_first,cs_left,positive,Witz,word,picture,2420,fmaske_6.bmp,fmaske_12.bmp,35,25,18,4,1,26,35_dunkel.png,25_dunkel.png,18_dunkel.png,4_dunkel.png,1_dunkel.png,26_dunkel.png,NA,521307,522211,522315,522349,522403,524823,NA,526363,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
9,1,5,subjective,3,100,28,28_mittel.png,us_first,cs_left,negative,Neid,word,picture,850,fmaske_7.bmp,fmaske_7.bmp,33,34,28,37,22,8,33_dunkel.png,34_dunkel.png,28_dunkel.png,37_dunkel.png,22_dunkel.png,8_dunkel.png,526892,527396,528300,528404,528508,528562,529412,NA,531894,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA
9,1,6,subjective,3,40,26,26_mittel.png,us_first,cs_left,positive,Freizeit,word,picture,910,fmaske_6.bmp,fmaske_7.bmp,1,26,5,25,2,35,1_dunkel.png,26_dunkel.png,5_dunkel.png,25_dunkel.png,2_dunkel.png,35_dunkel.png,532427,532931,533835,533939,533983,534037,534947,NA,539132,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
9,1,7,objective,2,80,40,40_hell.png,us_first,cs_left,positive,1463.bmp,picture,picture,870,fmaske_11.bmp,fmaske_2.bmp,31,40,14,36,16,38,31_dunkel.png,40_dunkel.png,14_dunkel.png,36_dunkel.png,16_dunkel.png,38_dunkel.png,539784,540289,541193,541297,541381,541435,NA,542305,548636,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
9,1,8,objective,3,100,28,28_mittel.png,cs_first,cs_right,negative,Kälte,word,picture,2350,fmaske_7.bmp,fmaske_6.bmp,13,28,34,8,24,39,13_dunkel.png,28_dunkel.png,34_dunkel.png,8_dunkel.png,24_dunkel.png,39_dunkel.png,NA,549167,550071,550175,550279,550333,NA,552684,555212,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
9,1,9,subjective,2,80,12,12_hell.png,us_first,cs_right,negative,Unfall,word,picture,870,fmaske_7.bmp,fmaske_12.bmp,40,17,12,30,16,36,40_dunkel.png,17_dunkel.png,12_dunkel.png,30_dunkel.png,16_dunkel.png,36_dunkel.png,555739,556243,557147,557251,557335,557389,558260,NA,566053,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
