subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
21,1,0,objective,3,70,29,29_mittel.png,us_first,cs_right,positive,Musik,word,picture,880,fmaske_8.bmp,fmaske_2.bmp,3,27,19,29,20,7,3_dunkel.png,27_dunkel.png,19_dunkel.png,29_dunkel.png,20_dunkel.png,7_dunkel.png,442954,443458,444362,444466,444540,444594,NA,445475,450931,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
21,1,1,subjective,1,90,14,14_dunkel.png,cs_first,cs_right,positive,5629.bmp,picture,picture,2360,fmaske_7.bmp,fmaske_11.bmp,15,16,17,14,31,36,15_dunkel.png,16_dunkel.png,17_dunkel.png,14_dunkel.png,31_dunkel.png,36_dunkel.png,NA,451576,452480,452584,452678,452732,455094,NA,457035,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
21,1,2,objective,1,40,33,33_dunkel.png,cs_first,cs_left,negative,9007.bmp,picture,picture,2410,fmaske_6.bmp,fmaske_11.bmp,28,33,37,13,8,22,28_dunkel.png,33_dunkel.png,37_dunkel.png,13_dunkel.png,8_dunkel.png,22_dunkel.png,NA,457679,458583,458687,458731,458785,NA,461195,466969,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
21,1,3,subjective,1,60,23,23_dunkel.png,us_first,cs_right,negative,Mühe,word,picture,890,fmaske_8.bmp,fmaske_8.bmp,5,23,26,18,4,35,5_dunkel.png,23_dunkel.png,26_dunkel.png,18_dunkel.png,4_dunkel.png,35_dunkel.png,467496,468001,468905,469009,469073,469127,470018,NA,477327,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
21,1,4,objective,3,70,27,27_mittel.png,us_first,cs_left,positive,2160.bmp,picture,picture,880,fmaske_9.bmp,fmaske_4.bmp,6,3,27,7,10,20,6_dunkel.png,3_dunkel.png,27_dunkel.png,7_dunkel.png,10_dunkel.png,20_dunkel.png,477983,478488,479392,479496,479570,479624,NA,480504,482617,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
21,1,5,subjective,2,30,37,37_hell.png,cs_first,cs_left,positive,Scherz,word,picture,2420,fmaske_2.bmp,fmaske_11.bmp,11,24,8,34,13,37,11_dunkel.png,24_dunkel.png,8_dunkel.png,34_dunkel.png,13_dunkel.png,37_dunkel.png,NA,483154,484059,484163,484197,484251,486671,NA,488176,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
21,1,6,objective,1,70,10,10_dunkel.png,cs_first,cs_right,negative,6570.1.bmp,picture,picture,2380,fmaske_6.bmp,fmaske_2.bmp,32,20,29,7,10,3,32_dunkel.png,20_dunkel.png,29_dunkel.png,7_dunkel.png,10_dunkel.png,3_dunkel.png,NA,488823,489727,489831,489905,489959,NA,492340,493875,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
21,1,7,subjective,2,60,26,26_hell.png,us_first,cs_left,positive,Geschenk,word,picture,890,fmaske_4.bmp,fmaske_10.bmp,23,2,1,18,35,26,23_dunkel.png,2_dunkel.png,1_dunkel.png,18_dunkel.png,35_dunkel.png,26_dunkel.png,494419,494924,495828,495932,495996,496050,496940,NA,499232,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
21,1,8,subjective,3,50,26,26_mittel.png,us_first,cs_left,positive,Brief,word,picture,900,fmaske_1.bmp,fmaske_5.bmp,9,35,18,25,26,4,9_dunkel.png,35_dunkel.png,18_dunkel.png,25_dunkel.png,26_dunkel.png,4_dunkel.png,499768,500272,501176,501280,501334,501388,502288,NA,504475,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
21,1,9,objective,2,80,20,20_hell.png,cs_first,cs_right,negative,Tod,word,picture,2370,fmaske_7.bmp,fmaske_4.bmp,21,7,3,20,10,29,21_dunkel.png,7_dunkel.png,3_dunkel.png,20_dunkel.png,10_dunkel.png,29_dunkel.png,NA,505005,505909,506013,506097,506151,NA,508522,510386,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
21,1,10,subjective,1,100,14,14_dunkel.png,cs_first,cs_left,positive,Glück,word,picture,2350,fmaske_6.bmp,fmaske_5.bmp,31,14,16,40,38,15,31_dunkel.png,14_dunkel.png,16_dunkel.png,40_dunkel.png,38_dunkel.png,15_dunkel.png,NA,510916,511820,511924,512028,512082,514432,NA,516564,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
