subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
11,1,0,objective,2,30,3,3_hell.png,us_first,cs_right,positive,5831.bmp,picture,picture,920,fmaske_4.bmp,fmaske_12.bmp,10,3,32,6,27,29,10_dunkel.png,3_dunkel.png,32_dunkel.png,6_dunkel.png,27_dunkel.png,29_dunkel.png,746964,747468,748372,748476,748510,748564,NA,749485,758603,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
11,1,1,subjective,1,70,33,33_dunkel.png,us_first,cs_left,negative,7380.bmp,picture,picture,880,fmaske_7.bmp,fmaske_10.bmp,13,39,34,22,8,33,13_dunkel.png,39_dunkel.png,34_dunkel.png,22_dunkel.png,8_dunkel.png,33_dunkel.png,759251,759755,760659,760763,760837,760891,761772,NA,778615,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
11,1,2,subjective,1,100,18,18_dunkel.png,cs_first,cs_right,negative,9560.bmp,picture,picture,2350,fmaske_8.bmp,fmaske_1.bmp,25,18,2,23,9,4,25_dunkel.png,18_dunkel.png,2_dunkel.png,23_dunkel.png,9_dunkel.png,4_dunkel.png,NA,779260,780165,780269,780373,780432,782784,NA,789910,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA
11,1,3,subjective,1,30,32,32_dunkel.png,us_first,cs_right,positive,Kinder,word,picture,920,fmaske_12.bmp,fmaske_11.bmp,6,3,19,32,27,29,6_dunkel.png,3_dunkel.png,19_dunkel.png,32_dunkel.png,27_dunkel.png,29_dunkel.png,790441,790945,791849,791953,791987,792041,792963,NA,797850,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
11,1,4,objective,3,100,23,23_mittel.png,cs_first,cs_right,negative,Ekel,word,picture,2350,fmaske_5.bmp,fmaske_4.bmp,5,23,18,4,25,1,5_dunkel.png,23_dunkel.png,18_dunkel.png,4_dunkel.png,25_dunkel.png,1_dunkel.png,NA,798376,799281,799385,799489,799543,NA,801894,803001,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
11,1,5,subjective,3,40,19,19_mittel.png,cs_first,cs_right,positive,Frieden,word,picture,2410,fmaske_4.bmp,fmaske_11.bmp,29,32,20,21,7,19,29_dunkel.png,32_dunkel.png,20_dunkel.png,21_dunkel.png,7_dunkel.png,19_dunkel.png,NA,803529,804433,804537,804581,804635,807046,NA,808930,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
11,1,6,subjective,2,80,28,28_hell.png,us_first,cs_right,negative,9000.bmp,picture,picture,870,fmaske_6.bmp,fmaske_2.bmp,24,8,22,28,33,11,24_dunkel.png,8_dunkel.png,22_dunkel.png,28_dunkel.png,33_dunkel.png,11_dunkel.png,809576,810080,810984,811088,811172,811226,812097,NA,816116,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
11,1,7,subjective,2,100,1,1_hell.png,us_first,cs_right,positive,Blume,word,picture,850,fmaske_5.bmp,fmaske_4.bmp,26,25,9,23,18,1,26_dunkel.png,25_dunkel.png,9_dunkel.png,23_dunkel.png,18_dunkel.png,1_dunkel.png,816642,817146,818050,818154,818259,818313,819164,NA,822940,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
11,1,8,objective,1,30,6,6_dunkel.png,cs_first,cs_right,negative,Angst,word,picture,2420,fmaske_11.bmp,fmaske_3.bmp,29,7,6,19,21,10,29_dunkel.png,7_dunkel.png,6_dunkel.png,19_dunkel.png,21_dunkel.png,10_dunkel.png,NA,823468,824372,824476,824510,824564,NA,826985,832846,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
11,1,9,objective,1,70,22,22_dunkel.png,cs_first,cs_left,positive,8170.bmp,picture,picture,2380,fmaske_8.bmp,fmaske_9.bmp,33,13,22,28,8,11,33_dunkel.png,13_dunkel.png,22_dunkel.png,28_dunkel.png,8_dunkel.png,11_dunkel.png,NA,833487,834391,834495,834569,834623,NA,837003,838197,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
