subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
26,1,0,subjective,3,70,7,7_mittel.png,us_first,cs_left,negative,9182.bmp,picture,picture,880,fmaske_5.bmp,fmaske_1.bmp,27,6,29,10,7,21,27_dunkel.png,6_dunkel.png,29_dunkel.png,10_dunkel.png,7_dunkel.png,21_dunkel.png,511494,511998,512902,513006,513080,513134,514014,NA,520176,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
26,1,1,objective,3,90,12,12_mittel.png,us_first,cs_left,negative,Henker,word,picture,860,fmaske_2.bmp,fmaske_11.bmp,17,40,16,31,38,12,17_dunkel.png,40_dunkel.png,16_dunkel.png,31_dunkel.png,38_dunkel.png,12_dunkel.png,520714,521218,522122,522227,522321,522376,NA,523236,528971,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
26,1,2,objective,3,70,20,20_mittel.png,cs_first,cs_left,negative,Hass,word,picture,2380,fmaske_6.bmp,fmaske_1.bmp,10,27,20,3,6,19,10_dunkel.png,27_dunkel.png,20_dunkel.png,3_dunkel.png,6_dunkel.png,19_dunkel.png,NA,529511,530416,530520,530595,530649,NA,533029,539351,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
26,1,3,subjective,1,60,1,1_dunkel.png,us_first,cs_right,positive,Wiese,word,picture,890,fmaske_3.bmp,fmaske_6.bmp,5,9,2,1,26,18,5_dunkel.png,9_dunkel.png,2_dunkel.png,1_dunkel.png,26_dunkel.png,18_dunkel.png,539887,540391,541296,541400,541465,541519,542410,NA,546382,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
26,1,4,objective,2,40,11,11_hell.png,us_first,cs_right,positive,2040.bmp,picture,picture,910,fmaske_8.bmp,fmaske_2.bmp,11,39,28,8,33,37,11_dunkel.png,39_dunkel.png,28_dunkel.png,8_dunkel.png,33_dunkel.png,37_dunkel.png,547031,547536,548440,548544,548588,548642,NA,549554,553038,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
26,1,5,objective,1,90,16,16_dunkel.png,us_first,cs_right,positive,Meer,word,picture,860,fmaske_8.bmp,fmaske_3.bmp,30,14,36,12,31,16,30_dunkel.png,14_dunkel.png,36_dunkel.png,12_dunkel.png,31_dunkel.png,16_dunkel.png,553567,554071,554976,555080,555174,555228,NA,556089,565735,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
26,1,6,objective,2,70,21,21_hell.png,cs_first,cs_right,negative,9331.bmp,picture,picture,2380,fmaske_12.bmp,fmaske_3.bmp,21,10,7,19,32,3,21_dunkel.png,10_dunkel.png,7_dunkel.png,19_dunkel.png,32_dunkel.png,3_dunkel.png,NA,566373,567277,567381,567455,567509,NA,569890,573494,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
26,1,7,objective,2,50,9,9_hell.png,us_first,cs_right,negative,Tod,word,picture,900,fmaske_8.bmp,fmaske_11.bmp,4,23,2,9,26,35,4_dunkel.png,23_dunkel.png,2_dunkel.png,9_dunkel.png,26_dunkel.png,35_dunkel.png,574023,574527,575431,575535,575589,575643,NA,576544,584767,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
26,1,8,subjective,1,30,8,8_dunkel.png,cs_first,cs_left,positive,8080.bmp,picture,picture,2420,fmaske_9.bmp,fmaske_1.bmp,22,37,34,11,33,8,22_dunkel.png,37_dunkel.png,34_dunkel.png,11_dunkel.png,33_dunkel.png,8_dunkel.png,NA,585412,586316,586420,586454,586508,588928,NA,592379,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
26,1,9,objective,1,90,14,14_dunkel.png,cs_first,cs_right,positive,5629.bmp,picture,picture,2360,fmaske_5.bmp,fmaske_12.bmp,30,38,31,15,16,14,30_dunkel.png,38_dunkel.png,31_dunkel.png,15_dunkel.png,16_dunkel.png,14_dunkel.png,NA,593025,593930,594034,594129,594183,NA,596545,597835,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
