subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
12,1,0,objective,2,80,20,20_hell.png,cs_first,cs_right,negative,Tod,word,picture,2370,fmaske_9.bmp,fmaske_4.bmp,20,3,29,10,6,32,20_dunkel.png,3_dunkel.png,29_dunkel.png,10_dunkel.png,6_dunkel.png,32_dunkel.png,NA,421212,422117,422221,422305,422359,NA,424731,431128,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
12,1,1,subjective,2,70,29,29_hell.png,us_first,cs_left,positive,4622.bmp,picture,picture,880,fmaske_11.bmp,fmaske_11.bmp,27,19,10,6,29,7,27_dunkel.png,19_dunkel.png,10_dunkel.png,6_dunkel.png,29_dunkel.png,7_dunkel.png,431771,432275,433179,433283,433357,433411,434291,NA,444057,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
12,1,2,objective,2,40,8,8_hell.png,cs_first,cs_left,positive,2660.bmp,picture,picture,2410,fmaske_12.bmp,fmaske_3.bmp,34,33,24,39,8,11,34_dunkel.png,33_dunkel.png,24_dunkel.png,39_dunkel.png,8_dunkel.png,11_dunkel.png,NA,444696,445600,445704,445748,445802,NA,448212,452510,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
12,1,3,objective,2,50,1,1_hell.png,cs_first,cs_left,positive,2058.bmp,picture,picture,2400,fmaske_5.bmp,fmaske_3.bmp,23,35,2,9,5,1,23_dunkel.png,35_dunkel.png,2_dunkel.png,9_dunkel.png,5_dunkel.png,1_dunkel.png,NA,453149,454054,454158,454212,454266,NA,456666,459338,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
12,1,4,objective,3,30,8,8_mittel.png,cs_first,cs_left,positive,Sommer,word,picture,2420,fmaske_12.bmp,fmaske_9.bmp,24,37,39,8,33,28,24_dunkel.png,37_dunkel.png,39_dunkel.png,8_dunkel.png,33_dunkel.png,28_dunkel.png,NA,459866,460770,460874,460908,460962,NA,463382,469219,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
12,1,5,objective,3,30,39,39_mittel.png,us_first,cs_left,negative,Frust,word,picture,920,fmaske_6.bmp,fmaske_11.bmp,24,37,11,22,39,33,24_dunkel.png,37_dunkel.png,11_dunkel.png,22_dunkel.png,39_dunkel.png,33_dunkel.png,469747,470252,471156,471261,471295,471349,NA,472270,475934,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
12,1,6,objective,3,50,1,1_mittel.png,us_first,cs_right,positive,7350.bmp,picture,picture,900,fmaske_4.bmp,fmaske_3.bmp,23,5,25,35,2,1,23_dunkel.png,5_dunkel.png,25_dunkel.png,35_dunkel.png,2_dunkel.png,1_dunkel.png,476574,477078,477982,478086,478140,478194,NA,479095,481291,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
12,1,7,subjective,3,40,8,8_mittel.png,us_first,cs_right,positive,Lachen,word,picture,910,fmaske_10.bmp,fmaske_10.bmp,24,34,39,8,22,33,24_dunkel.png,34_dunkel.png,39_dunkel.png,8_dunkel.png,22_dunkel.png,33_dunkel.png,481817,482321,483225,483329,483373,483427,484338,NA,489934,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
12,1,8,subjective,2,80,10,10_hell.png,us_first,cs_right,negative,Gewalt,word,picture,870,fmaske_7.bmp,fmaske_7.bmp,32,3,27,29,21,10,32_dunkel.png,3_dunkel.png,27_dunkel.png,29_dunkel.png,21_dunkel.png,10_dunkel.png,490462,490966,491870,491974,492058,492112,492983,NA,494491,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
12,1,9,objective,3,60,4,4_mittel.png,cs_first,cs_left,positive,Spiel,word,picture,2390,fmaske_8.bmp,fmaske_7.bmp,2,23,25,4,18,9,2_dunkel.png,23_dunkel.png,25_dunkel.png,4_dunkel.png,18_dunkel.png,9_dunkel.png,NA,495018,495922,496026,496090,496144,NA,498534,501630,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
12,1,10,objective,2,30,22,22_hell.png,cs_first,cs_left,positive,Sonne,word,picture,2420,fmaske_3.bmp,fmaske_3.bmp,37,34,24,33,22,8,37_dunkel.png,34_dunkel.png,24_dunkel.png,33_dunkel.png,22_dunkel.png,8_dunkel.png,NA,502187,503092,503196,503230,503284,NA,505704,507448,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
12,1,11,subjective,2,60,2,2_hell.png,us_first,cs_left,negative,Pech,word,picture,890,fmaske_3.bmp,fmaske_5.bmp,5,2,26,25,23,18,5_dunkel.png,2_dunkel.png,26_dunkel.png,25_dunkel.png,23_dunkel.png,18_dunkel.png,507976,508481,509385,509489,509553,509607,510497,NA,514455,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
12,1,12,objective,3,70,27,27_mittel.png,us_first,cs_left,positive,2160.bmp,picture,picture,880,fmaske_12.bmp,fmaske_1.bmp,20,10,32,27,6,3,20_dunkel.png,10_dunkel.png,32_dunkel.png,27_dunkel.png,6_dunkel.png,3_dunkel.png,515103,515608,516512,516616,516690,516744,NA,517624,519573,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
12,1,13,subjective,2,50,4,4_hell.png,us_first,cs_left,positive,Strand,word,picture,900,fmaske_7.bmp,fmaske_5.bmp,18,35,4,5,23,1,18_dunkel.png,35_dunkel.png,4_dunkel.png,5_dunkel.png,23_dunkel.png,1_dunkel.png,520100,520605,521509,521613,521667,521721,522621,NA,524698,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
12,1,14,objective,2,90,16,16_hell.png,cs_first,cs_right,positive,Glück,word,picture,2360,fmaske_11.bmp,fmaske_1.bmp,14,15,16,40,17,30,14_dunkel.png,15_dunkel.png,16_dunkel.png,40_dunkel.png,17_dunkel.png,30_dunkel.png,NA,525229,526134,526238,526332,526386,NA,528747,532349,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
12,1,15,objective,1,90,17,17_dunkel.png,cs_first,cs_right,positive,7502.bmp,picture,picture,2360,fmaske_9.bmp,fmaske_10.bmp,38,14,17,15,16,30,38_dunkel.png,14_dunkel.png,17_dunkel.png,15_dunkel.png,16_dunkel.png,30_dunkel.png,NA,532992,533896,534000,534094,534148,NA,536509,538159,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
