subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
15,1,0,subjective,2,50,6,6_hell.png,us_first,cs_right,negative,Tod,word,picture,900,fmaske_8.bmp,fmaske_6.bmp,6,29,21,7,32,19,6_dunkel.png,29_dunkel.png,21_dunkel.png,7_dunkel.png,32_dunkel.png,19_dunkel.png,395873,396378,397282,397386,397440,397494,398395,NA,402979,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
15,1,1,objective,1,50,10,10_dunkel.png,us_first,cs_left,negative,Not,word,picture,900,fmaske_6.bmp,fmaske_5.bmp,19,7,10,3,29,21,19_dunkel.png,7_dunkel.png,10_dunkel.png,3_dunkel.png,29_dunkel.png,21_dunkel.png,403512,404016,404920,405024,405078,405132,NA,406032,409958,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
15,1,2,subjective,3,80,14,14_mittel.png,us_first,cs_right,positive,8370.bmp,picture,picture,870,fmaske_10.bmp,fmaske_8.bmp,31,40,14,12,36,38,31_dunkel.png,40_dunkel.png,14_dunkel.png,12_dunkel.png,36_dunkel.png,38_dunkel.png,410598,411102,412006,412111,412195,412249,413120,NA,419804,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
15,1,3,objective,3,70,38,38_mittel.png,us_first,cs_left,negative,6311.bmp,picture,picture,880,fmaske_11.bmp,fmaske_3.bmp,30,14,38,15,40,31,30_dunkel.png,14_dunkel.png,38_dunkel.png,15_dunkel.png,40_dunkel.png,31_dunkel.png,420446,420950,421854,421958,422032,422086,NA,422966,426183,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
15,1,4,subjective,3,40,25,25_mittel.png,us_first,cs_right,positive,2150.bmp,picture,picture,910,fmaske_4.bmp,fmaske_1.bmp,9,35,25,23,5,18,9_dunkel.png,35_dunkel.png,25_dunkel.png,23_dunkel.png,5_dunkel.png,18_dunkel.png,426827,427331,428236,428340,428384,428438,429349,NA,431560,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
15,1,5,subjective,1,90,37,37_dunkel.png,us_first,cs_left,positive,2660.bmp,picture,picture,860,fmaske_9.bmp,fmaske_3.bmp,13,24,11,37,28,33,13_dunkel.png,24_dunkel.png,11_dunkel.png,37_dunkel.png,28_dunkel.png,33_dunkel.png,432204,432708,433612,433716,433810,433864,434724,NA,441177,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
15,1,6,objective,3,60,21,21_mittel.png,cs_first,cs_left,negative,6530.bmp,picture,picture,2390,fmaske_1.bmp,fmaske_2.bmp,20,6,10,32,21,27,20_dunkel.png,6_dunkel.png,10_dunkel.png,32_dunkel.png,21_dunkel.png,27_dunkel.png,NA,441828,442732,442836,442900,442954,NA,445344,446416,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
15,1,7,subjective,3,60,7,7_mittel.png,cs_first,cs_left,negative,Angst,word,picture,2390,fmaske_2.bmp,fmaske_4.bmp,6,32,10,27,7,3,6_dunkel.png,32_dunkel.png,10_dunkel.png,27_dunkel.png,7_dunkel.png,3_dunkel.png,NA,446952,447856,447960,448024,448078,450468,NA,450497,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA
15,1,8,subjective,3,80,30,30_mittel.png,us_first,cs_right,negative,Abscheu,word,picture,870,fmaske_2.bmp,fmaske_4.bmp,12,17,30,16,31,15,12_dunkel.png,17_dunkel.png,30_dunkel.png,16_dunkel.png,31_dunkel.png,15_dunkel.png,451032,451536,452440,452545,452629,452683,453554,NA,455795,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
15,1,9,subjective,2,80,14,14_hell.png,cs_first,cs_right,positive,Kunst,word,picture,2370,fmaske_9.bmp,fmaske_8.bmp,14,17,40,31,36,15,14_dunkel.png,17_dunkel.png,40_dunkel.png,31_dunkel.png,36_dunkel.png,15_dunkel.png,NA,456323,457227,457331,457415,457469,459840,NA,461779,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
