subject_nr,cs_filename,eval_rating
26,4_dunkel.png,15
26,28_dunkel.png,7
26,17_dunkel.png,7
26,22_dunkel.png,18
26,26_dunkel.png,19
26,32_dunkel.png,19
26,14_dunkel.png,1
26,19_dunkel.png,1
26,3_dunkel.png,0
26,24_dunkel.png,12
26,10_dunkel.png,11
26,35_dunkel.png,4
26,7_dunkel.png,15
26,5_dunkel.png,9
26,13_dunkel.png,5
26,25_dunkel.png,13
26,36_dunkel.png,3
26,37_dunkel.png,15
26,29_dunkel.png,6
26,20_dunkel.png,15
26,16_dunkel.png,12
26,33_dunkel.png,19
26,23_dunkel.png,18
26,6_dunkel.png,0
26,39_dunkel.png,6
26,2_dunkel.png,4
26,12_dunkel.png,19
26,11_dunkel.png,16
26,18_dunkel.png,14
26,21_dunkel.png,17
26,8_dunkel.png,3
26,27_dunkel.png,13
26,1_dunkel.png,15
26,30_dunkel.png,3
26,15_dunkel.png,9
26,9_dunkel.png,7
26,40_dunkel.png,14
26,31_dunkel.png,19
26,34_dunkel.png,19
26,38_dunkel.png,18
