subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
10,1,0,subjective,1,50,7,7_dunkel.png,cs_first,cs_left,negative,9280.bmp,picture,picture,2400,fmaske_11.bmp,fmaske_6.bmp,29,19,20,32,3,7,29_dunkel.png,19_dunkel.png,20_dunkel.png,32_dunkel.png,3_dunkel.png,7_dunkel.png,NA,356008,356913,357017,357071,357125,359525,NA,363133,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
10,1,1,objective,1,90,22,22_dunkel.png,cs_first,cs_right,positive,7502.bmp,picture,picture,2360,fmaske_6.bmp,fmaske_2.bmp,39,28,8,33,22,24,39_dunkel.png,28_dunkel.png,8_dunkel.png,33_dunkel.png,22_dunkel.png,24_dunkel.png,NA,363778,364682,364786,364880,364934,NA,367295,374875,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
10,1,2,objective,2,30,26,26_hell.png,cs_first,cs_left,positive,Spiel,word,picture,2420,fmaske_7.bmp,fmaske_2.bmp,2,9,26,35,5,25,2_dunkel.png,9_dunkel.png,26_dunkel.png,35_dunkel.png,5_dunkel.png,25_dunkel.png,NA,375408,376312,376416,376450,376504,NA,378924,385051,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
10,1,3,objective,1,80,40,40_dunkel.png,us_first,cs_left,positive,Liebe,word,picture,870,fmaske_6.bmp,fmaske_6.bmp,36,31,17,15,30,40,36_dunkel.png,31_dunkel.png,17_dunkel.png,15_dunkel.png,30_dunkel.png,40_dunkel.png,385579,386083,386987,387091,387175,387229,NA,388099,389674,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
10,1,4,objective,2,70,30,30_hell.png,cs_first,cs_left,negative,2710.bmp,picture,picture,2380,fmaske_10.bmp,fmaske_9.bmp,12,36,30,16,31,14,12_dunkel.png,36_dunkel.png,30_dunkel.png,16_dunkel.png,31_dunkel.png,14_dunkel.png,NA,390316,391221,391325,391399,391453,NA,393833,396680,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
10,1,5,objective,1,80,30,30_dunkel.png,us_first,cs_right,negative,9520.bmp,picture,picture,870,fmaske_11.bmp,fmaske_11.bmp,14,12,30,16,40,15,14_dunkel.png,12_dunkel.png,30_dunkel.png,16_dunkel.png,40_dunkel.png,15_dunkel.png,397318,397822,398726,398830,398914,398968,NA,399839,403726,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
10,1,6,objective,2,90,8,8_hell.png,us_first,cs_left,positive,Spaß,word,picture,860,fmaske_6.bmp,fmaske_11.bmp,33,28,22,34,39,8,33_dunkel.png,28_dunkel.png,22_dunkel.png,34_dunkel.png,39_dunkel.png,8_dunkel.png,404252,404756,405660,405764,405858,405912,NA,406772,408695,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
10,1,7,subjective,2,100,11,11_hell.png,us_first,cs_left,positive,8170.bmp,picture,picture,850,fmaske_11.bmp,fmaske_9.bmp,39,37,33,22,11,13,39_dunkel.png,37_dunkel.png,33_dunkel.png,22_dunkel.png,11_dunkel.png,13_dunkel.png,409334,409838,410742,410846,410950,411004,411854,NA,415702,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
10,1,8,objective,2,30,9,9_hell.png,us_first,cs_right,negative,7380.bmp,picture,picture,920,fmaske_1.bmp,fmaske_8.bmp,4,26,25,9,35,2,4_dunkel.png,26_dunkel.png,25_dunkel.png,9_dunkel.png,35_dunkel.png,2_dunkel.png,416345,416849,417753,417857,417891,417945,NA,418866,421071,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
10,1,9,subjective,2,40,35,35_hell.png,cs_first,cs_left,positive,Spaß,word,picture,2410,fmaske_11.bmp,fmaske_5.bmp,35,4,5,26,25,2,35_dunkel.png,4_dunkel.png,5_dunkel.png,26_dunkel.png,25_dunkel.png,2_dunkel.png,NA,421599,422503,422607,422651,422705,425115,NA,427187,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
