subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
8,1,0,subjective,2,40,15,15_hell.png,us_first,cs_right,positive,2040.bmp,picture,picture,910,fmaske_5.bmp,fmaske_3.bmp,12,16,31,36,15,14,12_dunkel.png,16_dunkel.png,31_dunkel.png,36_dunkel.png,15_dunkel.png,14_dunkel.png,482698,483203,484107,484211,484255,484309,485220,NA,489346,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
8,1,1,objective,1,80,5,5_dunkel.png,cs_first,cs_left,negative,9000.bmp,picture,picture,2370,fmaske_10.bmp,fmaske_10.bmp,9,35,18,26,5,1,9_dunkel.png,35_dunkel.png,18_dunkel.png,26_dunkel.png,5_dunkel.png,1_dunkel.png,NA,489989,490894,490998,491082,491136,NA,493506,495291,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
8,1,2,subjective,2,90,29,29_hell.png,cs_first,cs_left,positive,Strand,word,picture,2360,fmaske_2.bmp,fmaske_11.bmp,32,20,27,10,6,29,32_dunkel.png,20_dunkel.png,27_dunkel.png,10_dunkel.png,6_dunkel.png,29_dunkel.png,NA,495829,496733,496837,496931,496985,499345,NA,502390,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
8,1,3,subjective,2,50,37,37_hell.png,us_first,cs_right,positive,8496.bmp,picture,picture,900,fmaske_5.bmp,fmaske_1.bmp,11,28,37,22,24,34,11_dunkel.png,28_dunkel.png,37_dunkel.png,22_dunkel.png,24_dunkel.png,34_dunkel.png,503035,503540,504444,504548,504602,504656,505557,NA,507282,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
8,1,4,subjective,3,90,20,20_mittel.png,us_first,cs_left,negative,9421.bmp,picture,picture,860,fmaske_7.bmp,fmaske_9.bmp,3,27,19,20,7,10,3_dunkel.png,27_dunkel.png,19_dunkel.png,20_dunkel.png,7_dunkel.png,10_dunkel.png,507923,508427,509331,509435,509529,509583,510443,NA,512089,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
8,1,5,objective,2,80,23,23_hell.png,cs_first,cs_right,negative,7380.bmp,picture,picture,2370,fmaske_1.bmp,fmaske_12.bmp,4,26,23,2,5,18,4_dunkel.png,26_dunkel.png,23_dunkel.png,2_dunkel.png,5_dunkel.png,18_dunkel.png,NA,512734,513638,513742,513826,513880,NA,516251,518345,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
8,1,6,objective,3,90,7,7_mittel.png,us_first,cs_left,negative,Henker,word,picture,860,fmaske_9.bmp,fmaske_12.bmp,27,7,19,3,6,32,27_dunkel.png,7_dunkel.png,19_dunkel.png,3_dunkel.png,6_dunkel.png,32_dunkel.png,518874,519378,520282,520386,520480,520534,NA,521394,522262,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
8,1,7,subjective,3,100,32,32_mittel.png,us_first,cs_right,positive,Wiese,word,picture,850,fmaske_12.bmp,fmaske_8.bmp,7,6,29,32,19,10,7_dunkel.png,6_dunkel.png,29_dunkel.png,32_dunkel.png,19_dunkel.png,10_dunkel.png,522794,523298,524202,524306,524410,524464,525315,NA,530388,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA
8,1,8,subjective,3,90,32,32_mittel.png,us_first,cs_left,positive,Urlaub,word,picture,860,fmaske_12.bmp,fmaske_1.bmp,10,20,27,21,32,3,10_dunkel.png,20_dunkel.png,27_dunkel.png,21_dunkel.png,32_dunkel.png,3_dunkel.png,530922,531426,532330,532434,532528,532582,533442,NA,534553,no,no,no,no,yes,no,NA,NA,NA,NA,NA,NA
8,1,9,subjective,3,70,23,23_mittel.png,us_first,cs_left,negative,9182.bmp,picture,picture,880,fmaske_5.bmp,fmaske_6.bmp,25,35,2,23,18,9,25_dunkel.png,35_dunkel.png,2_dunkel.png,23_dunkel.png,18_dunkel.png,9_dunkel.png,535194,535700,536604,536708,536782,536836,537716,NA,540497,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
8,1,10,subjective,1,30,36,36_dunkel.png,us_first,cs_right,negative,9561.bmp,picture,picture,920,fmaske_2.bmp,fmaske_3.bmp,36,31,30,16,17,14,36_dunkel.png,31_dunkel.png,30_dunkel.png,16_dunkel.png,17_dunkel.png,14_dunkel.png,541144,541649,542553,542657,542691,542745,543666,NA,546766,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
8,1,11,subjective,2,70,25,25_hell.png,us_first,cs_left,positive,8200.bmp,picture,picture,880,fmaske_1.bmp,fmaske_9.bmp,4,23,35,1,25,26,4_dunkel.png,23_dunkel.png,35_dunkel.png,1_dunkel.png,25_dunkel.png,26_dunkel.png,547413,547917,548821,548925,548999,549053,549933,NA,550983,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
8,1,12,objective,1,100,27,27_dunkel.png,cs_first,cs_left,positive,Glück,word,picture,2350,fmaske_1.bmp,fmaske_8.bmp,7,6,27,29,20,21,7_dunkel.png,6_dunkel.png,27_dunkel.png,29_dunkel.png,20_dunkel.png,21_dunkel.png,NA,551521,552425,552529,552633,552687,NA,555037,556282,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
8,1,13,subjective,2,50,11,11_hell.png,us_first,cs_left,positive,Strand,word,picture,900,fmaske_5.bmp,fmaske_6.bmp,33,28,39,11,34,24,33_dunkel.png,28_dunkel.png,39_dunkel.png,11_dunkel.png,34_dunkel.png,24_dunkel.png,556809,557313,558217,558321,558375,558429,559329,NA,563455,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
8,1,14,subjective,3,30,15,15_mittel.png,us_first,cs_left,positive,8330.bmp,picture,picture,920,fmaske_11.bmp,fmaske_2.bmp,14,16,36,15,38,31,14_dunkel.png,16_dunkel.png,36_dunkel.png,15_dunkel.png,38_dunkel.png,31_dunkel.png,564102,564607,565511,565615,565649,565703,566623,NA,569450,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
