subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
32,1,0,objective,2,70,11,11_hell.png,cs_first,cs_right,positive,8501.bmp,picture,picture,2380,fmaske_10.bmp,fmaske_6.bmp,13,8,11,33,34,39,13_dunkel.png,8_dunkel.png,11_dunkel.png,33_dunkel.png,34_dunkel.png,39_dunkel.png,NA,609779,610683,610787,610861,610915,NA,613296,618251,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
32,1,1,subjective,2,40,6,6_hell.png,us_first,cs_right,negative,Unfall,word,picture,910,fmaske_4.bmp,fmaske_12.bmp,32,29,7,27,3,6,32_dunkel.png,29_dunkel.png,7_dunkel.png,27_dunkel.png,3_dunkel.png,6_dunkel.png,618780,619285,620189,620293,620337,620391,621302,NA,630183,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
32,1,2,objective,3,50,38,38_mittel.png,cs_first,cs_right,negative,Teufel,word,picture,2400,fmaske_3.bmp,fmaske_2.bmp,38,30,15,40,14,36,38_dunkel.png,30_dunkel.png,15_dunkel.png,40_dunkel.png,14_dunkel.png,36_dunkel.png,NA,630717,631621,631725,631779,631833,NA,634234,642953,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
32,1,3,objective,2,100,2,2_hell.png,us_first,cs_right,negative,6242.bmp,picture,picture,850,fmaske_4.bmp,fmaske_5.bmp,2,26,1,25,9,23,2_dunkel.png,26_dunkel.png,1_dunkel.png,25_dunkel.png,9_dunkel.png,23_dunkel.png,643591,644096,645000,645104,645208,645262,NA,646113,647799,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
32,1,4,subjective,3,40,10,10_mittel.png,us_first,cs_left,negative,Gift,word,picture,910,fmaske_7.bmp,fmaske_9.bmp,7,27,20,29,10,21,7_dunkel.png,27_dunkel.png,20_dunkel.png,29_dunkel.png,10_dunkel.png,21_dunkel.png,648326,648831,649735,649839,649883,649937,650847,NA,655108,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
32,1,5,objective,1,90,35,35_dunkel.png,cs_first,cs_right,positive,5629.bmp,picture,picture,2360,fmaske_8.bmp,fmaske_10.bmp,25,2,9,5,35,26,25_dunkel.png,2_dunkel.png,9_dunkel.png,5_dunkel.png,35_dunkel.png,26_dunkel.png,NA,655750,656655,656759,656854,656908,NA,659269,665722,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
32,1,6,objective,2,70,28,28_hell.png,us_first,cs_right,negative,Eiter,word,picture,880,fmaske_11.bmp,fmaske_8.bmp,28,13,37,34,39,33,28_dunkel.png,13_dunkel.png,37_dunkel.png,34_dunkel.png,39_dunkel.png,33_dunkel.png,666250,666754,667658,667762,667836,667890,NA,668771,670056,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
32,1,7,objective,1,100,2,2_dunkel.png,us_first,cs_left,negative,Kälte,word,picture,850,fmaske_7.bmp,fmaske_12.bmp,2,26,23,5,4,25,2_dunkel.png,26_dunkel.png,23_dunkel.png,5_dunkel.png,4_dunkel.png,25_dunkel.png,670583,671088,671992,672096,672200,672254,NA,673104,675333,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
32,1,8,objective,2,100,4,4_hell.png,us_first,cs_left,positive,8170.bmp,picture,picture,850,fmaske_9.bmp,fmaske_2.bmp,26,25,4,9,1,35,26_dunkel.png,25_dunkel.png,4_dunkel.png,9_dunkel.png,1_dunkel.png,35_dunkel.png,675976,676481,677385,677489,677593,677647,NA,678497,680779,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
32,1,9,objective,2,60,38,38_hell.png,us_first,cs_left,negative,Sadist,word,picture,890,fmaske_3.bmp,fmaske_6.bmp,36,31,17,16,38,40,36_dunkel.png,31_dunkel.png,17_dunkel.png,16_dunkel.png,38_dunkel.png,40_dunkel.png,681308,681812,682716,682820,682884,682938,NA,683828,691104,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
