subject_nr,cs_filename,eval_rating
20,40_dunkel.png,18
20,16_dunkel.png,18
20,1_dunkel.png,18
20,9_dunkel.png,18
20,7_dunkel.png,18
20,24_dunkel.png,18
20,34_dunkel.png,19
20,31_dunkel.png,19
20,15_dunkel.png,19
20,37_dunkel.png,19
20,21_dunkel.png,19
20,12_dunkel.png,19
20,19_dunkel.png,19
20,8_dunkel.png,18
20,32_dunkel.png,19
20,18_dunkel.png,19
20,29_dunkel.png,18
20,14_dunkel.png,18
20,30_dunkel.png,18
20,10_dunkel.png,18
20,4_dunkel.png,18
20,35_dunkel.png,18
20,23_dunkel.png,18
20,38_dunkel.png,19
20,3_dunkel.png,18
20,27_dunkel.png,18
20,25_dunkel.png,18
20,26_dunkel.png,19
20,6_dunkel.png,17
20,22_dunkel.png,19
20,2_dunkel.png,19
20,20_dunkel.png,18
20,5_dunkel.png,18
20,36_dunkel.png,18
20,28_dunkel.png,18
20,17_dunkel.png,18
20,11_dunkel.png,18
20,13_dunkel.png,17
20,39_dunkel.png,17
20,33_dunkel.png,19
