subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
28,1,0,subjective,3,40,16,16_mittel.png,cs_first,cs_left,positive,Geschenk,word,picture,2410,fmaske_12.bmp,fmaske_3.bmp,17,38,31,14,36,16,17_dunkel.png,38_dunkel.png,31_dunkel.png,14_dunkel.png,36_dunkel.png,16_dunkel.png,NA,549889,550793,550897,550941,550995,553405,NA,559608,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
28,1,1,subjective,2,100,21,21_hell.png,us_first,cs_right,negative,9340.bmp,picture,picture,850,fmaske_5.bmp,fmaske_6.bmp,7,21,19,32,3,6,7_dunkel.png,21_dunkel.png,19_dunkel.png,32_dunkel.png,3_dunkel.png,6_dunkel.png,560249,560753,561657,561761,561865,561919,562770,NA,566446,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
28,1,2,objective,3,70,4,4_mittel.png,cs_first,cs_right,positive,2058.bmp,picture,picture,2380,fmaske_2.bmp,fmaske_5.bmp,18,25,9,2,23,4,18_dunkel.png,25_dunkel.png,9_dunkel.png,2_dunkel.png,23_dunkel.png,4_dunkel.png,NA,567097,568001,568105,568179,568233,NA,570614,577556,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
28,1,3,objective,1,90,10,10_dunkel.png,us_first,cs_right,negative,9520.bmp,picture,picture,860,fmaske_11.bmp,fmaske_2.bmp,21,27,6,7,29,10,21_dunkel.png,27_dunkel.png,6_dunkel.png,7_dunkel.png,29_dunkel.png,10_dunkel.png,578202,578706,579610,579714,579808,579862,NA,580723,585068,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
28,1,4,objective,3,60,24,24_mittel.png,cs_first,cs_left,positive,Musik,word,picture,2390,fmaske_11.bmp,fmaske_9.bmp,33,22,39,11,24,37,33_dunkel.png,22_dunkel.png,39_dunkel.png,11_dunkel.png,24_dunkel.png,37_dunkel.png,NA,585596,586501,586605,586669,586723,NA,589113,593055,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
28,1,5,subjective,1,70,4,4_dunkel.png,us_first,cs_right,positive,Kuss,word,picture,880,fmaske_5.bmp,fmaske_8.bmp,5,1,9,26,4,23,5_dunkel.png,1_dunkel.png,9_dunkel.png,26_dunkel.png,4_dunkel.png,23_dunkel.png,593584,594088,594992,595096,595170,595224,596105,NA,598454,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
28,1,6,subjective,3,50,8,8_mittel.png,us_first,cs_right,positive,7350.bmp,picture,picture,900,fmaske_6.bmp,fmaske_12.bmp,39,33,24,11,13,8,39_dunkel.png,33_dunkel.png,24_dunkel.png,11_dunkel.png,13_dunkel.png,8_dunkel.png,599099,599603,600507,600611,600665,600719,601620,NA,608129,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
28,1,7,subjective,3,30,36,36_mittel.png,cs_first,cs_left,negative,9331.bmp,picture,picture,2420,fmaske_8.bmp,fmaske_11.bmp,36,16,30,15,31,38,36_dunkel.png,16_dunkel.png,30_dunkel.png,15_dunkel.png,31_dunkel.png,38_dunkel.png,NA,608783,609687,609791,609825,609879,612299,NA,616210,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
28,1,8,objective,3,30,30,30_mittel.png,cs_first,cs_right,negative,Teufel,word,picture,2420,fmaske_8.bmp,fmaske_9.bmp,40,12,16,15,36,30,40_dunkel.png,12_dunkel.png,16_dunkel.png,15_dunkel.png,36_dunkel.png,30_dunkel.png,NA,616751,617656,617760,617794,617848,NA,620269,624558,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
28,1,9,objective,2,40,15,15_hell.png,cs_first,cs_left,positive,Musik,word,picture,2410,fmaske_8.bmp,fmaske_11.bmp,36,30,15,12,31,38,36_dunkel.png,30_dunkel.png,15_dunkel.png,12_dunkel.png,31_dunkel.png,38_dunkel.png,NA,625088,625993,626097,626141,626195,NA,628605,635137,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
28,1,10,objective,2,70,25,25_hell.png,cs_first,cs_left,positive,Glück,word,picture,2380,fmaske_10.bmp,fmaske_3.bmp,9,25,4,18,5,2,9_dunkel.png,25_dunkel.png,4_dunkel.png,18_dunkel.png,5_dunkel.png,2_dunkel.png,NA,635670,636574,636678,636752,636806,NA,639186,641591,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
28,1,11,subjective,3,90,27,27_mittel.png,cs_first,cs_right,positive,2080.bmp,picture,picture,2360,fmaske_8.bmp,fmaske_11.bmp,10,19,27,7,32,29,10_dunkel.png,19_dunkel.png,27_dunkel.png,7_dunkel.png,32_dunkel.png,29_dunkel.png,NA,642235,643139,643243,643337,643391,645752,NA,647880,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
28,1,12,objective,1,90,7,7_dunkel.png,us_first,cs_right,negative,9421.bmp,picture,picture,860,fmaske_9.bmp,fmaske_11.bmp,20,32,27,7,6,21,20_dunkel.png,32_dunkel.png,27_dunkel.png,7_dunkel.png,6_dunkel.png,21_dunkel.png,648519,649024,649928,650032,650126,650180,NA,651041,653710,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
28,1,13,subjective,1,70,2,2_dunkel.png,us_first,cs_left,negative,9006.bmp,picture,picture,880,fmaske_7.bmp,fmaske_10.bmp,2,5,23,35,26,1,2_dunkel.png,5_dunkel.png,23_dunkel.png,35_dunkel.png,26_dunkel.png,1_dunkel.png,654353,654857,655761,655865,655940,655994,656874,NA,658494,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
28,1,14,subjective,3,50,24,24_mittel.png,us_first,cs_left,positive,Brief,word,picture,900,fmaske_8.bmp,fmaske_10.bmp,24,39,8,22,34,11,24_dunkel.png,39_dunkel.png,8_dunkel.png,22_dunkel.png,34_dunkel.png,11_dunkel.png,659026,659530,660434,660538,660592,660646,661547,NA,665003,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
28,1,15,subjective,3,40,38,38_mittel.png,cs_first,cs_left,negative,9560.bmp,picture,picture,2410,fmaske_6.bmp,fmaske_4.bmp,12,15,16,38,30,17,12_dunkel.png,15_dunkel.png,16_dunkel.png,38_dunkel.png,30_dunkel.png,17_dunkel.png,NA,665658,666562,666666,666711,666765,669175,NA,671175,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
28,1,16,objective,1,80,26,26_dunkel.png,us_first,cs_left,positive,5830.bmp,picture,picture,870,fmaske_8.bmp,fmaske_4.bmp,5,35,1,26,23,25,5_dunkel.png,35_dunkel.png,1_dunkel.png,26_dunkel.png,23_dunkel.png,25_dunkel.png,671818,672322,673226,673330,673414,673468,NA,674338,675071,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
28,1,17,subjective,3,30,14,14_mittel.png,cs_first,cs_left,positive,Leben,word,picture,2420,fmaske_9.bmp,fmaske_7.bmp,17,36,14,38,31,15,17_dunkel.png,36_dunkel.png,14_dunkel.png,38_dunkel.png,31_dunkel.png,15_dunkel.png,NA,675602,676506,676611,676645,676699,679119,NA,681357,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
28,1,18,subjective,3,70,18,18_mittel.png,us_first,cs_left,negative,9220.bmp,picture,picture,880,fmaske_2.bmp,fmaske_3.bmp,35,4,18,1,23,26,35_dunkel.png,4_dunkel.png,18_dunkel.png,1_dunkel.png,23_dunkel.png,26_dunkel.png,682005,682509,683413,683517,683591,683645,684525,NA,687362,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
28,1,19,subjective,3,40,30,30_mittel.png,cs_first,cs_left,negative,Pech,word,picture,2410,fmaske_3.bmp,fmaske_1.bmp,30,31,36,17,15,38,30_dunkel.png,31_dunkel.png,36_dunkel.png,17_dunkel.png,15_dunkel.png,38_dunkel.png,NA,687899,688803,688907,688951,689005,691415,NA,695001,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
