subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
17,1,0,subjective,2,30,17,17_hell.png,cs_first,cs_left,positive,Sonne,word,picture,2420,fmaske_5.bmp,fmaske_7.bmp,15,17,14,38,12,30,15_dunkel.png,17_dunkel.png,14_dunkel.png,38_dunkel.png,12_dunkel.png,30_dunkel.png,NA,458064,458968,459072,459106,459160,461580,NA,464571,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
17,1,1,subjective,1,30,17,17_dunkel.png,cs_first,cs_left,positive,Witz,word,picture,2420,fmaske_11.bmp,fmaske_7.bmp,17,30,12,40,36,31,17_dunkel.png,30_dunkel.png,12_dunkel.png,40_dunkel.png,36_dunkel.png,31_dunkel.png,NA,465102,466006,466110,466145,466199,468619,NA,470590,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
17,1,2,objective,2,100,19,19_hell.png,cs_first,cs_left,positive,Sommer,word,picture,2350,fmaske_2.bmp,fmaske_5.bmp,32,10,19,27,3,7,32_dunkel.png,10_dunkel.png,19_dunkel.png,27_dunkel.png,3_dunkel.png,7_dunkel.png,NA,471121,472025,472129,472234,472288,NA,474638,479429,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
17,1,3,subjective,1,90,10,10_dunkel.png,us_first,cs_right,negative,9520.bmp,picture,picture,860,fmaske_1.bmp,fmaske_9.bmp,29,3,20,7,10,32,29_dunkel.png,3_dunkel.png,20_dunkel.png,7_dunkel.png,10_dunkel.png,32_dunkel.png,480072,480577,481481,481585,481679,481733,482594,NA,484753,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
17,1,4,subjective,3,40,31,31_mittel.png,us_first,cs_left,negative,Neid,word,picture,910,fmaske_1.bmp,fmaske_9.bmp,16,31,40,12,30,15,16_dunkel.png,31_dunkel.png,40_dunkel.png,12_dunkel.png,30_dunkel.png,15_dunkel.png,485286,485790,486694,486798,486842,486896,487806,NA,490640,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
17,1,5,subjective,1,50,8,8_dunkel.png,cs_first,cs_left,positive,Freizeit,word,picture,2400,fmaske_2.bmp,fmaske_2.bmp,11,33,24,22,8,37,11_dunkel.png,33_dunkel.png,24_dunkel.png,22_dunkel.png,8_dunkel.png,37_dunkel.png,NA,491178,492082,492186,492240,492294,494694,NA,497229,no,no,no,no,no,yes,NA,NA,NA,NA,NA,NA
17,1,6,objective,3,100,3,3_mittel.png,cs_first,cs_right,positive,8496.bmp,picture,picture,2350,fmaske_4.bmp,fmaske_10.bmp,3,6,20,29,7,27,3_dunkel.png,6_dunkel.png,20_dunkel.png,29_dunkel.png,7_dunkel.png,27_dunkel.png,NA,497869,498773,498877,498981,499035,NA,501386,505627,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
17,1,7,subjective,2,40,30,30_hell.png,cs_first,cs_left,negative,3220.bmp,picture,picture,2410,fmaske_12.bmp,fmaske_5.bmp,15,36,30,40,16,14,15_dunkel.png,36_dunkel.png,30_dunkel.png,40_dunkel.png,16_dunkel.png,14_dunkel.png,NA,506268,507172,507276,507320,507374,509784,NA,511755,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
17,1,8,objective,2,50,24,24_hell.png,cs_first,cs_left,positive,5629.bmp,picture,picture,2400,fmaske_7.bmp,fmaske_9.bmp,24,8,39,22,28,11,24_dunkel.png,8_dunkel.png,39_dunkel.png,22_dunkel.png,28_dunkel.png,11_dunkel.png,NA,512396,513300,513404,513458,513512,NA,515912,522917,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
17,1,9,objective,1,30,17,17_dunkel.png,us_first,cs_right,positive,Kinder,word,picture,920,fmaske_2.bmp,fmaske_5.bmp,12,38,40,36,17,14,12_dunkel.png,38_dunkel.png,40_dunkel.png,36_dunkel.png,17_dunkel.png,14_dunkel.png,523447,523951,524855,524959,524994,525048,NA,525969,528315,NA,NA,NA,NA,NA,NA,no,no,no,no,yes,no
17,1,10,objective,1,40,31,31_dunkel.png,cs_first,cs_right,negative,3220.bmp,picture,picture,2410,fmaske_5.bmp,fmaske_6.bmp,17,12,30,31,14,40,17_dunkel.png,12_dunkel.png,30_dunkel.png,31_dunkel.png,14_dunkel.png,40_dunkel.png,NA,528955,529859,529963,530007,530061,NA,532472,536688,NA,NA,NA,NA,NA,NA,yes,no,no,no,no,no
