subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
5,1,0,subjective,1,50,12,12_dunkel.png,us_first,cs_left,negative,Sadist,word,picture,900,fmaske_6.bmp,fmaske_6.bmp,38,14,16,12,30,17,38_dunkel.png,14_dunkel.png,16_dunkel.png,12_dunkel.png,30_dunkel.png,17_dunkel.png,217290,217794,218698,218802,218856,218910,219810,NA,224772,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
5,1,1,objective,1,50,31,31_dunkel.png,cs_first,cs_left,negative,9421.bmp,picture,picture,2400,fmaske_1.bmp,fmaske_7.bmp,38,31,14,36,16,30,38_dunkel.png,31_dunkel.png,14_dunkel.png,36_dunkel.png,16_dunkel.png,30_dunkel.png,NA,225424,226328,226432,226486,226540,NA,228940,229570,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
5,1,2,subjective,2,50,15,15_hell.png,us_first,cs_left,positive,Strand,word,picture,900,fmaske_4.bmp,fmaske_1.bmp,16,15,31,36,17,40,16_dunkel.png,15_dunkel.png,31_dunkel.png,36_dunkel.png,17_dunkel.png,40_dunkel.png,230102,230607,231511,231615,231669,231723,232623,NA,238557,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
5,1,3,objective,1,60,30,30_dunkel.png,us_first,cs_left,negative,Wahnsinn,word,picture,890,fmaske_4.bmp,fmaske_11.bmp,31,36,30,38,17,12,31_dunkel.png,36_dunkel.png,30_dunkel.png,38_dunkel.png,17_dunkel.png,12_dunkel.png,239088,239592,240496,240600,240664,240718,NA,241608,250037,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
5,1,4,objective,3,60,16,16_mittel.png,cs_first,cs_left,positive,Musik,word,picture,2390,fmaske_2.bmp,fmaske_2.bmp,16,17,14,30,38,40,16_dunkel.png,17_dunkel.png,14_dunkel.png,30_dunkel.png,38_dunkel.png,40_dunkel.png,NA,250574,251479,251583,251647,251701,NA,254091,258679,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
5,1,5,objective,1,90,2,2_dunkel.png,cs_first,cs_left,negative,Mord,word,picture,2360,fmaske_3.bmp,fmaske_6.bmp,25,18,26,2,5,35,25_dunkel.png,18_dunkel.png,26_dunkel.png,2_dunkel.png,5_dunkel.png,35_dunkel.png,NA,259207,260111,260215,260309,260363,NA,262723,270695,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
5,1,6,subjective,2,80,24,24_hell.png,us_first,cs_left,positive,2900.2.bmp,picture,picture,870,fmaske_7.bmp,fmaske_8.bmp,34,22,39,13,24,8,34_dunkel.png,22_dunkel.png,39_dunkel.png,13_dunkel.png,24_dunkel.png,8_dunkel.png,271335,271840,272744,272848,272932,272986,273856,NA,275473,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
5,1,7,objective,1,100,9,9_dunkel.png,us_first,cs_right,negative,9000.bmp,picture,picture,850,fmaske_11.bmp,fmaske_5.bmp,18,9,1,25,5,2,18_dunkel.png,9_dunkel.png,1_dunkel.png,25_dunkel.png,5_dunkel.png,2_dunkel.png,276112,276616,277520,277624,277728,277782,NA,278633,280554,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
5,1,8,subjective,1,90,4,4_dunkel.png,us_first,cs_left,positive,8080.bmp,picture,picture,860,fmaske_7.bmp,fmaske_11.bmp,23,5,4,25,1,9,23_dunkel.png,5_dunkel.png,4_dunkel.png,25_dunkel.png,1_dunkel.png,9_dunkel.png,281194,281698,282602,282706,282800,282854,283714,NA,283743,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
5,1,9,objective,2,100,35,35_hell.png,cs_first,cs_right,positive,Leben,word,picture,2350,fmaske_11.bmp,fmaske_1.bmp,35,5,2,25,1,4,35_dunkel.png,5_dunkel.png,2_dunkel.png,25_dunkel.png,1_dunkel.png,4_dunkel.png,NA,284275,285179,285283,285387,285441,NA,287792,287828,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
