subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
1,1,0,subjective,3,60,24,24_mittel.png,us_first,cs_left,positive,Musik,word,picture,890,fmaske_11.bmp,fmaske_5.bmp,39,22,24,37,33,34,39_dunkel.png,22_dunkel.png,24_dunkel.png,37_dunkel.png,33_dunkel.png,34_dunkel.png,510836,511340,512244,512348,512412,512466,513356,NA,519727,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
1,1,1,subjective,1,80,25,25_dunkel.png,us_first,cs_left,positive,2660.bmp,picture,picture,870,fmaske_10.bmp,fmaske_2.bmp,26,25,18,5,9,2,26_dunkel.png,25_dunkel.png,18_dunkel.png,5_dunkel.png,9_dunkel.png,2_dunkel.png,520376,520880,521784,521888,521972,522026,522896,NA,526007,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
1,1,2,subjective,3,100,19,19_mittel.png,cs_first,cs_left,positive,Blume,word,picture,2350,fmaske_2.bmp,fmaske_7.bmp,10,6,7,27,20,19,10_dunkel.png,6_dunkel.png,7_dunkel.png,27_dunkel.png,20_dunkel.png,19_dunkel.png,NA,526539,527443,527547,527651,527705,530055,NA,532912,yes,no,no,no,no,no,NA,NA,NA,NA,NA,NA
1,1,3,subjective,2,70,23,23_hell.png,cs_first,cs_left,negative,Henker,word,picture,2380,fmaske_11.bmp,fmaske_12.bmp,23,26,25,4,5,9,23_dunkel.png,26_dunkel.png,25_dunkel.png,4_dunkel.png,5_dunkel.png,9_dunkel.png,NA,533440,534344,534450,534524,534578,536958,NA,539307,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
1,1,4,objective,1,100,19,19_dunkel.png,us_first,cs_left,positive,Lob,word,picture,850,fmaske_9.bmp,fmaske_11.bmp,32,3,20,6,19,27,32_dunkel.png,3_dunkel.png,20_dunkel.png,6_dunkel.png,19_dunkel.png,27_dunkel.png,539835,540339,541243,541347,541451,541505,NA,542355,549236,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
1,1,5,subjective,3,80,1,1_mittel.png,us_first,cs_left,positive,Brief,word,picture,870,fmaske_10.bmp,fmaske_1.bmp,4,23,1,26,9,2,4_dunkel.png,23_dunkel.png,1_dunkel.png,26_dunkel.png,9_dunkel.png,2_dunkel.png,549768,550272,551176,551281,551365,551419,552289,NA,555906,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
1,1,6,objective,1,90,6,6_dunkel.png,us_first,cs_left,negative,9331.bmp,picture,picture,860,fmaske_1.bmp,fmaske_10.bmp,20,6,19,3,32,21,20_dunkel.png,6_dunkel.png,19_dunkel.png,3_dunkel.png,32_dunkel.png,21_dunkel.png,556550,557055,557960,558064,558158,558212,NA,559072,562754,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
1,1,7,subjective,1,70,5,5_dunkel.png,cs_first,cs_left,negative,9560.bmp,picture,picture,2380,fmaske_7.bmp,fmaske_9.bmp,2,1,9,26,23,5,2_dunkel.png,1_dunkel.png,9_dunkel.png,26_dunkel.png,23_dunkel.png,5_dunkel.png,NA,563394,564298,564402,564476,564530,566910,NA,569715,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
1,1,8,subjective,1,80,35,35_dunkel.png,us_first,cs_left,positive,1650.bmp,picture,picture,870,fmaske_2.bmp,fmaske_1.bmp,23,5,18,2,4,35,23_dunkel.png,5_dunkel.png,18_dunkel.png,2_dunkel.png,4_dunkel.png,35_dunkel.png,570366,570871,571775,571879,571963,572017,572887,NA,574451,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
1,1,9,subjective,2,60,24,24_hell.png,us_first,cs_left,positive,Geschenk,word,picture,890,fmaske_4.bmp,fmaske_4.bmp,24,34,11,39,33,37,24_dunkel.png,34_dunkel.png,11_dunkel.png,39_dunkel.png,33_dunkel.png,37_dunkel.png,574980,575484,576388,576492,576556,576610,577500,NA,580278,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
