subject_nr,block_nr,trial_nr,trial_task,cs_contrast,cs_duration,cs_numbers,cs_filename,cs_us_order,cs_location,us_valence,us_filename,us_type,cs_w_us_type,us_duration,pre_mask,post_mask,id_opt_1,id_opt_2,id_opt_3,id_opt_4,id_opt_5,id_opt_6,id_opt_1_f,id_opt_2_f,id_opt_3_f,id_opt_4_f,id_opt_5_f,id_opt_6_f,slide_1,slide_2,slide_3,slide_4,slide_5,slide_6,time_subj,time_obj,time_blank,subj_1,subj_2,subj_3,subj_4,subj_5,subj_6,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6
14,1,0,objective,3,30,3,3_mittel.png,cs_first,cs_right,positive,8080.bmp,picture,picture,2420,fmaske_9.bmp,fmaske_3.bmp,20,10,3,19,6,32,20_dunkel.png,10_dunkel.png,3_dunkel.png,19_dunkel.png,6_dunkel.png,32_dunkel.png,NA,410551,411455,411559,411593,411647,NA,414068,419723,NA,NA,NA,NA,NA,NA,no,no,no,no,no,yes
14,1,1,subjective,1,50,36,36_dunkel.png,cs_first,cs_left,negative,9330.bmp,picture,picture,2400,fmaske_3.bmp,fmaske_9.bmp,38,12,36,40,30,15,38_dunkel.png,12_dunkel.png,36_dunkel.png,40_dunkel.png,30_dunkel.png,15_dunkel.png,NA,420370,421274,421378,421432,421486,423886,NA,430038,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
14,1,2,objective,2,60,16,16_hell.png,us_first,cs_left,positive,Geschenk,word,picture,890,fmaske_7.bmp,fmaske_8.bmp,30,15,16,17,14,38,30_dunkel.png,15_dunkel.png,16_dunkel.png,17_dunkel.png,14_dunkel.png,38_dunkel.png,430569,431074,431978,432082,432146,432200,NA,433090,436040,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
14,1,3,subjective,1,60,14,14_dunkel.png,cs_first,cs_left,positive,Freizeit,word,picture,2390,fmaske_7.bmp,fmaske_6.bmp,12,36,31,16,15,14,12_dunkel.png,36_dunkel.png,31_dunkel.png,16_dunkel.png,15_dunkel.png,14_dunkel.png,NA,436571,437475,437579,437643,437697,440087,NA,442377,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
14,1,4,objective,3,50,40,40_mittel.png,cs_first,cs_left,positive,Kuss,word,picture,2400,fmaske_6.bmp,fmaske_7.bmp,36,12,40,15,30,17,36_dunkel.png,12_dunkel.png,40_dunkel.png,15_dunkel.png,30_dunkel.png,17_dunkel.png,NA,442907,443811,443915,443969,444023,NA,446423,447535,NA,NA,NA,NA,NA,NA,no,yes,no,no,no,no
14,1,5,objective,2,90,2,2_hell.png,us_first,cs_left,negative,Folter,word,picture,860,fmaske_4.bmp,fmaske_5.bmp,23,1,2,35,26,25,23_dunkel.png,1_dunkel.png,2_dunkel.png,35_dunkel.png,26_dunkel.png,25_dunkel.png,448064,448568,449472,449576,449670,449724,NA,450584,452425,NA,NA,NA,NA,NA,NA,no,no,yes,no,no,no
14,1,6,subjective,3,70,34,34_mittel.png,cs_first,cs_left,negative,9561.bmp,picture,picture,2380,fmaske_2.bmp,fmaske_1.bmp,33,11,24,34,22,37,33_dunkel.png,11_dunkel.png,24_dunkel.png,34_dunkel.png,22_dunkel.png,37_dunkel.png,NA,453079,453983,454087,454161,454215,456595,NA,461531,no,yes,no,no,no,no,NA,NA,NA,NA,NA,NA
14,1,7,subjective,2,30,19,19_hell.png,us_first,cs_right,positive,1463.bmp,picture,picture,920,fmaske_4.bmp,fmaske_12.bmp,10,19,29,3,6,21,10_dunkel.png,19_dunkel.png,29_dunkel.png,3_dunkel.png,6_dunkel.png,21_dunkel.png,462174,462678,463582,463686,463721,463775,464696,NA,469740,no,no,yes,no,no,no,NA,NA,NA,NA,NA,NA
14,1,8,objective,1,30,32,32_dunkel.png,cs_first,cs_left,positive,Witz,word,picture,2420,fmaske_12.bmp,fmaske_2.bmp,3,19,10,29,32,20,3_dunkel.png,19_dunkel.png,10_dunkel.png,29_dunkel.png,32_dunkel.png,20_dunkel.png,NA,470278,471182,471286,471320,471374,NA,473794,475845,NA,NA,NA,NA,NA,NA,no,no,no,yes,no,no
14,1,9,subjective,1,40,32,32_dunkel.png,cs_first,cs_right,positive,8540.bmp,picture,picture,2410,fmaske_12.bmp,fmaske_11.bmp,6,20,29,19,32,27,6_dunkel.png,20_dunkel.png,29_dunkel.png,19_dunkel.png,32_dunkel.png,27_dunkel.png,NA,476490,477394,477498,477542,477596,480007,NA,482705,no,no,no,yes,no,no,NA,NA,NA,NA,NA,NA
