subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
63;1;1;2.5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.07;0;-1;0;0;0.008;3
63;1;2;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.062000000000000006;-1;1;1;1;0.008;1
63;1;3;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.12;0;1;0;0;0.008;2
63;1;4;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.07;1;-1;2;2;0.004;3
63;1;5;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.128;1;1;0;0;0.008;3
63;1;6;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.136;1;1;0;0;0.008;3
63;1;7;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.14400000000000002;1;1;0;0;0.008;3
63;1;8;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.066;-1;-1;2;2;0.004;3
63;1;9;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.062;-1;-1;2;2;0.004;4
63;1;10;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.15200000000000002;1;1;0;0;0.008;3
63;1;11;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.16000000000000003;1;1;0;0;0.008;3
63;1;12;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Barrels 1.jpg;0.057999999999999996;-1;-1;2;2;0.004;3
63;1;13;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.16800000000000004;1;1;0;0;0.008;4
63;1;14;2.5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.05399999999999999;-1;-1;2;2;0.004;4
63;1;15;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.17600000000000005;1;1;0;0;0.008;5
63;1;16;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Roofing 1.jpg;0.04999999999999999;-1;-1;2;2;0.004;4
63;2;1;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.17600000000000005;1;1;0;0;0.008;4
63;2;2;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.045999999999999985;-1;-1;2;2;0.004;4
63;2;3;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.18400000000000005;1;1;0;0;0.008;5
63;2;4;2.5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.04199999999999998;-1;-1;2;2;0.004;3
63;2;5;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.18400000000000005;1;1;0;0;0.008;4
63;2;6;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.03799999999999998;-1;-1;2;2;0.004;4
63;2;7;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.033999999999999975;-1;-1;2;2;0.004;4
63;2;8;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.19200000000000006;1;1;0;0;0.008;5
63;2;9;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.19200000000000006;1;1;0;0;0.008;5
63;2;10;2.5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.029999999999999975;-1;-1;2;2;0.004;5
63;2;11;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.19200000000000006;1;1;0;0;0.008;4
63;2;12;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.025999999999999975;-1;-1;2;2;0.004;4
63;2;13;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.021999999999999974;-1;-1;2;2;0.004;4
63;2;14;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.20000000000000007;1;1;0;0;0.008;5
63;2;15;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.20000000000000007;1;1;0;0;0.008;4
63;2;16;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.017999999999999974;-1;1;3;3;0.004;3
63;3;1;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.021999999999999974;1;-1;4;4;0.002;5
63;3;2;2.5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.019999999999999976;-1;1;5;5;0.002;5
63;3;3;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Pinecone 2.jpg;0.20800000000000007;1;1;0;0;0.008;5
63;3;4;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.20800000000000007;1;1;0;0;0.008;3
63;3;5;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.21600000000000008;1;1;0;0;0.008;4
63;3;6;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Barrels 1.jpg;0.2240000000000001;1;1;0;0;0.008;3
63;3;7;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Cups 4.jpg;0.021999999999999978;1;-1;6;6;0.002;3
63;3;8;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.019999999999999976;-1;1;7;7;0.002;3
63;3;9;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.2320000000000001;1;1;0;0;0.008;4
63;3;10;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.2400000000000001;1;1;0;0;0.008;4
63;3;11;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.2480000000000001;1;1;0;0;0.008;4
63;3;12;2.5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.021999999999999978;1;-1;8;8;0.001;4
63;3;13;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.020999999999999977;-1;1;9;9;0.001;2
63;3;14;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Skyscraper 1.jpg;0.2560000000000001;1;1;0;0;0.008;2
63;3;15;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.021999999999999978;1;-1;10;10;0.001;4
63;3;16;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.020999999999999977;-1;-1;10;10;0.001;4
63;4;1;2.5;neutral;G   E   M   T;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.019999999999999976;-1;1;11;11;0.001;4
63;4;2;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.2640000000000001;1;1;0;0;0.008;4
63;4;3;5.0;neutral;T   U   L   M;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.27200000000000013;1;1;0;0;0.008;4
63;4;4;5.0;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.28000000000000014;1;1;0;0;0.008;3
63;4;5;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.020999999999999977;1;-1;12;12;0.001;4
63;4;6;2.5;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.019999999999999976;-1;1;13;13;0.001;3
63;4;7;5.0;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.28800000000000014;1;-1;1;1;0.008;6
63;4;8;2.5;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.020999999999999977;1;-1;14;14;0.001;3
63;4;9;5.0;neutral;Z   U   H   L;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.28000000000000014;-1;-1;1;1;0.008;6
63;4;10;2.5;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.019999999999999976;-1;1;15;15;0.001;3
63;4;11;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.020999999999999977;1;1;15;15;0.001;2
63;4;12;2.5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.021999999999999978;1;1;15;15;0.001;2
63;4;13;2.5;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.02299999999999998;1;1;15;15;0.001;1
63;4;14;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.27200000000000013;-1;-1;1;1;0.008;6
63;4;15;5.0;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.2640000000000001;-1;-1;1;1;0.008;6
