subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
97;1;1;5.0;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.20200000000000007;-1;1;3;12;0.004;1;yes;no
97;1;2;2.5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.1780000000000001;-1;-1;2;11;0.004;6;yes;no
97;1;3;2.5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.1740000000000001;-1;-1;2;11;0.004;6;yes;no
97;1;4;2.5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.1700000000000001;-1;1;3;12;0.004;1;yes;no
97;1;5;2.5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.1740000000000001;1;1;3;12;0.004;1;yes;no
97;1;6;5.0;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.20600000000000007;1;1;3;12;0.004;5;no;yes
97;1;7;5.0;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.20600000000000007;1;1;3;12;0.004;5;no;yes
97;1;8;2.5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.1780000000000001;1;-1;4;13;0.002;4;no;yes
97;1;9;5.0;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.20600000000000007;1;-1;4;13;0.002;6;no;yes
97;1;10;5.0;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.20400000000000007;-1;1;5;14;0.002;4;yes;no
97;1;11;2.5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.1760000000000001;-1;-1;4;13;0.002;5;yes;no
97;1;12;5.0;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.20600000000000007;1;-1;6;15;0.002;6;yes;no
