subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
30;1;1;5.0;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.232;-1;1;3;2;0.004;1;yes;no
30;1;2;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.236;1;1;3;2;0.004;4;no;yes
30;1;3;5.0;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.24;1;1;3;2;0.004;4;no;yes
30;1;4;2.5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.134;-1;1;3;6;0.004;1;no;yes
30;1;5;2.5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.138;1;1;3;6;0.004;1;no;yes
30;1;6;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.244;1;1;3;2;0.004;5;no;yes
30;1;7;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.244;1;1;3;2;0.004;5;yes;no
30;1;8;5.0;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.244;1;1;3;2;0.004;5;yes;no
30;1;9;5.0;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.244;1;1;3;2;0.004;5;no;yes
30;1;10;2.5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.142;1;-1;4;7;0.002;5;yes;no
30;1;11;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.244;1;1;3;2;0.004;5;yes;no
30;1;12;2.5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.14;-1;-1;4;7;0.002;5;no;yes
30;1;13;2.5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.138;-1;-1;4;7;0.002;5;yes;no
30;1;14;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.244;1;1;3;2;0.004;5;yes;no
30;1;15;2.5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.136;-1;1;5;8;0.002;2;no;yes
