subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
61;1;1;5.0;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.134;-1;1;3;6;0.004;2;no;yes
61;1;2;2.5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.09400000000000003;1;1;2;14;0.004;1;no;yes
61;1;3;5.0;negative;S   V   A   W;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.138;1;1;3;6;0.004;2;no;yes
61;1;4;5.0;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.14200000000000002;1;1;3;6;0.004;5;yes;no
61;1;5;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.09800000000000003;1;-1;3;15;0.004;3;no;yes
61;1;6;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.14200000000000002;1;1;3;6;0.004;4;no;yes
61;1;7;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.14600000000000002;1;1;3;6;0.004;5;yes;no
61;1;8;2.5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.09400000000000003;-1;-1;3;15;0.004;4;no;yes
61;1;9;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.09000000000000002;-1;1;4;16;0.002;2;no;yes
61;1;10;5.0;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.14600000000000002;1;1;3;6;0.004;5;yes;no
61;1;11;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.09200000000000003;1;-1;5;17;0.002;5;yes;no
61;1;12;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.09000000000000002;-1;-1;5;17;0.002;3;yes;no
61;1;13;2.5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.08800000000000002;-1;1;6;18;0.002;2;yes;no
61;1;14;5.0;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.14600000000000002;1;1;3;6;0.004;5;yes;no
61;1;15;2.5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Parade 1.jpg;0.09000000000000002;1;-1;7;19;0.002;5;yes;no
61;1;16;5.0;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.14600000000000002;1;1;3;6;0.004;5;yes;no
61;1;17;5.0;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.14600000000000002;1;1;3;6;0.004;5;yes;no
61;1;18;5.0;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.14600000000000002;1;1;3;6;0.004;5;no;yes
61;1;19;2.5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.08800000000000002;-1;1;8;20;0.001;2;yes;no
61;1;20;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.08900000000000002;1;1;8;20;0.001;2;no;yes
61;1;21;5.0;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.14600000000000002;1;1;3;6;0.004;5;no;yes
61;1;22;5.0;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.14600000000000002;1;-1;4;7;0.002;6;no;yes
61;1;23;5.0;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.14400000000000002;-1;-1;4;7;0.002;6;yes;no
61;1;24;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.09000000000000002;1;1;8;20;0.001;2;no;yes
61;1;25;5.0;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.14200000000000002;-1;-1;4;7;0.002;6;yes;no
61;1;26;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Destruction 7.jpg;0.09100000000000003;1;-1;9;21;0.001;3;no;yes
61;1;27;2.5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.09000000000000002;-1;1;10;22;0.001;2;no;yes
61;1;28;5.0;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.14;-1;-1;4;7;0.002;6;no;yes
61;1;29;2.5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.09100000000000003;1;-1;11;23;0.001;5;yes;no
61;1;30;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.09000000000000002;-1;1;12;24;0.001;2;no;yes
61;1;31;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.09100000000000003;1;1;12;24;0.001;2;no;yes
61;1;32;5.0;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.138;-1;-1;4;7;0.002;6;no;yes
61;1;33;2.5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.09200000000000003;1;-1;13;25;0.001;3;yes;no
61;1;34;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.136;-1;-1;4;7;0.002;5;yes;no
61;1;35;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.136;-1;-1;4;7;0.002;5;yes;no
61;1;36;2.5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.09100000000000003;-1;-1;13;25;0.001;3;no;yes
61;1;37;2.5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.09000000000000002;-1;-1;13;25;0.001;3;no;yes
61;1;38;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.136;-1;-1;4;7;0.002;5;no;yes
61;1;39;2.5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.08900000000000002;-1;-1;13;25;0.001;3;no;yes
61;1;40;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.08800000000000002;-1;1;14;26;0.001;2;no;yes
61;1;41;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.136;-1;-1;4;7;0.002;5;yes;no
61;1;42;5.0;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.136;-1;-1;4;7;0.002;5;yes;no
61;1;43;5.0;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Cat 5.jpg;0.136;-1;-1;4;7;0.002;6;yes;no
61;1;44;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.134;-1;-1;4;7;0.002;6;yes;no
61;1;45;2.5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.08900000000000002;1;-1;15;27;0.001;3;no;yes
61;1;46;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.132;-1;-1;4;7;0.002;5;no;yes
61;1;47;2.5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Siblings 1.jpg;0.08800000000000002;-1;1;16;28;0.001;2;yes;no
61;1;48;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.08900000000000002;1;1;16;28;0.001;2;no;yes
61;1;49;2.5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.09000000000000002;1;1;16;28;0.001;2;yes;no
61;1;50;5.0;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.132;-1;-1;4;7;0.002;5;yes;no
61;1;51;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.132;-1;-1;4;7;0.002;5;yes;no
61;1;52;2.5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Cemetery 5.jpg;0.09100000000000003;1;-1;17;29;0.001;3;no;yes
61;1;53;5.0;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.132;-1;-1;4;7;0.002;5;yes;no
61;1;54;5.0;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.132;-1;-1;4;7;0.002;6;no;yes
61;1;55;5.0;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.13;-1;-1;4;7;0.002;6;no;yes
61;1;56;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.09000000000000002;-1;1;18;30;0.001;2;no;yes
61;1;57;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.09100000000000003;1;-1;19;31;0.001;5;no;yes
61;1;58;2.5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.09000000000000002;-1;-1;19;31;0.001;3;no;yes
61;1;59;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.08900000000000002;-1;1;20;32;0.001;2;yes;no
61;1;60;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.09000000000000002;1;1;20;32;0.001;2;no;yes
61;1;61;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.128;-1;1;5;8;0.002;2;no;yes
61;1;62;5.0;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.13;1;1;5;8;0.002;5;no;yes
61;1;63;2.5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.09100000000000003;1;-1;21;33;0.001;4;yes;no
61;1;64;5.0;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.13;1;1;5;8;0.002;5;yes;no
61;2;1;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.09000000000000002;-1;1;22;34;0.001;2;no;yes
61;2;2;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Gun 5.jpg;0.09100000000000003;1;1;22;34;0.001;2;no;yes
