subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
75;1;1;2.5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.07700000000000001;1;1;2;18;0.004;2;yes;no
75;1;2;2.5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.08100000000000002;1;1;2;18;0.004;2;yes;no
75;1;3;5.0;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.124;1;1;2;13;0.004;3;yes;no
75;1;4;5.0;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.128;1;1;2;13;0.004;4;yes;no
75;1;5;5.0;negative;N   U   G   Z;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.132;1;1;2;13;0.004;3;no;yes
75;1;6;2.5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.08500000000000002;1;1;2;18;0.004;2;yes;no
75;1;7;2.5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.08900000000000002;1;1;2;18;0.004;1;yes;no
75;1;8;5.0;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.136;1;1;2;13;0.004;3;yes;no
75;1;9;5.0;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.14;1;1;2;13;0.004;5;yes;no
75;1;10;2.5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.09300000000000003;1;1;2;18;0.004;2;no;yes
75;1;11;5.0;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.14;1;1;2;13;0.004;4;no;yes
75;1;12;5.0;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.14400000000000002;1;1;2;13;0.004;1;no;yes
75;1;13;2.5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.09700000000000003;1;-1;3;19;0.004;3;no;yes
75;1;14;5.0;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.14800000000000002;1;1;2;13;0.004;5;yes;no
75;1;15;5.0;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.14800000000000002;1;1;2;13;0.004;3;yes;no
