subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
23;1;1;2.5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.105;Z   U   N   G;T   U   G   Z;H   E   L   K;H   E   M   K;no;no;yes;no;yes;no
23;1;2;5.0;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.148;F   O   R   B;S   A   P   V;J   O   R   F;S   P   A   V;no;yes;no;no;yes;no
23;1;3;5.0;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.148;S   A   P   V;R   O   B   F;B   O   R   F;V   A   P   S;no;no;yes;no;no;yes
23;1;4;5.0;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.148;V   A   S   P;J   O   B   F;B   O   R   F;P   S   A   V;yes;no;no;no;yes;no
23;1;5;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.105;M   E   H   K;K   E   H   M;N   U   G   Z;G   N   U   Z;no;no;yes;no;yes;no
23;1;6;2.5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.105;K   L   E   M;H   E   L   K;G   N   U   Z;T   U   G   Z;no;no;yes;no;no;yes
23;1;7;5.0;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.148;B   J   O   F;S   V   A   W;F   R   O   B;W   A   P   S;no;no;yes;no;no;yes
23;1;8;2.5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.105;Z   U   N   T;L   E   M   K;K   L   E   M;N   U   G   Z;no;yes;no;no;yes;no
23;1;9;2.5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.105;G   N   U   Z;M   E   H   K;K   L   E   M;T   U   N   G;no;no;yes;no;yes;no
23;1;10;2.5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.105;K   L   E   H;G   U   N   T;G   U   T   Z;H   E   L   K;no;no;no;yes;yes;no
23;1;11;5.0;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.148;V   A   S   P;S   W   A   P;R   O   B   F;F   O   R   B;no;no;yes;no;no;yes
23;1;12;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.105;L   E   M   K;G   U   N   T;Z   U   N   T;H   E   M   K;no;yes;no;no;no;yes
23;1;13;5.0;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.148;S   V   A   W;J   O   B   F;B   J   O   F;V   A   P   S;no;no;no;yes;yes;no
23;1;14;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.105;G   U   T   Z;Z   U   N   T;H   E   L   K;K   L   E   M;no;no;no;yes;no;yes
23;1;15;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.148;V   A   P   S;J   O   B   F;J   O   R   B;P   S   A   V;no;yes;no;no;no;yes
23;1;16;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.105;Z   U   N   G;N   U   G   Z;H   E   M   K;K   E   L   M;no;no;yes;no;no;yes
23;1;17;5.0;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.148;R   O   B   F;V   A   P   S;W   A   P   S;J   O   R   B;no;no;yes;no;yes;no
23;1;18;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.105;G   U   T   Z;L   E   M   K;G   N   U   Z;M   E   H   K;yes;no;no;no;yes;no
23;1;19;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.105;T   U   N   G;K   E   H   M;G   U   N   T;H   E   M   K;yes;no;no;no;yes;no
23;1;20;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.148;W   A   P   S;J   O   B   F;F   O   R   B;S   P   A   V;no;no;yes;no;no;yes
23;1;21;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.148;B   O   R   F;S   W   A   P;W   A   P   S;B   J   O   F;no;yes;no;no;yes;no
23;1;22;5.0;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.148;R   O   B   F;P   S   A   V;F   O   R   B;S   A   P   V;no;yes;no;no;yes;no
23;1;23;5.0;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.148;S   V   A   W;S   P   A   V;F   R   O   B;B   J   O   F;no;no;no;yes;no;yes
23;1;24;2.5;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.105;M   E   H   K;K   L   E   H;G   U   T   Z;T   U   N   G;no;yes;no;no;no;yes
23;1;25;5.0;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.148;P   S   A   V;S   W   A   P;B   O   R   F;J   O   R   F;no;no;no;yes;no;yes
23;1;26;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.105;T   U   G   Z;K   L   E   H;Z   U   N   G;K   E   H   M;no;no;no;yes;no;yes
23;1;27;5.0;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.148;S   A   P   V;J   O   R   F;J   O   R   B;V   A   S   P;no;no;yes;no;no;yes
23;1;28;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.105;N   U   G   Z;K   E   L   M;T   U   G   Z;K   L   E   H;no;no;yes;no;yes;no
23;1;29;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.105;L   E   M   K;K   E   L   M;G   U   N   T;T   U   N   G;yes;no;no;no;no;yes
23;1;30;2.5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.105;Z   U   N   T;K   E   L   M;Z   U   N   G;K   E   H   M;no;no;yes;no;yes;no
23;1;31;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.148;F   R   O   B;J   O   R   F;S   V   A   W;V   A   S   P;no;no;yes;no;yes;no
23;1;32;5.0;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.148;J   O   R   B;S   W   A   P;F   R   O   B;S   P   A   V;no;no;no;yes;yes;no
23;2;1;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.105;K   L   E   H;Z   U   N   G;H   E   L   K;T   U   N   G;no;no;yes;no;no;yes
23;2;2;5.0;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.148;R   O   B   F;V   A   P   S;F   O   R   B;S   A   P   V;yes;no;no;no;no;yes
23;2;3;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.105;H   E   M   K;K   L   E   M;Z   U   N   G;G   U   T   Z;no;no;no;yes;yes;no
23;2;4;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.105;H   E   L   K;N   U   G   Z;T   U   G   Z;K   E   H   M;no;no;no;yes;no;yes
23;2;5;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.105;G   N   U   Z;G   U   N   T;M   E   H   K;H   E   M   K;no;no;yes;no;no;yes
23;2;6;2.5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.105;G   U   T   Z;K   L   E   M;K   E   H   M;G   N   U   Z;no;no;yes;no;no;yes
23;2;7;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.105;G   U   T   Z;M   E   H   K;L   E   M   K;Z   U   N   T;no;yes;no;no;no;yes
23;2;8;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.148;J   O   B   F;S   V   A   W;J   O   R   B;S   A   P   V;yes;no;no;no;no;yes
23;2;9;2.5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.105;T   U   G   Z;H   E   L   K;M   E   H   K;G   N   U   Z;no;no;no;yes;yes;no
23;2;10;5.0;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.148;F   R   O   B;S   W   A   P;W   A   P   S;J   O   R   F;yes;no;no;no;yes;no
23;2;11;5.0;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.148;B   J   O   F;S   V   A   W;F   O   R   B;P   S   A   V;no;no;yes;no;no;yes
23;2;12;2.5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.105;T   U   N   G;Z   U   N   G;H   E   M   K;K   E   L   M;no;no;yes;no;no;yes
23;2;13;5.0;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.148;J   O   R   F;V   A   S   P;P   S   A   V;B   O   R   F;yes;no;no;no;yes;no
23;2;14;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.105;L   E   M   K;K   E   H   M;Z   U   N   T;G   U   N   T;yes;no;no;no;yes;no
