subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
53;1;1;5.0;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.16100000000000003;W   A   P   S;J   O   B   F;S   V   A   W;F   O   R   B;yes;no;no;no;no;yes
53;1;2;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.16100000000000003;F   O   R   B;J   O   R   F;S   W   A   P;V   A   P   S;no;no;no;yes;no;yes
53;1;3;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.16100000000000003;P   S   A   V;S   P   A   V;F   R   O   B;J   O   R   B;no;yes;no;no;no;yes
53;1;4;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.16100000000000003;S   A   P   V;B   J   O   F;V   A   S   P;B   O   R   F;yes;no;no;no;no;yes
53;1;5;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.12700000000000006;G   U   N   T;G   U   T   Z;H   E   L   K;K   E   L   M;no;no;yes;no;yes;no
53;1;6;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.12700000000000006;H   E   L   K;K   E   H   M;N   U   G   Z;G   N   U   Z;yes;no;no;no;no;yes
53;1;7;2.5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Mother 5.jpg;0.12700000000000006;N   U   G   Z;L   E   M   K;Z   U   N   T;H   E   M   K;no;yes;no;no;yes;no
53;1;8;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.12700000000000006;G   N   U   Z;H   E   M   K;Z   U   N   G;M   E   H   K;no;no;no;yes;no;yes
53;1;9;2.5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.12700000000000006;K   L   E   M;K   L   E   H;G   U   T   Z;Z   U   N   G;no;no;yes;no;yes;no
53;1;10;5.0;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.16100000000000003;B   O   R   F;J   O   R   F;W   A   P   S;S   V   A   W;no;yes;no;no;yes;no
53;1;11;5.0;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.16100000000000003;S   P   A   V;S   A   P   V;J   O   B   F;B   J   O   F;no;no;yes;no;yes;no
53;1;12;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.12700000000000006;K   L   E   H;T   U   G   Z;Z   U   N   T;H   E   M   K;yes;no;no;no;no;yes
53;1;13;5.0;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.16100000000000003;J   O   B   F;V   A   S   P;V   A   P   S;F   R   O   B;yes;no;no;no;yes;no
53;1;14;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.12700000000000006;L   E   M   K;K   E   L   M;T   U   N   G;G   U   N   T;no;yes;no;no;no;yes
53;1;15;2.5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.12700000000000006;M   E   H   K;H   E   L   K;T   U   N   G;T   U   G   Z;no;no;yes;no;yes;no
53;1;16;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Flowers 4.jpg;0.12700000000000006;G   N   U   Z;Z   U   N   G;K   E   H   M;M   E   H   K;no;yes;no;no;yes;no
53;1;17;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.12700000000000006;K   L   E   H;Z   U   N   G;H   E   L   K;G   U   T   Z;no;no;no;yes;no;yes
53;1;18;5.0;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.16100000000000003;P   S   A   V;F   R   O   B;S   A   P   V;J   O   R   B;yes;no;no;no;no;yes
53;1;19;2.5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.12700000000000006;T   U   N   G;L   E   M   K;Z   U   N   T;K   E   H   M;no;no;no;yes;no;yes
53;1;20;2.5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.12700000000000006;Z   U   N   T;K   E   L   M;T   U   G   Z;L   E   M   K;no;no;yes;no;yes;no
53;1;21;5.0;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.16100000000000003;P   S   A   V;S   A   P   V;F   O   R   B;B   O   R   F;no;no;no;yes;yes;no
53;1;22;5.0;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.16100000000000003;J   O   R   F;F   O   R   B;V   A   S   P;W   A   P   S;no;yes;no;no;yes;no
53;1;23;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.12700000000000006;G   U   T   Z;K   L   E   M;K   E   L   M;N   U   G   Z;no;yes;no;no;no;yes
53;1;24;5.0;negative;S   V   A   W;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.16100000000000003;V   A   P   S;B   O   R   F;S   V   A   W;R   O   B   F;no;no;yes;no;no;yes
53;1;25;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.12700000000000006;T   U   N   G;G   U   N   T;H   E   M   K;K   L   E   M;no;no;yes;no;yes;no
53;1;26;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.16100000000000003;S   W   A   P;R   O   B   F;J   O   R   B;S   V   A   W;no;yes;no;no;yes;no
53;1;27;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.12700000000000006;K   E   H   M;K   L   E   H;G   N   U   Z;N   U   G   Z;no;no;no;yes;yes;no
53;1;28;5.0;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.16100000000000003;B   J   O   F;P   S   A   V;S   W   A   P;F   R   O   B;no;no;no;yes;yes;no
53;1;29;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Garbage dump 8.jpg;0.12700000000000006;M   E   H   K;K   L   E   M;T   U   G   Z;G   U   N   T;no;no;no;yes;no;yes
53;1;30;5.0;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.16100000000000003;V   A   S   P;J   O   R   F;S   P   A   V;R   O   B   F;yes;no;no;no;yes;no
53;1;31;5.0;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.16100000000000003;S   P   A   V;R   O   B   F;J   O   R   B;V   A   P   S;no;no;yes;no;yes;no
53;1;32;5.0;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.16100000000000003;B   J   O   F;J   O   B   F;W   A   P   S;S   W   A   P;no;no;no;yes;yes;no
53;2;1;5.0;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.16100000000000003;V   A   P   S;B   O   R   F;S   A   P   V;J   O   R   F;no;yes;no;no;yes;no
53;2;2;5.0;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.16100000000000003;S   P   A   V;F   O   R   B;V   A   P   S;J   O   R   B;no;no;no;yes;yes;no
53;2;3;5.0;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.16100000000000003;J   O   R   B;S   V   A   W;J   O   B   F;W   A   P   S;yes;no;no;no;yes;no
53;2;4;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.16100000000000003;V   A   S   P;F   R   O   B;B   J   O   F;W   A   P   S;no;no;yes;no;yes;no
53;2;5;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.12700000000000006;K   L   E   H;T   U   N   G;K   L   E   M;G   N   U   Z;yes;no;no;no;no;yes
53;2;6;5.0;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.16100000000000003;S   W   A   P;F   O   R   B;S   A   P   V;F   R   O   B;yes;no;no;no;yes;no
53;2;7;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.16100000000000003;B   O   R   F;S   P   A   V;S   W   A   P;J   O   R   F;no;no;no;yes;yes;no
53;2;8;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.12700000000000006;G   N   U   Z;Z   U   N   T;K   E   H   M;K   L   E   M;no;yes;no;no;yes;no
53;2;9;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.16100000000000003;J   O   B   F;F   R   O   B;V   A   P   S;S   W   A   P;no;no;yes;no;no;yes
53;2;10;5.0;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Angry face 5.jpg;0.16100000000000003;P   S   A   V;S   P   A   V;J   O   R   F;J   O   R   B;no;yes;no;no;no;yes
53;2;11;5.0;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Birthday 1.jpg;0.16100000000000003;F   R   O   B;P   S   A   V;S   V   A   W;R   O   B   F;no;no;no;yes;yes;no
53;2;12;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.12700000000000006;Z   U   N   T;N   U   G   Z;H   E   M   K;K   E   H   M;no;yes;no;no;no;yes
53;2;13;2.5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.12700000000000006;H   E   L   K;T   U   N   G;H   E   M   K;T   U   G   Z;no;yes;no;no;yes;no
53;2;14;2.5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.12700000000000006;L   E   M   K;T   U   G   Z;K   E   L   M;N   U   G   Z;no;no;no;yes;no;yes
53;2;15;5.0;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.16100000000000003;P   S   A   V;B   J   O   F;S   A   P   V;R   O   B   F;no;no;no;yes;yes;no
53;2;16;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.12700000000000006;Z   U   N   G;G   N   U   Z;K   L   E   M;K   L   E   H;yes;no;no;no;yes;no
53;2;17;2.5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.12700000000000006;G   U   N   T;Z   U   N   T;L   E   M   K;K   E   L   M;yes;no;no;no;yes;no
53;2;18;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.12700000000000006;K   E   H   M;G   U   T   Z;N   U   G   Z;H   E   L   K;no;no;yes;no;yes;no
53;2;19;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Cemetery 5.jpg;0.12700000000000006;G   U   N   T;G   U   T   Z;H   E   L   K;M   E   H   K;no;no;yes;no;yes;no
53;2;20;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.12700000000000006;Z   U   N   T;K   L   E   H;G   U   T   Z;L   E   M   K;no;yes;no;no;no;yes
53;2;21;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.16100000000000003;J   O   B   F;B   J   O   F;V   A   S   P;P   S   A   V;no;no;no;yes;no;yes
53;2;22;2.5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.12700000000000006;G   U   T   Z;K   E   L   M;K   L   E   H;Z   U   N   G;yes;no;no;no;yes;no
53;2;23;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.12700000000000006;K   E   H   M;G   U   N   T;H   E   M   K;Z   U   N   G;no;no;yes;no;yes;no
53;2;24;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.12700000000000006;T   U   G   Z;H   E   L   K;K   E   L   M;Z   U   N   G;yes;no;no;no;no;yes
53;2;25;5.0;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.16100000000000003;B   O   R   F;B   J   O   F;W   A   P   S;S   P   A   V;no;no;yes;no;no;yes
53;2;26;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.12700000000000006;G   N   U   Z;M   E   H   K;K   L   E   M;T   U   N   G;yes;no;no;no;no;yes
53;2;27;2.5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Bird 1.jpg;0.12700000000000006;N   U   G   Z;G   U   N   T;M   E   H   K;H   E   M   K;no;no;no;yes;yes;no
53;2;28;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.16100000000000003;F   O   R   B;S   W   A   P;V   A   S   P;J   O   B   F;no;no;yes;no;yes;no
53;2;29;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.16100000000000003;W   A   P   S;R   O   B   F;F   O   R   B;S   A   P   V;no;yes;no;no;no;yes
53;2;30;2.5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.12700000000000006;M   E   H   K;T   U   N   G;L   E   M   K;T   U   G   Z;yes;no;no;no;yes;no
53;2;31;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Fence 4.jpg;0.16100000000000003;V   A   S   P;S   V   A   W;J   O   R   F;J   O   R   B;yes;no;no;no;no;yes
53;2;32;5.0;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.16100000000000003;V   A   P   S;R   O   B   F;B   O   R   F;S   V   A   W;no;no;no;yes;no;yes
53;3;1;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.16100000000000003;S   V   A   W;J   O   B   F;F   R   O   B;V   A   S   P;no;no;no;yes;no;yes
53;3;2;5.0;negative;S   V   A   W;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.16100000000000003;V   A   P   S;J   O   R   B;J   O   R   F;S   V   A   W;no;no;no;yes;no;yes
53;3;3;5.0;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.16100000000000003;F   O   R   B;J   O   R   B;S   W   A   P;P   S   A   V;no;yes;no;no;yes;no
53;3;4;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.12700000000000006;H   E   L   K;H   E   M   K;G   U   N   T;G   N   U   Z;yes;no;no;no;yes;no
53;3;5;2.5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.12700000000000006;G   N   U   Z;K   E   H   M;N   U   G   Z;H   E   M   K;no;yes;no;no;no;yes
53;3;6;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.16100000000000003;B   J   O   F;S   A   P   V;J   O   B   F;P   S   A   V;no;no;no;yes;no;yes
53;3;7;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.12700000000000006;K   L   E   H;T   U   G   Z;K   E   L   M;N   U   G   Z;no;yes;no;no;no;yes
53;3;8;2.5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.12700000000000006;M   E   H   K;G   U   N   T;G   N   U   Z;H   E   L   K;no;no;yes;no;yes;no
53;3;9;2.5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.12700000000000006;K   E   H   M;Z   U   N   T;L   E   M   K;G   U   T   Z;no;no;yes;no;no;yes
53;3;10;2.5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.12700000000000006;H   E   L   K;T   U   N   G;Z   U   N   T;K   E   L   M;no;no;yes;no;yes;no
53;3;11;5.0;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Fire 2.jpg;0.16100000000000003;V   A   S   P;R   O   B   F;F   O   R   B;W   A   P   S;no;yes;no;no;no;yes
53;3;12;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.12700000000000006;Z   U   N   T;K   L   E   M;K   E   L   M;Z   U   N   G;no;yes;no;no;no;yes
53;3;13;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.12700000000000006;K   L   E   H;H   E   M   K;G   U   T   Z;G   U   N   T;yes;no;no;no;yes;no
53;3;14;2.5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.12700000000000006;Z   U   N   T;H   E   M   K;G   U   T   Z;K   L   E   M;yes;no;no;no;yes;no
53;3;15;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.12700000000000006;Z   U   N   G;T   U   N   G;K   E   L   M;L   E   M   K;no;yes;no;no;yes;no
53;3;16;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.16100000000000003;J   O   R   F;S   P   A   V;F   R   O   B;S   W   A   P;no;yes;no;no;no;yes
53;3;17;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.12700000000000006;K   L   E   M;Z   U   N   G;G   U   N   T;M   E   H   K;no;no;no;yes;no;yes
53;3;18;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.16100000000000003;B   J   O   F;S   A   P   V;P   S   A   V;F   R   O   B;yes;no;no;no;yes;no
53;3;19;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.16100000000000003;J   O   R   B;S   A   P   V;B   O   R   F;S   P   A   V;no;yes;no;no;no;yes
53;3;20;5.0;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.16100000000000003;R   O   B   F;W   A   P   S;B   O   R   F;V   A   P   S;no;yes;no;no;yes;no
53;3;21;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.12700000000000006;H   E   L   K;T   U   G   Z;L   E   M   K;T   U   N   G;no;no;no;yes;no;yes
53;3;22;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.12700000000000006;T   U   N   G;G   U   T   Z;M   E   H   K;K   L   E   H;no;no;yes;no;no;yes
53;3;23;5.0;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;School 2.jpg;0.16100000000000003;B   O   R   F;V   A   P   S;W   A   P   S;J   O   R   B;yes;no;no;no;yes;no
53;3;24;5.0;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.16100000000000003;S   W   A   P;B   J   O   F;F   O   R   B;P   S   A   V;no;no;yes;no;no;yes
53;3;25;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.16100000000000003;V   A   P   S;J   O   R   F;W   A   P   S;F   O   R   B;no;no;no;yes;yes;no
53;3;26;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.16100000000000003;S   P   A   V;J   O   R   F;S   V   A   W;B   J   O   F;no;yes;no;no;yes;no
53;3;27;5.0;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.16100000000000003;S   P   A   V;R   O   B   F;J   O   B   F;S   W   A   P;no;yes;no;no;yes;no
53;3;28;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.16100000000000003;S   A   P   V;R   O   B   F;V   A   S   P;B   O   R   F;no;yes;no;no;yes;no
53;3;29;2.5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.12700000000000006;K   L   E   M;N   U   G   Z;M   E   H   K;T   U   G   Z;no;no;no;yes;yes;no
53;3;30;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.16100000000000003;V   A   S   P;F   R   O   B;S   V   A   W;J   O   B   F;no;yes;no;no;yes;no
