subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
122;1;1;5.0;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.10499999999999998;H   E   L   K;T   U   G   Z;G   U   T   Z;K   E   L   M;no;no;yes;no;yes;no
122;1;2;5.0;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.10499999999999998;T   U   N   G;L   E   M   K;K   L   E   H;G   U   N   T;yes;no;no;no;yes;no
122;1;3;5.0;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.10499999999999998;K   L   E   H;K   E   H   M;G   N   U   Z;Z   U   N   T;no;no;yes;no;yes;no
122;1;4;5.0;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.10499999999999998;L   E   M   K;K   L   E   M;T   U   N   G;Z   U   N   T;no;no;no;yes;yes;no
122;1;5;5.0;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.10499999999999998;H   E   L   K;H   E   M   K;N   U   G   Z;G   U   N   T;no;no;no;yes;yes;no
122;1;6;5.0;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.10499999999999998;Z   U   N   G;K   E   H   M;M   E   H   K;G   U   N   T;no;no;yes;no;no;yes
122;1;7;5.0;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.10499999999999998;T   U   G   Z;K   L   E   M;K   E   L   M;G   U   T   Z;no;no;yes;no;no;yes
122;1;8;2.5;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.028999999999999984;B   O   R   F;R   O   B   F;S   W   A   P;S   A   P   V;no;no;no;yes;yes;no
122;1;9;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.10499999999999998;G   U   T   Z;M   E   H   K;K   E   H   M;T   U   G   Z;no;no;no;yes;yes;no
122;1;10;5.0;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.10499999999999998;L   E   M   K;K   L   E   M;Z   U   N   G;G   U   T   Z;yes;no;no;no;no;yes
122;1;11;5.0;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.10499999999999998;N   U   G   Z;Z   U   N   T;H   E   M   K;K   L   E   H;no;no;yes;no;no;yes
122;1;12;5.0;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.10499999999999998;Z   U   N   G;K   L   E   M;N   U   G   Z;K   E   L   M;no;no;yes;no;yes;no
122;1;13;2.5;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.028999999999999984;B   O   R   F;V   A   P   S;J   O   R   F;S   A   P   V;yes;no;no;no;no;yes
122;1;14;2.5;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.028999999999999984;P   S   A   V;F   R   O   B;V   A   P   S;F   O   R   B;yes;no;no;no;yes;no
122;1;15;2.5;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.028999999999999984;S   W   A   P;J   O   B   F;R   O   B   F;P   S   A   V;yes;no;no;no;yes;no
122;1;16;2.5;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Baby 2.jpg;0.028999999999999984;S   A   P   V;V   A   P   S;J   O   R   B;B   J   O   F;no;yes;no;no;yes;no
122;1;17;5.0;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Destruction 2.jpg;0.10499999999999998;T   U   G   Z;H   E   L   K;H   E   M   K;T   U   N   G;no;yes;no;no;no;yes
122;1;18;2.5;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.028999999999999984;W   A   P   S;S   V   A   W;J   O   R   F;J   O   R   B;no;yes;no;no;yes;no
122;1;19;5.0;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Flood 1.jpg;0.10499999999999998;K   E   L   M;N   U   G   Z;G   N   U   Z;H   E   L   K;no;no;no;yes;no;yes
122;1;20;2.5;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Bird 3.jpg;0.028999999999999984;F   R   O   B;S   V   A   W;V   A   S   P;J   O   R   F;no;yes;no;no;yes;no
122;1;21;2.5;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.028999999999999984;P   S   A   V;V   A   S   P;F   O   R   B;R   O   B   F;no;no;yes;no;yes;no
122;1;22;2.5;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.028999999999999984;F   O   R   B;W   A   P   S;S   P   A   V;B   O   R   F;no;yes;no;no;yes;no
122;1;23;2.5;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.028999999999999984;S   V   A   W;W   A   P   S;F   R   O   B;J   O   R   B;no;no;no;yes;no;yes
122;1;24;2.5;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Cemetery 5.jpg;0.028999999999999984;S   W   A   P;S   V   A   W;B   J   O   F;F   O   R   B;no;no;yes;no;no;yes
122;1;25;2.5;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.028999999999999984;B   J   O   F;V   A   P   S;B   O   R   F;S   A   P   V;yes;no;no;no;no;yes
122;1;26;5.0;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.10499999999999998;T   U   N   G;K   L   E   H;G   N   U   Z;K   E   H   M;no;no;no;yes;no;yes
122;1;27;2.5;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.028999999999999984;F   R   O   B;V   A   S   P;J   O   R   B;P   S   A   V;no;no;yes;no;no;yes
122;1;28;2.5;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.028999999999999984;J   O   B   F;S   P   A   V;J   O   R   F;W   A   P   S;yes;no;no;no;no;yes
122;1;29;5.0;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.10499999999999998;L   E   M   K;G   U   N   T;M   E   H   K;Z   U   N   T;yes;no;no;no;no;yes
122;1;30;5.0;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.10499999999999998;Z   U   N   G;H   E   M   K;M   E   H   K;G   N   U   Z;yes;no;no;no;yes;no
122;1;31;2.5;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.028999999999999984;S   W   A   P;S   P   A   V;R   O   B   F;J   O   B   F;no;no;yes;no;no;yes
122;1;32;2.5;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.028999999999999984;S   P   A   V;V   A   S   P;J   O   B   F;B   J   O   F;no;yes;no;no;yes;no
122;2;1;5.0;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.10499999999999998;N   U   G   Z;G   U   T   Z;H   E   L   K;L   E   M   K;no;no;yes;no;no;yes
122;2;2;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.10499999999999998;H   E   L   K;G   U   N   T;T   U   G   Z;L   E   M   K;yes;no;no;no;no;yes
122;2;3;2.5;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.028999999999999984;V   A   S   P;J   O   B   F;W   A   P   S;B   O   R   F;no;yes;no;no;no;yes
122;2;4;2.5;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.028999999999999984;B   O   R   F;S   V   A   W;V   A   P   S;F   O   R   B;no;no;yes;no;no;yes
122;2;5;5.0;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.10499999999999998;M   E   H   K;G   N   U   Z;T   U   N   G;K   L   E   M;yes;no;no;no;no;yes
122;2;6;2.5;negative;B   O   R   F;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.028999999999999984;S   A   P   V;F   O   R   B;P   S   A   V;B   O   R   F;no;no;yes;no;no;yes
122;2;7;5.0;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.10499999999999998;G   U   T   Z;K   L   E   H;G   U   N   T;K   L   E   M;no;yes;no;no;no;yes
122;2;8;2.5;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.028999999999999984;R   O   B   F;B   J   O   F;P   S   A   V;S   P   A   V;no;no;no;yes;yes;no
122;2;9;5.0;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Couple 8.jpg;0.10499999999999998;M   E   H   K;N   U   G   Z;T   U   G   Z;K   L   E   M;no;no;yes;no;yes;no
122;2;10;5.0;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Baby 8.jpg;0.10499999999999998;K   L   E   M;H   E   M   K;Z   U   N   G;Z   U   N   T;no;no;yes;no;yes;no
122;2;11;5.0;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.10499999999999998;Z   U   N   G;K   E   L   M;T   U   N   G;H   E   M   K;no;no;no;yes;no;yes
122;2;12;2.5;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.028999999999999984;S   W   A   P;F   O   R   B;W   A   P   S;F   R   O   B;yes;no;no;no;yes;no
122;2;13;2.5;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;School 2.jpg;0.028999999999999984;R   O   B   F;S   A   P   V;S   W   A   P;B   J   O   F;no;no;yes;no;yes;no
122;2;14;5.0;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.10499999999999998;K   E   H   M;T   U   G   Z;H   E   M   K;G   N   U   Z;no;no;yes;no;no;yes
122;2;15;2.5;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.028999999999999984;J   O   R   F;J   O   B   F;S   W   A   P;V   A   S   P;yes;no;no;no;no;yes
122;2;16;5.0;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.10499999999999998;T   U   G   Z;G   N   U   Z;M   E   H   K;K   E   L   M;no;yes;no;no;yes;no
122;2;17;5.0;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.10499999999999998;G   U   T   Z;K   E   L   M;T   U   N   G;L   E   M   K;no;no;yes;no;yes;no
