subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
113;1;1;5.0;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.136;G   U   N   T;K   L   E   H;K   E   L   M;Z   U   N   T;no;no;yes;no;yes;no
113;1;2;5.0;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.136;G   N   U   Z;H   E   M   K;T   U   N   G;K   E   H   M;no;no;no;yes;no;yes
113;1;3;5.0;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.136;H   E   L   K;K   E   L   M;G   U   N   T;T   U   G   Z;yes;no;no;no;no;yes
113;1;4;2.5;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Gun 1.jpg;0.07900000000000001;F   R   O   B;S   V   A   W;B   O   R   F;V   A   P   S;no;no;no;yes;no;yes
113;1;5;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.136;L   E   M   K;G   U   N   T;K   L   E   H;Z   U   N   G;yes;no;no;no;no;yes
113;1;6;2.5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.07900000000000001;F   O   R   B;S   P   A   V;J   O   B   F;V   A   S   P;no;yes;no;no;no;yes
113;1;7;2.5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.07900000000000001;P   S   A   V;F   R   O   B;J   O   R   B;S   A   P   V;no;no;yes;no;no;yes
113;1;8;5.0;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.136;G   N   U   Z;T   U   N   G;L   E   M   K;M   E   H   K;no;yes;no;no;yes;no
113;1;9;2.5;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Dessert 5.jpg;0.07900000000000001;J   O   R   F;S   A   P   V;B   O   R   F;P   S   A   V;yes;no;no;no;yes;no
113;1;10;5.0;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.136;Z   U   N   G;H   E   M   K;G   U   N   T;M   E   H   K;no;no;no;yes;yes;no
113;1;11;5.0;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.136;K   L   E   H;H   E   L   K;G   U   T   Z;T   U   N   G;no;no;yes;no;yes;no
113;1;12;2.5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.07900000000000001;F   O   R   B;V   A   S   P;J   O   R   F;P   S   A   V;yes;no;no;no;yes;no
113;1;13;2.5;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.07900000000000001;W   A   P   S;V   A   P   S;J   O   R   F;B   O   R   F;no;no;no;yes;no;yes
113;1;14;2.5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.07900000000000001;V   A   P   S;S   P   A   V;F   R   O   B;B   J   O   F;no;no;no;yes;yes;no
113;1;15;5.0;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.136;K   E   H   M;T   U   G   Z;M   E   H   K;G   N   U   Z;no;no;yes;no;no;yes
113;1;16;2.5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.07900000000000001;S   P   A   V;J   O   R   F;R   O   B   F;S   W   A   P;no;no;yes;no;no;yes
113;1;17;5.0;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.136;Z   U   N   G;H   E   L   K;Z   U   N   T;K   E   H   M;yes;no;no;no;yes;no
113;1;18;2.5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.07900000000000001;J   O   R   B;V   A   S   P;B   J   O   F;S   W   A   P;no;no;no;yes;yes;no
113;1;19;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.136;G   U   T   Z;T   U   G   Z;L   E   M   K;K   E   L   M;no;yes;no;no;yes;no
113;1;20;2.5;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.07900000000000001;S   W   A   P;F   O   R   B;J   O   R   B;S   A   P   V;no;no;no;yes;yes;no
113;1;21;2.5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.07900000000000001;S   V   A   W;J   O   B   F;B   O   R   F;W   A   P   S;no;no;no;yes;yes;no
113;1;22;2.5;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Dog 23.jpg;0.07900000000000001;B   J   O   F;S   V   A   W;S   W   A   P;J   O   R   B;no;no;yes;no;no;yes
113;1;23;5.0;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.136;K   L   E   H;Z   U   N   G;L   E   M   K;T   U   N   G;yes;no;no;no;no;yes
113;1;24;5.0;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.136;H   E   M   K;N   U   G   Z;G   N   U   Z;K   L   E   M;no;yes;no;no;yes;no
113;1;25;2.5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.07900000000000001;F   R   O   B;V   A   P   S;R   O   B   F;S   P   A   V;no;no;no;yes;yes;no
113;1;26;5.0;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.136;N   U   G   Z;K   L   E   M;K   E   H   M;T   U   G   Z;yes;no;no;no;yes;no
