subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
69;1;1;5.0;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.11699999999999999;-1;1;3;9;0.004;1;no;yes
69;1;2;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.08600000000000002;-1;1;3;20;0.004;2;yes;no
69;1;3;2.5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Destruction 7.jpg;0.09000000000000002;1;-1;4;21;0.002;4;no;yes
69;1;4;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.08800000000000002;-1;1;5;22;0.002;1;no;yes
69;1;5;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.121;1;1;3;9;0.004;5;no;yes
69;1;6;5.0;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.121;1;-1;4;10;0.002;6;no;yes
69;1;7;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.119;-1;-1;4;10;0.002;6;yes;no
69;1;8;5.0;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Flowers 4.jpg;0.11699999999999999;-1;-1;4;10;0.002;5;yes;no
69;1;9;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.11699999999999999;-1;-1;4;10;0.002;5;yes;no
69;1;10;5.0;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.11699999999999999;-1;1;5;11;0.002;4;yes;no
69;1;11;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.09000000000000002;1;-1;6;23;0.002;3;no;yes
