subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
124;1;1;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Dirt 3.jpg;0.07;0;1;0;0;0.008;1
124;1;2;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.07800000000000001;1;1;0;0;0.008;1
124;1;3;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.12;0;1;0;0;0.008;3
124;1;4;5.0;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Cups 2.jpg;0.128;1;1;0;0;0.008;5
124;1;5;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.128;1;-1;1;1;0.008;6
124;1;6;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.08600000000000002;1;-1;1;1;0.008;5
124;1;7;2.5;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.07800000000000001;-1;-1;1;1;0.008;3
124;1;8;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bed 1.jpg;0.12;-1;-1;1;1;0.008;6
124;1;9;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.07;-1;1;2;2;0.004;2
124;1;10;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.07400000000000001;1;-1;3;3;0.004;5
124;1;11;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.07;-1;-1;3;3;0.004;3
124;1;12;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Roofing 2.jpg;0.11199999999999999;-1;-1;1;1;0.008;5
124;1;13;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.11199999999999999;-1;-1;1;1;0.008;6
124;1;14;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.10399999999999998;-1;1;2;2;0.004;3
124;1;15;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.10799999999999998;1;1;2;2;0.004;5
124;1;16;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.066;-1;1;4;4;0.002;2
124;2;1;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.10799999999999998;1;1;2;2;0.004;5
124;2;2;2.5;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Paper 5.jpg;0.068;1;1;4;4;0.002;2
124;2;3;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Office supplies 3.jpg;0.07;1;-1;5;5;0.002;3
124;2;4;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Car 2.jpg;0.10799999999999998;1;1;2;2;0.004;5
124;2;5;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.10799999999999998;1;1;2;2;0.004;5
124;2;6;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bark 2.jpg;0.068;-1;-1;5;5;0.002;3
124;2;7;5.0;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.10799999999999998;1;-1;3;3;0.004;6
124;2;8;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.066;-1;-1;5;5;0.002;3
124;2;9;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.10399999999999998;-1;1;4;4;0.002;3
124;2;10;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.10599999999999998;1;-1;5;5;0.002;6
