subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
96;1;1;2.5;neutral;Z   U   H   L;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.07;0;1;0;0;0.008;1
96;1;2;5.0;neutral;T   U   L   M;maske_1.bmp;maske_2.bmp;Fence 5.jpg;0.12;0;1;0;0;0.008;1
96;1;3;5.0;neutral;N   E   H   Z;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.128;1;1;0;0;0.008;5
96;1;4;2.5;neutral;T   E   L   G;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.07800000000000001;1;1;0;0;0.008;1
96;1;5;5.0;neutral;K   N   E   G;maske_1.bmp;maske_2.bmp;Keys 1.jpg;0.128;1;1;0;0;0.008;5
96;1;6;2.5;neutral;G   U   H   M;maske_1.bmp;maske_2.bmp;Roofing 3.jpg;0.08600000000000002;1;1;0;0;0.008;1
96;1;7;5.0;neutral;K   U   L   G;maske_2.bmp;maske_1.bmp;Office supplies 4.jpg;0.128;1;1;0;0;0.008;5
96;1;8;2.5;neutral;G   E   M   T;maske_2.bmp;maske_1.bmp;Fence 1.jpg;0.09400000000000003;1;-1;1;1;0.008;4
96;1;9;5.0;neutral;K   N   E   G;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.128;1;1;0;0;0.008;5
96;1;10;2.5;neutral;T   E   L   G;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.08600000000000002;-1;-1;1;1;0.008;4
96;1;11;2.5;neutral;G   U   H   M;maske_2.bmp;maske_1.bmp;Neutral face 1.jpg;0.07800000000000001;-1;1;2;2;0.004;1
96;1;12;5.0;neutral;K   U   L   G;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.128;1;1;0;0;0.008;5
96;1;13;5.0;neutral;N   E   H   Z;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.128;1;-1;1;1;0.008;6
