subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
24;1;1;5.0;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.106;J   O   R   F;F   O   R   B;S   W   A   P;P   S   A   V;no;no;no;yes;yes;no
24;1;2;2.5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.061;H   E   L   K;M   E   H   K;Z   U   N   T;G   U   T   Z;no;yes;no;no;yes;no
24;1;3;5.0;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.106;F   R   O   B;B   O   R   F;W   A   P   S;S   V   A   W;no;no;no;yes;yes;no
24;1;4;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.106;P   S   A   V;B   O   R   F;J   O   B   F;S   A   P   V;no;no;yes;no;no;yes
24;1;5;5.0;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.106;S   A   P   V;J   O   R   B;F   R   O   B;V   A   P   S;no;no;yes;no;no;yes
24;1;6;2.5;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.061;G   U   T   Z;H   E   L   K;Z   U   N   G;L   E   M   K;yes;no;no;no;no;yes
24;1;7;2.5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.061;H   E   M   K;Z   U   N   T;T   U   N   G;K   E   L   M;no;yes;no;no;yes;no
24;1;8;2.5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.061;K   L   E   H;L   E   M   K;T   U   G   Z;Z   U   N   G;yes;no;no;no;yes;no
24;1;9;2.5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Beach 7.jpg;0.061;G   N   U   Z;K   L   E   M;L   E   M   K;T   U   G   Z;no;no;yes;no;yes;no
24;1;10;5.0;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.106;V   A   P   S;S   P   A   V;F   O   R   B;B   O   R   F;yes;no;no;no;yes;no
24;1;11;5.0;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.106;S   V   A   W;V   A   S   P;B   J   O   F;F   R   O   B;no;no;yes;no;no;yes
