subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
40;1;1;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.131;J   O   B   F;S   A   P   V;S   V   A   W;B   J   O   F;no;yes;no;no;yes;no
40;1;2;2.5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.051;N   U   G   Z;H   E   M   K;T   U   G   Z;K   L   E   H;yes;no;no;no;yes;no
40;1;3;2.5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Nude couple 7.jpg;0.051;K   E   L   M;K   E   H   M;G   N   U   Z;T   U   N   G;no;no;no;yes;yes;no
40;1;4;5.0;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Cemetery 5.jpg;0.131;B   O   R   F;V   A   P   S;S   V   A   W;R   O   B   F;no;no;no;yes;no;yes
40;1;5;2.5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.051;K   L   E   M;T   U   G   Z;M   E   H   K;G   U   T   Z;no;no;yes;no;yes;no
40;1;6;5.0;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.131;S   P   A   V;R   O   B   F;V   A   P   S;F   R   O   B;yes;no;no;no;yes;no
40;1;7;2.5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.051;Z   U   N   G;N   U   G   Z;M   E   H   K;K   L   E   M;no;no;no;yes;yes;no
40;1;8;5.0;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.131;S   W   A   P;R   O   B   F;J   O   R   B;P   S   A   V;no;no;no;yes;yes;no
40;1;9;2.5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.051;K   E   L   M;T   U   G   Z;K   L   E   H;T   U   N   G;no;yes;no;no;no;yes
40;1;10;5.0;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.131;J   O   R   F;F   O   R   B;W   A   P   S;S   W   A   P;no;yes;no;no;no;yes
