subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
78;1;1;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.19700000000000006;W   A   P   S;S   P   A   V;J   O   R   F;R   O   B   F;no;no;yes;no;yes;no
78;1;2;2.5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Cat 5.jpg;0.08200000000000002;T   U   N   G;G   U   N   T;K   L   E   M;M   E   H   K;no;no;yes;no;yes;no
78;1;3;5.0;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.19700000000000006;S   W   A   P;J   O   B   F;W   A   P   S;F   O   R   B;yes;no;no;no;no;yes
78;1;4;2.5;positive;H   E   L   K;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.08200000000000002;G   U   T   Z;K   E   L   M;H   E   L   K;Z   U   N   T;no;no;yes;no;yes;no
78;1;5;5.0;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.19700000000000006;S   A   P   V;J   O   R   F;W   A   P   S;F   R   O   B;no;no;yes;no;no;yes
78;1;6;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.19700000000000006;B   O   R   F;F   O   R   B;V   A   S   P;P   S   A   V;no;no;no;yes;no;yes
78;1;7;5.0;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.19700000000000006;J   O   R   B;S   V   A   W;F   R   O   B;V   A   S   P;no;no;no;yes;no;yes
78;1;8;2.5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.08200000000000002;K   E   H   M;K   L   E   H;Z   U   N   T;N   U   G   Z;no;no;yes;no;yes;no
78;1;9;5.0;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.19700000000000006;B   J   O   F;W   A   P   S;J   O   R   B;S   W   A   P;no;no;yes;no;yes;no
78;1;10;2.5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Garbage dump 5.jpg;0.08200000000000002;H   E   M   K;K   L   E   M;G   U   N   T;N   U   G   Z;no;no;yes;no;no;yes
78;1;11;2.5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.08200000000000002;K   E   L   M;K   L   E   H;T   U   G   Z;N   U   G   Z;no;no;no;yes;no;yes
78;1;12;5.0;negative;S   P   A   V;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.19700000000000006;S   P   A   V;J   O   B   F;B   O   R   F;S   W   A   P;yes;no;no;no;no;yes
78;1;13;2.5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.08200000000000002;H   E   M   K;T   U   N   G;Z   U   N   G;K   L   E   M;no;no;yes;no;no;yes
78;1;14;5.0;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.19700000000000006;S   V   A   W;B   J   O   F;R   O   B   F;P   S   A   V;yes;no;no;no;no;yes
78;1;15;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.19700000000000006;R   O   B   F;B   J   O   F;V   A   P   S;S   P   A   V;no;no;yes;no;no;yes
78;1;16;5.0;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.19700000000000006;J   O   B   F;V   A   P   S;B   O   R   F;V   A   S   P;yes;no;no;no;yes;no
78;1;17;2.5;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Cockroach 1.jpg;0.08200000000000002;M   E   H   K;Z   U   N   T;G   U   N   T;L   E   M   K;no;no;yes;no;no;yes
78;1;18;2.5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.08200000000000002;K   E   L   M;T   U   G   Z;K   L   E   M;Z   U   N   G;no;no;yes;no;yes;no
78;1;19;5.0;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.19700000000000006;S   P   A   V;P   S   A   V;F   R   O   B;F   O   R   B;no;no;no;yes;yes;no
78;1;20;2.5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.08200000000000002;H   E   L   K;G   N   U   Z;G   U   T   Z;K   E   L   M;no;yes;no;no;no;yes
78;1;21;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.19700000000000006;F   O   R   B;B   J   O   F;S   A   P   V;S   V   A   W;no;yes;no;no;yes;no
78;1;22;2.5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.08200000000000002;M   E   H   K;G   N   U   Z;G   U   T   Z;K   E   H   M;no;no;yes;no;no;yes
78;1;23;5.0;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.19700000000000006;V   A   P   S;S   A   P   V;J   O   R   F;J   O   R   B;no;yes;no;no;no;yes
78;1;24;2.5;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.08200000000000002;H   E   L   K;T   U   G   Z;Z   U   N   G;K   L   E   H;no;no;yes;no;no;yes
78;1;25;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.19700000000000006;P   S   A   V;F   R   O   B;J   O   R   F;S   V   A   W;no;yes;no;no;yes;no
78;1;26;2.5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.08200000000000002;H   E   M   K;T   U   G   Z;G   U   N   T;L   E   M   K;no;no;yes;no;yes;no
78;1;27;2.5;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.08200000000000002;G   N   U   Z;M   E   H   K;K   L   E   H;T   U   N   G;no;yes;no;no;yes;no
78;1;28;5.0;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.19700000000000006;V   A   P   S;J   O   R   B;S   A   P   V;B   O   R   F;no;no;no;yes;yes;no
78;1;29;2.5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;School 2.jpg;0.08200000000000002;H   E   L   K;N   U   G   Z;H   E   M   K;G   U   T   Z;no;no;no;yes;yes;no
78;1;30;2.5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.08200000000000002;K   E   H   M;Z   U   N   G;G   N   U   Z;L   E   M   K;yes;no;no;no;yes;no
78;1;31;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.19700000000000006;R   O   B   F;J   O   B   F;V   A   S   P;S   W   A   P;yes;no;no;no;yes;no
78;1;32;2.5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.08200000000000002;Z   U   N   T;K   E   H   M;T   U   N   G;L   E   M   K;yes;no;no;no;yes;no
78;2;1;5.0;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Prison 2.jpg;0.19700000000000006;S   V   A   W;W   A   P   S;R   O   B   F;J   O   R   B;no;yes;no;no;no;yes
78;2;2;2.5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Sunflower 1.jpg;0.08200000000000002;K   L   E   H;G   U   N   T;K   L   E   M;Z   U   N   T;no;no;no;yes;yes;no
78;2;3;2.5;negative;G   N   U   Z;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.08200000000000002;K   E   H   M;H   E   L   K;G   N   U   Z;G   U   T   Z;no;no;yes;no;no;yes
78;2;4;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.19700000000000006;B   O   R   F;W   A   P   S;B   J   O   F;V   A   P   S;no;no;no;yes;no;yes
78;2;5;5.0;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.19700000000000006;B   J   O   F;P   S   A   V;S   W   A   P;J   O   R   F;no;no;yes;no;no;yes
