subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
69;1;1;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Baby 8.jpg;0.07600000000000001;N   U   G   Z;K   L   E   M;H   E   L   K;Z   U   N   G;yes;no;no;no;yes;no
69;1;2;2.5;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.07600000000000001;T   U   G   Z;K   E   L   M;Z   U   N   T;K   E   H   M;no;no;yes;no;yes;no
69;1;3;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.07600000000000001;T   U   N   G;M   E   H   K;G   N   U   Z;K   E   H   M;no;yes;no;no;no;yes
69;1;4;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.08699999999999997;S   P   A   V;V   A   P   S;J   O   R   F;R   O   B   F;no;yes;no;no;no;yes
69;1;5;5.0;positive;J   O   R   F;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.08699999999999997;F   O   R   B;J   O   R   F;S   P   A   V;W   A   P   S;no;yes;no;no;yes;no
69;1;6;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.07600000000000001;T   U   N   G;K   L   E   H;H   E   M   K;T   U   G   Z;yes;no;no;no;yes;no
69;1;7;2.5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.07600000000000001;K   E   H   M;Z   U   N   G;K   E   L   M;G   U   N   T;no;no;yes;no;yes;no
69;1;8;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.07600000000000001;G   U   N   T;K   E   L   M;M   E   H   K;Z   U   N   G;no;yes;no;no;no;yes
69;1;9;2.5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Flood 2.jpg;0.07600000000000001;T   U   N   G;N   U   G   Z;H   E   L   K;K   L   E   M;no;yes;no;no;yes;no
69;1;10;2.5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Birthday 1.jpg;0.07600000000000001;G   U   T   Z;L   E   M   K;K   L   E   H;T   U   G   Z;no;yes;no;no;yes;no
69;1;11;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.08699999999999997;J   O   R   B;F   O   R   B;S   V   A   W;S   A   P   V;no;no;no;yes;no;yes
