subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
99;3;5;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.20800000000000007;-1;-1;1;1;0.008;6
99;3;6;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.07200000000000001;1;1;4;4;0.002;1
99;3;7;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.20000000000000007;-1;-1;1;1;0.008;5
99;3;8;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.20000000000000007;-1;-1;1;1;0.008;6
99;3;9;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Neutral face 1.jpg;0.19200000000000006;-1;-1;1;1;0.008;6
99;3;10;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Drink 2.jpg;0.18400000000000005;-1;-1;1;1;0.008;6
99;3;11;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fire hydrant 4.jpg;0.07400000000000001;1;1;4;4;0.002;2
99;3;12;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.07600000000000001;1;1;4;4;0.002;2
99;3;13;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.07800000000000001;1;1;4;4;0.002;1
99;3;14;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Alcohol 3.jpg;0.17600000000000005;-1;-1;1;1;0.008;6
99;3;15;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.16800000000000004;-1;-1;1;1;0.008;6
99;3;16;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Crow 2.jpg;0.08000000000000002;1;1;4;4;0.002;1
99;4;1;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.16000000000000003;-1;-1;1;1;0.008;5
99;4;2;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Bark 4.jpg;0.16000000000000003;-1;-1;1;1;0.008;6
99;4;3;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Bark 1.jpg;0.15200000000000002;-1;-1;1;1;0.008;6
99;4;4;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Cardboard 2.jpg;0.08200000000000002;1;1;4;4;0.002;2
99;4;5;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.08400000000000002;1;1;4;4;0.002;2
99;4;6;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.08600000000000002;1;1;4;4;0.002;2
99;4;7;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Roofing 4.jpg;0.14400000000000002;-1;-1;1;1;0.008;0
99;4;8;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.08800000000000002;1;-1;5;5;0.002;3
99;4;9;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.14400000000000002;-1;1;2;2;0.004;4
99;4;10;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.08600000000000002;-1;-1;5;5;0.002;3
99;4;11;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.14800000000000002;1;-1;3;3;0.004;6
99;4;12;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.08400000000000002;-1;-1;5;5;0.002;3
99;4;13;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Rocks 3.jpg;0.08200000000000002;-1;1;6;6;0.002;2
99;4;14;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.14400000000000002;-1;-1;3;3;0.004;6
99;4;15;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.08400000000000002;1;-1;7;7;0.002;4
99;4;16;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.14;-1;-1;3;3;0.004;5
99;5;1;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Fire hydrant 1.jpg;0.08200000000000002;-1;1;8;8;0.001;1
99;5;2;2.5;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.08300000000000002;1;1;8;8;0.001;2
99;5;3;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Roofing 1.jpg;0.14;-1;1;4;4;0.002;4
99;5;4;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.14200000000000002;1;1;4;4;0.002;5
99;5;5;5.0;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Railroad 1.jpg;0.14200000000000002;1;-1;5;5;0.002;6
99;5;6;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bored pose 1.jpg;0.14;-1;-1;5;5;0.002;6
99;5;7;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.08400000000000002;1;1;8;8;0.001;1
99;5;8;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.08500000000000002;1;1;8;8;0.001;2
99;5;9;5.0;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.138;-1;-1;5;5;0.002;6
99;5;10;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Keyboard 2.jpg;0.08600000000000002;1;-1;9;9;0.001;4
99;5;11;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Bark 5.jpg;0.136;-1;-1;5;5;0.002;6
99;5;12;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.134;-1;-1;5;5;0.002;6
99;5;13;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.08500000000000002;-1;1;10;10;0.001;2
99;5;14;2.5;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.08600000000000002;1;1;10;10;0.001;2
99;5;15;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.132;-1;-1;5;5;0.002;5
99;5;16;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Keyboard 3.jpg;0.08700000000000002;1;-1;11;11;0.001;3
