subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
114;1;1;2.5;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Miserable pose 4.jpg;0.08700000000000002;V   A   P   S;B   O   R   F;J   O   R   F;S   A   P   V;no;yes;no;no;no;yes
114;1;2;2.5;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.08700000000000002;B   O   R   F;S   A   P   V;F   R   O   B;S   V   A   W;no;yes;no;no;yes;no
114;1;3;2.5;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.08700000000000002;F   O   R   B;J   O   B   F;V   A   S   P;S   P   A   V;yes;no;no;no;no;yes
114;1;4;5.0;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Gun 5.jpg;0.11699999999999999;N   U   G   Z;T   U   G   Z;K   E   L   M;H   E   L   K;no;no;yes;no;no;yes
114;1;5;5.0;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.11699999999999999;G   N   U   Z;K   L   E   M;T   U   G   Z;M   E   H   K;yes;no;no;no;yes;no
114;1;6;5.0;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.11699999999999999;Z   U   N   G;G   N   U   Z;K   E   H   M;H   E   L   K;no;no;no;yes;no;yes
114;1;7;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.11699999999999999;T   U   G   Z;K   L   E   H;G   U   T   Z;K   E   L   M;yes;no;no;no;yes;no
114;1;8;5.0;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Couple 8.jpg;0.11699999999999999;H   E   L   K;T   U   N   G;K   L   E   H;G   N   U   Z;no;yes;no;no;yes;no
114;1;9;5.0;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.11699999999999999;K   L   E   H;K   L   E   M;Z   U   N   T;T   U   N   G;yes;no;no;no;no;yes
114;1;10;2.5;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.08700000000000002;W   A   P   S;V   A   P   S;J   O   B   F;B   O   R   F;yes;no;no;no;yes;no
114;1;11;2.5;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.08700000000000002;J   O   R   B;J   O   R   F;S   W   A   P;S   V   A   W;no;yes;no;no;no;yes
114;1;12;2.5;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.08700000000000002;S   W   A   P;J   O   R   B;J   O   R   F;V   A   S   P;yes;no;no;no;yes;no
114;1;13;5.0;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.11699999999999999;K   E   L   M;G   U   T   Z;G   U   N   T;K   E   H   M;yes;no;no;no;no;yes
114;1;14;5.0;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.11699999999999999;Z   U   N   T;K   L   E   M;N   U   G   Z;H   E   M   K;no;no;no;yes;yes;no
114;1;15;5.0;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.11699999999999999;M   E   H   K;G   N   U   Z;K   L   E   M;Z   U   N   G;yes;no;no;no;no;yes
114;1;16;5.0;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.11699999999999999;K   E   L   M;K   E   H   M;G   U   N   T;T   U   N   G;no;no;yes;no;yes;no
114;1;17;2.5;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Jail 1.jpg;0.08700000000000002;B   J   O   F;R   O   B   F;V   A   P   S;V   A   S   P;no;no;no;yes;no;yes
114;1;18;2.5;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Excited face 3.jpg;0.08700000000000002;R   O   B   F;F   O   R   B;P   S   A   V;V   A   P   S;no;no;no;yes;yes;no
114;1;19;5.0;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.11699999999999999;K   L   E   H;L   E   M   K;T   U   G   Z;Z   U   N   T;yes;no;no;no;no;yes
114;1;20;5.0;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.11699999999999999;H   E   M   K;Z   U   N   G;Z   U   N   T;L   E   M   K;no;yes;no;no;yes;no
114;1;21;2.5;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.08700000000000002;V   A   S   P;P   S   A   V;F   R   O   B;B   J   O   F;yes;no;no;no;yes;no
114;1;22;2.5;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Sad pose 1.jpg;0.08700000000000002;W   A   P   S;S   P   A   V;J   O   R   B;R   O   B   F;yes;no;no;no;no;yes
114;1;23;2.5;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.08700000000000002;B   O   R   F;S   V   A   W;J   O   B   F;W   A   P   S;yes;no;no;no;no;yes
114;1;24;2.5;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.08700000000000002;S   W   A   P;J   O   B   F;J   O   R   F;S   V   A   W;yes;no;no;no;yes;no
114;1;25;5.0;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.11699999999999999;K   E   H   M;Z   U   N   G;L   E   M   K;N   U   G   Z;no;no;no;yes;yes;no
114;1;26;2.5;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.08700000000000002;F   R   O   B;S   W   A   P;P   S   A   V;B   J   O   F;yes;no;no;no;no;yes
114;1;27;2.5;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.08700000000000002;S   A   P   V;B   J   O   F;F   O   R   B;S   P   A   V;no;no;no;yes;yes;no
114;1;28;2.5;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.08700000000000002;S   P   A   V;W   A   P   S;J   O   R   B;R   O   B   F;no;yes;no;no;yes;no
114;1;29;5.0;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.11699999999999999;T   U   N   G;N   U   G   Z;M   E   H   K;H   E   M   K;no;no;no;yes;no;yes
114;1;30;2.5;negative;F   R   O   B;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.08700000000000002;F   R   O   B;P   S   A   V;S   A   P   V;F   O   R   B;no;no;no;yes;no;yes
114;1;31;5.0;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.11699999999999999;L   E   M   K;H   E   M   K;G   U   T   Z;G   U   N   T;no;yes;no;no;no;yes
114;1;32;5.0;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.11699999999999999;M   E   H   K;G   U   N   T;H   E   L   K;G   U   T   Z;no;yes;no;no;yes;no
114;2;1;2.5;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.08700000000000002;V   A   P   S;S   A   P   V;J   O   R   F;J   O   B   F;no;no;no;yes;yes;no
114;2;2;2.5;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Angry face 5.jpg;0.08700000000000002;B   J   O   F;V   A   S   P;R   O   B   F;P   S   A   V;no;no;yes;no;no;yes
114;2;3;2.5;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Yoga 3.jpg;0.08700000000000002;V   A   S   P;J   O   R   F;B   O   R   F;S   V   A   W;yes;no;no;no;yes;no
114;2;4;5.0;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Gun 5.jpg;0.11699999999999999;N   U   G   Z;T   U   G   Z;K   E   H   M;K   L   E   H;no;no;yes;no;no;yes
114;2;5;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.11699999999999999;G   U   T   Z;K   E   L   M;G   U   N   T;L   E   M   K;no;yes;no;no;no;yes
114;2;6;5.0;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Nude couple 7.jpg;0.11699999999999999;K   L   E   M;L   E   M   K;N   U   G   Z;G   U   T   Z;no;no;no;yes;yes;no
