subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
21;1;1;5.0;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Car crash 1.jpg;0.088;J   O   R   B;V   A   S   P;V   A   P   S;F   O   R   B;no;no;yes;no;no;yes
21;1;2;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.066;Z   U   N   G;G   N   U   Z;K   E   H   M;M   E   H   K;yes;no;no;no;no;yes
21;1;3;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.066;Z   U   N   G;G   U   N   T;K   L   E   M;M   E   H   K;no;yes;no;no;yes;no
21;1;4;5.0;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.088;J   O   R   F;S   P   A   V;S   V   A   W;R   O   B   F;no;yes;no;no;no;yes
21;1;5;5.0;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.088;F   O   R   B;V   A   S   P;J   O   R   B;W   A   P   S;yes;no;no;no;yes;no
21;1;6;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.066;M   E   H   K;T   U   G   Z;L   E   M   K;G   U   N   T;no;no;yes;no;no;yes
21;1;7;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.088;S   A   P   V;J   O   R   F;P   S   A   V;F   R   O   B;no;no;no;yes;yes;no
21;1;8;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.066;G   N   U   Z;K   E   H   M;T   U   N   G;H   E   M   K;no;no;yes;no;yes;no
21;1;9;5.0;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.088;S   W   A   P;S   V   A   W;F   R   O   B;B   J   O   F;yes;no;no;no;no;yes
21;1;10;2.5;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Angry face 3.jpg;0.066;G   U   T   Z;H   E   M   K;G   N   U   Z;K   L   E   H;no;no;no;yes;no;yes
21;1;11;2.5;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Frustrated pose 7.jpg;0.066;Z   U   N   T;K   E   H   M;N   U   G   Z;H   E   L   K;no;no;no;yes;no;yes
21;1;12;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.088;W   A   P   S;J   O   R   F;B   O   R   F;S   A   P   V;no;no;no;yes;no;yes
21;1;13;2.5;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.066;G   U   T   Z;K   E   H   M;T   U   N   G;H   E   L   K;no;no;no;yes;yes;no
21;1;14;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Sunset 3.jpg;0.066;M   E   H   K;G   N   U   Z;K   L   E   H;T   U   G   Z;no;yes;no;no;yes;no
21;1;15;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.088;S   P   A   V;J   O   R   B;P   S   A   V;J   O   B   F;yes;no;no;no;no;yes
21;1;16;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;School 2.jpg;0.088;J   O   R   F;S   A   P   V;B   O   R   F;P   S   A   V;no;no;yes;no;yes;no
21;1;17;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Angry pose 1.jpg;0.066;T   U   N   G;K   L   E   M;G   U   N   T;K   L   E   H;yes;no;no;no;no;yes
21;1;18;2.5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.066;H   E   L   K;Z   U   N   T;T   U   G   Z;H   E   M   K;no;no;yes;no;yes;no
21;1;19;2.5;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.066;G   U   N   T;L   E   M   K;N   U   G   Z;K   E   L   M;no;no;yes;no;yes;no
21;1;20;5.0;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.088;S   V   A   W;V   A   P   S;J   O   B   F;F   R   O   B;no;no;yes;no;yes;no
