subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
36;3;15;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.073;1;1;8;8;0.001;2
36;3;16;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.118;-1;-1;5;5;0.002;5
36;4;1;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Dirt 3.jpg;0.118;-1;-1;5;5;0.002;5
36;4;2;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.118;-1;-1;5;5;0.002;5
36;4;3;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Rocks 2.jpg;0.074;1;-1;9;9;0.001;3
36;4;4;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Railroad 1.jpg;0.118;-1;1;6;6;0.002;4
36;4;5;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.073;-1;-1;9;9;0.001;3
36;4;6;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Bark 2.jpg;0.072;-1;1;10;10;0.001;2
36;4;7;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.073;1;1;10;10;0.001;2
36;4;8;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.12;1;1;6;6;0.002;5
36;4;9;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Fence 1.jpg;0.12;1;1;6;6;0.002;5
36;4;10;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Neutral pose 3.jpg;0.12;1;1;6;6;0.002;5
36;4;11;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.074;1;-1;11;11;0.001;3
36;4;12;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.12;1;-1;7;7;0.002;6
36;4;13;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.073;-1;-1;11;11;0.001;4
36;4;14;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.072;-1;-1;11;11;0.001;3
36;4;15;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Bark 5.jpg;0.118;-1;-1;7;7;0.002;6
36;4;16;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Neutral face 4.jpg;0.071;-1;1;12;12;0.001;2
36;5;1;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Prison 1.jpg;0.116;-1;1;8;8;0.001;3
36;5;2;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bored pose 1.jpg;0.117;1;1;8;8;0.001;5
36;5;3;2.5;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Crow 2.jpg;0.072;1;-1;13;13;0.001;5
36;5;4;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Pinecone 2.jpg;0.071;-1;-1;13;13;0.001;4
36;5;5;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Paper 5.jpg;0.117;1;1;8;8;0.001;5
36;5;6;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Fence 3.jpg;0.07;-1;-1;13;13;0.001;3
36;5;7;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Car 2.jpg;0.069;-1;-1;13;13;0.001;3
36;5;8;5.0;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Destruction 9.jpg;0.117;1;1;8;8;0.001;5
36;5;9;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.117;1;1;8;8;0.001;5
36;5;10;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Cardboard 2.jpg;0.068;-1;1;14;14;0.001;2
36;5;11;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Keyboard 2.jpg;0.117;1;-1;9;9;0.001;6
36;5;12;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Drink 2.jpg;0.069;1;1;14;14;0.001;2
36;5;13;5.0;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Roofing 3.jpg;0.116;-1;-1;9;9;0.001;5
36;5;14;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Office supplies 3.jpg;0.116;-1;-1;9;9;0.001;5
36;5;15;2.5;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Roofing 4.jpg;0.07;1;1;14;14;0.001;2
36;5;16;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cups 4.jpg;0.071;1;1;14;14;0.001;2
