subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
55;1;1;2.5;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.055999999999999994;G   U   T   Z;N   U   G   Z;H   E   M   K;K   L   E   M;yes;no;no;no;yes;no
55;1;2;2.5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.055999999999999994;G   U   N   T;K   E   H   M;G   N   U   Z;H   E   M   K;no;no;no;yes;yes;no
55;1;3;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.055999999999999994;K   E   L   M;T   U   N   G;K   E   H   M;G   U   N   T;no;no;yes;no;yes;no
55;1;4;5.0;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Yoga 3.jpg;0.131;V   A   P   S;W   A   P   S;J   O   R   B;J   O   R   F;yes;no;no;no;yes;no
55;1;5;5.0;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.131;J   O   R   F;S   P   A   V;V   A   S   P;J   O   R   B;no;no;no;yes;yes;no
55;1;6;2.5;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.055999999999999994;Z   U   N   G;L   E   M   K;K   E   H   M;G   N   U   Z;no;yes;no;no;yes;no
55;1;7;5.0;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Angry face 5.jpg;0.131;R   O   B   F;W   A   P   S;S   V   A   W;J   O   R   F;no;no;no;yes;no;yes
55;1;8;2.5;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.055999999999999994;K   L   E   M;Z   U   N   T;M   E   H   K;Z   U   N   G;no;yes;no;no;yes;no
55;1;9;5.0;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.131;F   O   R   B;S   V   A   W;B   J   O   F;P   S   A   V;no;no;no;yes;yes;no
55;1;10;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.131;P   S   A   V;F   R   O   B;J   O   B   F;S   W   A   P;no;no;no;yes;yes;no
55;1;11;2.5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.055999999999999994;G   N   U   Z;H   E   L   K;T   U   G   Z;K   L   E   M;yes;no;no;no;yes;no
55;1;12;5.0;positive;S   V   A   W;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.131;B   O   R   F;S   V   A   W;S   P   A   V;B   J   O   F;no;yes;no;no;yes;no
55;1;13;5.0;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.131;J   O   B   F;P   S   A   V;F   O   R   B;S   W   A   P;yes;no;no;no;yes;no
55;1;14;5.0;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Frustrated pose 5.jpg;0.131;V   A   P   S;B   J   O   F;R   O   B   F;S   P   A   V;no;no;yes;no;no;yes
55;1;15;5.0;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.131;R   O   B   F;S   A   P   V;S   P   A   V;F   O   R   B;no;no;yes;no;yes;no
55;1;16;2.5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.055999999999999994;N   U   G   Z;T   U   G   Z;K   E   L   M;L   E   M   K;no;no;yes;no;no;yes
