subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
2;1;1;2.5;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Lake 12.jpg;0.055;S   P   A   V;J   O   R   B;J   O   R   F;V   A   S   P;no;yes;no;no;yes;no
2;1;2;2.5;negative;J   O   R   F;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.055;V   A   P   S;B   J   O   F;J   O   R   F;V   A   S   P;no;no;yes;no;no;yes
2;1;3;2.5;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.055;J   O   R   F;S   W   A   P;V   A   S   P;J   O   B   F;no;no;yes;no;no;yes
2;1;4;2.5;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Beach 5.jpg;0.055;S   W   A   P;F   R   O   B;B   O   R   F;V   A   P   S;yes;no;no;no;yes;no
2;1;5;5.0;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.113;K   L   E   M;H   E   L   K;T   U   G   Z;Z   U   N   G;no;no;no;yes;yes;no
2;1;6;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.113;L   E   M   K;H   E   M   K;Z   U   N   T;G   N   U   Z;no;yes;no;no;no;yes
2;1;7;2.5;positive;S   A   P   V;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.055;S   A   P   V;P   S   A   V;J   O   B   F;B   J   O   F;yes;no;no;no;yes;no
2;1;8;5.0;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.113;Z   U   N   G;G   U   N   T;K   E   H   M;M   E   H   K;no;no;yes;no;no;yes
2;1;9;5.0;negative;H   E   L   K;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.113;T   U   G   Z;L   E   M   K;N   U   G   Z;H   E   L   K;no;yes;no;no;no;yes
2;1;10;2.5;positive;V   A   P   S;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.055;S   A   P   V;R   O   B   F;F   O   R   B;V   A   P   S;no;yes;no;no;yes;no
2;1;11;5.0;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.113;T   U   N   G;H   E   M   K;K   E   L   M;Z   U   N   G;no;yes;no;no;no;yes
2;1;12;2.5;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.055;B   O   R   F;S   P   A   V;W   A   P   S;B   J   O   F;yes;no;no;no;no;yes
2;1;13;5.0;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.113;H   E   M   K;G   U   N   T;K   E   H   M;T   U   N   G;no;no;no;yes;yes;no
2;1;14;5.0;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.113;G   U   N   T;G   U   T   Z;K   E   L   M;H   E   L   K;yes;no;no;no;yes;no
2;1;15;2.5;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.055;R   O   B   F;B   O   R   F;S   V   A   W;W   A   P   S;no;yes;no;no;yes;no
2;1;16;2.5;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.055;S   V   A   W;S   P   A   V;F   R   O   B;F   O   R   B;yes;no;no;no;yes;no
2;1;17;5.0;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.113;K   L   E   H;L   E   M   K;Z   U   N   T;N   U   G   Z;no;no;yes;no;yes;no
2;1;18;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.113;T   U   G   Z;Z   U   N   G;K   E   L   M;M   E   H   K;yes;no;no;no;yes;no
2;1;19;5.0;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.113;N   U   G   Z;K   L   E   H;G   U   T   Z;K   E   H   M;no;no;no;yes;no;yes
2;1;20;5.0;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.113;G   N   U   Z;Z   U   N   T;K   E   L   M;K   L   E   M;no;no;no;yes;no;yes
2;1;21;5.0;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.113;T   U   G   Z;K   L   E   M;G   U   N   T;K   L   E   H;no;no;no;yes;no;yes
2;1;22;5.0;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Father 1.jpg;0.113;G   U   T   Z;H   E   M   K;Z   U   N   T;K   L   E   M;yes;no;no;no;yes;no
2;1;23;2.5;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;School 2.jpg;0.055;J   O   B   F;B   J   O   F;S   W   A   P;P   S   A   V;no;no;yes;no;yes;no
2;1;24;2.5;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.055;P   S   A   V;F   O   R   B;F   R   O   B;S   V   A   W;no;no;yes;no;no;yes
2;1;25;2.5;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Sad face 1.jpg;0.055;V   A   P   S;J   O   B   F;J   O   R   B;S   A   P   V;yes;no;no;no;no;yes
2;1;26;5.0;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.113;N   U   G   Z;K   L   E   H;L   E   M   K;G   N   U   Z;yes;no;no;no;yes;no
2;1;27;5.0;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.113;T   U   N   G;K   E   H   M;M   E   H   K;G   N   U   Z;no;no;no;yes;yes;no
2;1;28;2.5;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.055;S   V   A   W;J   O   R   B;B   O   R   F;P   S   A   V;yes;no;no;no;no;yes
2;1;29;2.5;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.055;R   O   B   F;S   A   P   V;S   W   A   P;F   O   R   B;no;yes;no;no;no;yes
2;1;30;2.5;positive;W   A   P   S;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.055;W   A   P   S;V   A   S   P;J   O   R   F;J   O   R   B;no;yes;no;no;yes;no
2;1;31;5.0;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Pollution 1.jpg;0.113;T   U   N   G;H   E   L   K;G   U   T   Z;M   E   H   K;no;no;no;yes;no;yes
