subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
54;1;1;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.10399999999999998;-1;-1;2;1;0.004;5;yes;no
54;1;2;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Present 2.jpg;0.10399999999999998;-1;1;3;2;0.004;4;yes;no
54;1;3;2.5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.054000000000000006;1;-1;3;17;0.004;3;yes;no
54;1;4;5.0;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.10799999999999998;1;1;3;2;0.004;4;yes;no
54;1;5;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Frustrated pose 7.jpg;0.11199999999999999;1;1;3;2;0.004;5;no;yes
54;1;6;2.5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.05;-1;-1;3;17;0.004;3;yes;no
54;1;7;2.5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.046;-1;1;4;18;0.002;2;no;yes
54;1;8;2.5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.048;1;1;4;18;0.002;2;yes;no
54;1;9;2.5;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.05;1;1;4;18;0.002;2;yes;no
54;1;10;5.0;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.11199999999999999;1;1;3;2;0.004;5;yes;no
54;1;11;2.5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.052000000000000005;1;-1;5;19;0.002;3;yes;no
54;1;12;2.5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.05;-1;1;6;20;0.002;2;yes;no
54;1;13;2.5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.052000000000000005;1;1;6;20;0.002;2;yes;no
54;1;14;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.11199999999999999;1;1;3;2;0.004;5;no;yes
54;1;15;2.5;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.054000000000000006;1;1;6;20;0.002;2;yes;no
54;1;16;2.5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Car accident 2.jpg;0.05600000000000001;1;-1;7;21;0.002;3;no;yes
