subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
20;1;1;2.5;positive;S   P   A   V;maske_1.bmp;maske_2.bmp;Fireworks 2.jpg;0.047;-1;1;3;23;0.004;2;yes;no
20;1;2;5.0;negative;Z   U   N   T;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.078;1;1;2;5;0.004;2;yes;no
20;1;3;2.5;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Animal carcass 3.jpg;0.051;1;1;3;23;0.004;2;yes;no
20;1;4;5.0;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Feces 1.jpg;0.082;1;1;2;5;0.004;5;no;yes
20;1;5;5.0;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Birthday 1.jpg;0.082;1;1;2;5;0.004;5;yes;no
20;1;6;2.5;negative;J   O   R   F;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.055;1;-1;4;24;0.002;4;no;yes
20;1;7;5.0;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Beach 5.jpg;0.082;1;1;2;5;0.004;5;yes;no
20;1;8;5.0;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Chipmunk 1.jpg;0.082;1;1;2;5;0.004;5;yes;no
20;1;9;2.5;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Massage 1.jpg;0.053;-1;-1;4;24;0.002;5;yes;no
20;1;10;5.0;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.082;1;1;2;5;0.004;4;no;yes
20;1;11;5.0;positive;H   E   M   K;maske_1.bmp;maske_2.bmp;Penguins 2.jpg;0.086;1;1;2;5;0.004;4;yes;no
20;1;12;5.0;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Dessert 8.jpg;0.09;1;1;2;5;0.004;5;no;yes
