subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
32;1;1;2.5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.104;K   E   L   M;K   E   H   M;G   U   N   T;T   U   G   Z;no;yes;no;no;yes;no
32;1;2;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Dog 2.jpg;0.118;J   O   R   B;S   V   A   W;F   O   R   B;V   A   P   S;no;no;no;yes;yes;no
32;1;3;5.0;negative;F   O   R   B;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.118;S   W   A   P;S   A   P   V;F   O   R   B;F   R   O   B;no;no;yes;no;yes;no
32;1;4;5.0;negative;R   O   B   F;maske_1.bmp;maske_2.bmp;Dog 23.jpg;0.118;R   O   B   F;W   A   P   S;J   O   R   F;S   V   A   W;yes;no;no;no;no;yes
32;1;5;5.0;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Alcohol 5.jpg;0.118;R   O   B   F;V   A   S   P;J   O   R   F;P   S   A   V;no;yes;no;no;yes;no
32;1;6;5.0;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Birthday 1.jpg;0.118;S   V   A   W;R   O   B   F;S   P   A   V;B   O   R   F;no;no;yes;no;yes;no
32;1;7;5.0;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Miserable face 2.jpg;0.118;J   O   R   B;S   V   A   W;P   S   A   V;B   J   O   F;no;no;no;yes;no;yes
32;1;8;2.5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Beach 4.jpg;0.104;H   E   M   K;Z   U   N   T;K   L   E   H;G   U   T   Z;no;no;yes;no;yes;no
32;1;9;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.118;J   O   B   F;W   A   P   S;J   O   R   F;S   W   A   P;no;no;no;yes;yes;no
32;1;10;2.5;positive;L   E   M   K;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.104;Z   U   N   G;G   N   U   Z;H   E   L   K;L   E   M   K;no;yes;no;no;yes;no
