subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
77;1;1;5.0;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.10599999999999998;S   W   A   P;S   A   P   V;R   O   B   F;J   O   R   B;no;no;no;yes;yes;no
77;1;2;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.10599999999999998;J   O   R   B;S   V   A   W;S   A   P   V;F   R   O   B;yes;no;no;no;yes;no
77;1;3;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.08100000000000002;K   L   E   M;G   U   T   Z;T   U   G   Z;K   L   E   H;no;no;no;yes;no;yes
77;1;4;5.0;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Toilet 4.jpg;0.10599999999999998;S   W   A   P;B   O   R   F;V   A   P   S;J   O   B   F;no;no;yes;no;yes;no
77;1;5;2.5;positive;T   U   G   Z;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.08100000000000002;T   U   N   G;K   L   E   M;K   E   L   M;T   U   G   Z;no;no;no;yes;yes;no
77;1;6;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.08100000000000002;K   E   H   M;G   U   N   T;G   U   T   Z;K   L   E   M;no;no;no;yes;no;yes
77;1;7;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;School 2.jpg;0.08100000000000002;K   L   E   H;Z   U   N   G;K   E   L   M;G   U   T   Z;no;yes;no;no;yes;no
77;1;8;5.0;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.10599999999999998;J   O   B   F;S   V   A   W;B   O   R   F;V   A   P   S;no;no;yes;no;yes;no
77;1;9;2.5;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Miserable face 2.jpg;0.08100000000000002;T   U   G   Z;G   N   U   Z;L   E   M   K;K   L   E   H;no;no;no;yes;no;yes
77;1;10;5.0;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.10599999999999998;S   P   A   V;J   O   R   B;S   A   P   V;J   O   B   F;no;no;yes;no;no;yes
