subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
18;1;1;2.5;negative;J   O   R   B;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.079;J   O   R   B;F   O   R   B;S   V   A   W;S   W   A   P;no;no;no;yes;no;yes
18;1;2;5.0;negative;M   E   H   K;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.128;T   U   N   G;K   E   L   M;T   U   G   Z;M   E   H   K;no;no;no;yes;no;yes
18;1;3;2.5;negative;B   O   R   F;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.079;B   O   R   F;J   O   B   F;S   W   A   P;S   P   A   V;no;no;no;yes;no;yes
18;1;4;2.5;positive;P   S   A   V;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.079;P   S   A   V;S   V   A   W;F   O   R   B;J   O   R   B;no;no;no;yes;yes;no
18;1;5;5.0;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.128;K   E   L   M;G   U   N   T;H   E   L   K;N   U   G   Z;no;no;no;yes;yes;no
18;1;6;5.0;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Excited face 3.jpg;0.128;K   L   E   M;G   U   T   Z;M   E   H   K;G   N   U   Z;no;no;no;yes;no;yes
18;1;7;2.5;negative;B   J   O   F;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.079;V   A   P   S;B   J   O   F;W   A   P   S;R   O   B   F;yes;no;no;no;no;yes
18;1;8;2.5;negative;R   O   B   F;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.079;V   A   S   P;R   O   B   F;J   O   R   B;S   P   A   V;yes;no;no;no;no;yes
18;1;9;2.5;negative;F   O   R   B;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.079;P   S   A   V;S   A   P   V;B   J   O   F;F   O   R   B;yes;no;no;no;no;yes
18;1;10;2.5;positive;V   A   S   P;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.079;P   S   A   V;J   O   R   B;V   A   S   P;F   O   R   B;no;no;yes;no;no;yes
18;1;11;2.5;positive;W   A   P   S;maske_2.bmp;maske_1.bmp;Cat 5.jpg;0.079;W   A   P   S;R   O   B   F;S   A   P   V;B   J   O   F;yes;no;no;no;yes;no
18;1;12;5.0;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Couple 8.jpg;0.128;K   L   E   H;K   E   H   M;T   U   G   Z;T   U   N   G;no;no;no;yes;no;yes
18;1;13;5.0;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Garbage dump 6.jpg;0.128;N   U   G   Z;G   N   U   Z;H   E   L   K;L   E   M   K;no;no;yes;no;no;yes
