subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
1;1;1;2.5;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.034;F   O   R   B;S   P   A   V;V   A   S   P;R   O   B   F;no;yes;no;no;yes;no
1;1;2;2.5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Soup 1.jpg;0.034;B   J   O   F;W   A   P   S;J   O   R   B;S   A   P   V;no;yes;no;no;yes;no
1;1;3;2.5;negative;V   A   P   S;maske_2.bmp;maske_1.bmp;Cockroach 1.jpg;0.034;R   O   B   F;F   O   R   B;P   S   A   V;V   A   P   S;yes;no;no;no;no;yes
1;1;4;5.0;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Baby 6.jpg;0.12;G   N   U   Z;Z   U   N   T;M   E   H   K;K   L   E   M;yes;no;no;no;yes;no
1;1;5;5.0;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Birthday 1.jpg;0.12;G   N   U   Z;K   E   H   M;Z   U   N   G;H   E   M   K;no;no;yes;no;yes;no
1;1;6;5.0;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.12;L   E   M   K;K   L   E   M;Z   U   N   T;G   U   N   T;no;no;yes;no;yes;no
1;1;7;2.5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.034;J   O   B   F;J   O   R   B;V   A   S   P;P   S   A   V;yes;no;no;no;yes;no
1;1;8;5.0;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Depressed pose 1.jpg;0.12;H   E   M   K;G   U   N   T;M   E   H   K;G   N   U   Z;no;no;yes;no;yes;no
1;1;9;2.5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.034;V   A   S   P;F   O   R   B;S   W   A   P;B   O   R   F;no;yes;no;no;no;yes
1;1;10;5.0;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.12;G   U   N   T;K   L   E   H;K   L   E   M;Z   U   N   G;no;no;yes;no;no;yes
1;1;11;5.0;positive;G   U   T   Z;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.12;L   E   M   K;H   E   M   K;T   U   G   Z;G   U   T   Z;no;no;no;yes;yes;no
1;1;12;5.0;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.12;K   E   L   M;K   L   E   H;T   U   G   Z;T   U   N   G;no;no;yes;no;yes;no
1;1;13;2.5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.034;S   W   A   P;J   O   R   F;S   P   A   V;J   O   B   F;no;yes;no;no;no;yes
1;1;14;2.5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Explosion 6.jpg;0.034;J   O   R   B;R   O   B   F;V   A   P   S;V   A   S   P;no;yes;no;no;no;yes
1;1;15;2.5;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Gazing 6.jpg;0.034;F   O   R   B;S   V   A   W;V   A   P   S;B   J   O   F;no;no;yes;no;yes;no
1;1;16;5.0;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.12;K   E   H   M;K   E   L   M;T   U   N   G;G   N   U   Z;no;yes;no;no;no;yes
1;1;17;2.5;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.034;S   A   P   V;B   J   O   F;S   V   A   W;F   R   O   B;yes;no;no;no;no;yes
1;1;18;5.0;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.12;H   E   L   K;N   U   G   Z;M   E   H   K;Z   U   N   G;no;yes;no;no;no;yes
1;1;19;2.5;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.034;F   R   O   B;J   O   B   F;P   S   A   V;S   A   P   V;no;yes;no;no;yes;no
1;1;20;5.0;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Destruction 10.jpg;0.12;T   U   G   Z;Z   U   N   G;K   E   H   M;K   L   E   M;no;no;yes;no;no;yes
1;1;21;2.5;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.034;B   O   R   F;S   V   A   W;F   R   O   B;S   W   A   P;no;yes;no;no;yes;no
1;1;22;2.5;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.034;J   O   R   F;R   O   B   F;V   A   P   S;W   A   P   S;no;yes;no;no;yes;no
1;1;23;2.5;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.034;J   O   R   F;S   P   A   V;B   O   R   F;P   S   A   V;no;yes;no;no;no;yes
1;1;24;5.0;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Father 1.jpg;0.12;T   U   N   G;N   U   G   Z;K   E   L   M;K   L   E   H;yes;no;no;no;yes;no
1;1;25;5.0;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.12;G   U   N   T;H   E   L   K;G   U   T   Z;K   E   H   M;yes;no;no;no;yes;no
1;1;26;5.0;negative;L   E   M   K;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.12;N   U   G   Z;Z   U   N   T;M   E   H   K;L   E   M   K;no;no;no;yes;no;yes
1;1;27;5.0;negative;H   E   M   K;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.12;H   E   M   K;Z   U   N   T;H   E   L   K;G   U   T   Z;no;no;yes;no;no;yes
1;1;28;5.0;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Dog 31.jpg;0.12;H   E   L   K;K   E   L   M;T   U   G   Z;N   U   G   Z;yes;no;no;no;no;yes
1;1;29;2.5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.034;S   W   A   P;J   O   R   F;S   P   A   V;B   O   R   F;no;yes;no;no;yes;no
1;1;30;2.5;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.034;J   O   R   B;F   R   O   B;W   A   P   S;S   V   A   W;no;yes;no;no;no;yes
1;1;31;2.5;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Animal carcass 1.jpg;0.034;J   O   B   F;S   A   P   V;B   J   O   F;W   A   P   S;no;yes;no;no;no;yes
1;1;32;5.0;negative;K   L   E   H;maske_2.bmp;maske_1.bmp;Scared face 4.jpg;0.12;L   E   M   K;G   U   T   Z;T   U   N   G;K   L   E   H;no;no;no;yes;no;yes
1;2;1;5.0;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Animal carcass 3.jpg;0.12;H   E   M   K;T   U   N   G;K   E   L   M;G   U   N   T;no;no;yes;no;no;yes
