subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating
49;4;16;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Fire hydrant 1.jpg;0.03899999999999998;1;1;10;10;0.001;2
49;5;1;5.0;neutral;S   P   O   B;maske_2.bmp;maske_1.bmp;Fence 5.jpg;0.08199999999999996;-1;-1;4;4;0.002;5
49;5;2;5.0;neutral;S   A   B   F;maske_2.bmp;maske_1.bmp;Destruction 9.jpg;0.08199999999999996;-1;-1;4;4;0.002;6
49;5;3;5.0;neutral;P   A   B   F;maske_2.bmp;maske_1.bmp;Bark 1.jpg;0.07999999999999996;-1;-1;4;4;0.002;6
49;5;4;2.5;neutral;B   J   A   V;maske_2.bmp;maske_1.bmp;Roofing 2.jpg;0.03999999999999998;1;1;10;10;0.001;2
49;5;5;2.5;neutral;B   O   V   S;maske_2.bmp;maske_1.bmp;Bark 4.jpg;0.04099999999999998;1;1;10;10;0.001;2
49;5;6;5.0;neutral;F   R   A   P;maske_2.bmp;maske_1.bmp;Skyscraper 1.jpg;0.07799999999999996;-1;1;5;5;0.002;4
49;5;7;2.5;neutral;F   O   P   V;maske_2.bmp;maske_1.bmp;Keys 1.jpg;0.04199999999999998;1;-1;11;11;0.001;3
49;5;8;2.5;neutral;R   O   W   S;maske_1.bmp;maske_2.bmp;Keyboard 3.jpg;0.04099999999999998;-1;-1;11;11;0.001;3
49;5;9;2.5;neutral;B   J   A   V;maske_1.bmp;maske_2.bmp;Cups 2.jpg;0.03999999999999998;-1;-1;11;11;0.001;4
49;5;10;2.5;neutral;F   O   P   V;maske_1.bmp;maske_2.bmp;Prison 1.jpg;0.03899999999999998;-1;1;12;12;0.001;2
49;5;11;5.0;neutral;S   A   B   F;maske_1.bmp;maske_2.bmp;Bed 1.jpg;0.07999999999999996;1;1;5;5;0.002;5
49;5;12;2.5;neutral;R   O   W   S;maske_2.bmp;maske_1.bmp;Neutral pose 3.jpg;0.03999999999999998;1;1;12;12;0.001;1
49;5;13;5.0;neutral;S   P   O   B;maske_1.bmp;maske_2.bmp;Fire hydrant 4.jpg;0.07999999999999996;1;1;5;5;0.002;5
49;5;14;5.0;neutral;F   R   A   P;maske_1.bmp;maske_2.bmp;Fence 3.jpg;0.07999999999999996;1;1;5;5;0.002;5
49;5;15;2.5;neutral;B   O   V   S;maske_1.bmp;maske_2.bmp;Rocks 2.jpg;0.04099999999999998;1;-1;13;13;0.001;3
49;5;16;5.0;neutral;P   A   B   F;maske_1.bmp;maske_2.bmp;Office supplies 4.jpg;0.07999999999999996;1;1;5;5;0.002;4
