subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
11;1;1;5.0;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Couple 8.jpg;0.116;-1;1;3;8;0.004;1;no;yes
11;1;2;2.5;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.073;-1;1;3;14;0.004;1;no;yes
11;1;3;2.5;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.077;1;1;3;14;0.004;2;no;yes
11;1;4;5.0;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Children 1.jpg;0.12;1;1;3;8;0.004;3;yes;no
11;1;5;5.0;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.124;1;1;3;8;0.004;5;no;yes
11;1;6;2.5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.081;1;-1;4;15;0.002;3;no;yes
11;1;7;2.5;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Jail 1.jpg;0.079;-1;1;5;16;0.002;2;yes;no
11;1;8;5.0;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.124;1;1;3;8;0.004;4;no;yes
11;1;9;5.0;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.128;1;1;3;8;0.004;5;yes;no
11;1;10;2.5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Fire 2.jpg;0.081;1;-1;6;17;0.002;4;yes;no
11;1;11;2.5;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.079;-1;1;7;18;0.002;2;yes;no
11;1;12;2.5;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.081;1;-1;8;19;0.001;4;yes;no
11;1;13;5.0;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Collaboration 1.jpg;0.128;1;-1;4;9;0.002;6;yes;no
11;1;14;2.5;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Destruction 7.jpg;0.08;-1;-1;8;19;0.001;5;no;yes
11;1;15;2.5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Sunflower 1.jpg;0.079;-1;-1;8;19;0.001;4;yes;no
11;1;16;5.0;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.126;-1;-1;4;9;0.002;6;yes;no
11;1;17;2.5;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.078;-1;-1;8;19;0.001;5;yes;no
11;1;18;5.0;positive;M   E   H   K;maske_2.bmp;maske_1.bmp;Fireworks 2.jpg;0.124;-1;-1;4;9;0.002;5;yes;no
11;1;19;2.5;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Coffee 1.jpg;0.077;-1;-1;8;19;0.001;4;yes;no
11;1;20;5.0;negative;G   U   N   T;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.124;-1;-1;4;9;0.002;5;no;yes
11;1;21;5.0;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Baby 7.jpg;0.124;-1;-1;4;9;0.002;6;no;yes
11;1;22;5.0;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Sad face 9.jpg;0.122;-1;-1;4;9;0.002;6;yes;no
11;1;23;5.0;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.12;-1;-1;4;9;0.002;5;yes;no
11;1;24;5.0;negative;Z   U   N   G;maske_1.bmp;maske_2.bmp;Sad face 1.jpg;0.12;-1;-1;4;9;0.002;6;yes;no
11;1;25;2.5;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Elephant 1.jpg;0.076;-1;-1;8;19;0.001;4;yes;no
