subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
33;1;1;5.0;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.156;-1;1;3;4;0.004;2;yes;no
33;1;2;2.5;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Destruction 10.jpg;0.082;-1;1;3;22;0.004;2;yes;no
33;1;3;2.5;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Fire 7.jpg;0.086;1;1;3;22;0.004;2;no;yes
33;1;4;2.5;positive;B   J   O   F;maske_2.bmp;maske_1.bmp;Zebra 1.jpg;0.09;1;-1;4;23;0.002;3;yes;no
33;1;5;5.0;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Beach 7.jpg;0.16;1;1;3;4;0.004;5;yes;no
33;1;6;5.0;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Cat 4.jpg;0.16;1;1;3;4;0.004;5;yes;no
33;1;7;5.0;positive;G   U   T   Z;maske_1.bmp;maske_2.bmp;Coffee 1.jpg;0.16;1;1;3;4;0.004;5;yes;no
33;1;8;5.0;positive;Z   U   N   G;maske_2.bmp;maske_1.bmp;Excited face 5.jpg;0.16;1;1;3;4;0.004;5;yes;no
33;1;9;2.5;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Dog 2.jpg;0.088;-1;-1;4;23;0.002;3;yes;no
33;1;10;2.5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.086;-1;-1;4;23;0.002;3;yes;no
33;1;11;5.0;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Intensity 1.jpg;0.16;1;1;3;4;0.004;4;no;yes
33;1;12;5.0;positive;N   U   G   Z;maske_1.bmp;maske_2.bmp;Mother 6.jpg;0.164;1;1;3;4;0.004;5;yes;no
33;1;13;5.0;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.164;1;1;3;4;0.004;5;yes;no
33;1;14;2.5;negative;S   W   A   P;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.084;-1;-1;4;23;0.002;4;yes;no
33;1;15;5.0;negative;K   E   L   M;maske_2.bmp;maske_1.bmp;Dog 31.jpg;0.164;1;1;3;4;0.004;5;yes;no
