subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
78;1;1;2.5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.07900000000000001;-1;1;3;14;0.004;2;yes;no
78;1;2;5.0;positive;R   O   B   F;maske_1.bmp;maske_2.bmp;School 2.jpg;0.14800000000000002;-1;1;3;8;0.004;3;yes;no
78;1;3;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.15200000000000002;1;1;3;8;0.004;3;yes;no
78;1;4;2.5;negative;Z   U   N   G;maske_2.bmp;maske_1.bmp;Frustrated pose 3.jpg;0.08300000000000002;1;-1;4;15;0.002;3;no;yes
78;1;5;2.5;positive;H   E   M   K;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.08100000000000002;-1;-1;4;15;0.002;3;no;yes
78;1;6;2.5;negative;N   U   G   Z;maske_2.bmp;maske_1.bmp;Frustrated pose 5.jpg;0.07900000000000001;-1;-1;4;15;0.002;3;no;yes
78;1;7;2.5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Garbage dump 6.jpg;0.07700000000000001;-1;-1;4;15;0.002;3;no;yes
78;1;8;2.5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Hangover 1.jpg;0.07500000000000001;-1;-1;4;15;0.002;3;no;yes
78;1;9;5.0;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Soup 1.jpg;0.15600000000000003;1;1;3;8;0.004;3;yes;no
78;1;10;2.5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.07300000000000001;-1;-1;4;15;0.002;3;yes;no
78;1;11;2.5;negative;G   U   N   T;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.07100000000000001;-1;-1;4;15;0.002;3;yes;no
78;1;12;5.0;negative;W   A   P   S;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.16000000000000003;1;1;3;8;0.004;5;no;yes
78;1;13;5.0;negative;S   W   A   P;maske_1.bmp;maske_2.bmp;Sad pose 1.jpg;0.16000000000000003;1;1;3;8;0.004;5;no;yes
78;1;14;2.5;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Chipmunk 1.jpg;0.069;-1;-1;4;15;0.002;3;yes;no
78;1;15;2.5;negative;Z   U   N   T;maske_2.bmp;maske_1.bmp;Flood 1.jpg;0.067;-1;-1;4;15;0.002;3;no;yes
78;1;16;5.0;positive;F   O   R   B;maske_2.bmp;maske_1.bmp;Dessert 5.jpg;0.16000000000000003;1;1;3;8;0.004;5;no;yes
78;1;17;5.0;positive;F   R   O   B;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.16000000000000003;1;1;3;8;0.004;4;yes;no
78;1;18;5.0;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Children 1.jpg;0.16400000000000003;1;1;3;8;0.004;5;yes;no
78;1;19;5.0;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.16400000000000003;1;1;3;8;0.004;5;yes;no
78;1;20;5.0;negative;S   A   P   V;maske_1.bmp;maske_2.bmp;Depressed pose 3.jpg;0.16400000000000003;1;1;3;8;0.004;5;no;yes
78;1;21;5.0;positive;J   O   R   B;maske_1.bmp;maske_2.bmp;Mother 1.jpg;0.16400000000000003;1;1;3;8;0.004;4;yes;no
78;1;22;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.16800000000000004;1;-1;4;9;0.002;6;yes;no
78;1;23;2.5;negative;G   U   T   Z;maske_2.bmp;maske_1.bmp;Angry face 3.jpg;0.065;-1;-1;4;15;0.002;6;no;yes
78;1;24;2.5;positive;K   L   E   M;maske_2.bmp;maske_1.bmp;Guitar 1.jpg;0.063;-1;1;5;16;0.002;2;no;yes
78;1;25;2.5;positive;K   L   E   H;maske_2.bmp;maske_1.bmp;Beach 6.jpg;0.065;1;1;5;16;0.002;2;yes;no
78;1;26;2.5;negative;T   U   N   G;maske_1.bmp;maske_2.bmp;Hallway 1.jpg;0.067;1;-1;6;17;0.002;5;yes;no
78;1;27;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Flowers 4.jpg;0.16600000000000004;-1;-1;4;9;0.002;6;yes;no
78;1;28;2.5;positive;M   E   H   K;maske_1.bmp;maske_2.bmp;Picnic 2.jpg;0.065;-1;1;7;18;0.002;1;no;yes
78;1;29;2.5;positive;K   E   L   M;maske_1.bmp;maske_2.bmp;Dessert 8.jpg;0.067;1;-1;8;19;0.001;3;no;yes
78;1;30;5.0;negative;P   S   A   V;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.16400000000000003;-1;-1;4;9;0.002;6;yes;no
78;1;31;5.0;negative;V   A   S   P;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.16200000000000003;-1;-1;4;9;0.002;5;yes;no
