subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;direction_pretrial; direction; reversals_for_calc; reversals_total; stepsize; pas_rating;VF_pos;VF_neg
85;1;1;5.0;negative;S   V   A   W;maske_2.bmp;maske_1.bmp;Destruction 7.jpg;0.09499999999999997;1;1;2;8;0.004;3;no;yes
85;1;2;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Baby 2.jpg;0.052000000000000005;1;1;2;16;0.004;2;yes;no
85;1;3;5.0;positive;J   O   R   F;maske_2.bmp;maske_1.bmp;Alcohol 5.jpg;0.09899999999999998;1;1;2;8;0.004;2;yes;no
85;1;4;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Ferret 1.jpg;0.05600000000000001;1;-1;3;17;0.004;3;no;yes
85;1;5;2.5;positive;G   N   U   Z;maske_1.bmp;maske_2.bmp;Sunset 3.jpg;0.052000000000000005;-1;-1;3;17;0.004;3;yes;no
85;1;6;5.0;negative;P   S   A   V;maske_1.bmp;maske_2.bmp;Angry face 4.jpg;0.10299999999999998;1;1;2;8;0.004;2;no;yes
85;1;7;5.0;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Bird 3.jpg;0.10699999999999998;1;1;2;8;0.004;5;yes;no
85;1;8;2.5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Intensity 1.jpg;0.048;-1;-1;3;17;0.004;3;no;yes
85;1;9;2.5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Miserable pose 4.jpg;0.044;-1;-1;3;17;0.004;4;no;yes
85;1;10;5.0;negative;W   A   P   S;maske_1.bmp;maske_2.bmp;Sad face 9.jpg;0.10699999999999998;1;1;2;8;0.004;4;no;yes
85;1;11;5.0;negative;V   A   P   S;maske_1.bmp;maske_2.bmp;Destruction 2.jpg;0.11099999999999999;1;1;2;8;0.004;2;no;yes
85;1;12;5.0;positive;F   O   R   B;maske_1.bmp;maske_2.bmp;Beach 6.jpg;0.11499999999999999;1;1;2;8;0.004;5;yes;no
85;1;13;2.5;positive;T   U   G   Z;maske_1.bmp;maske_2.bmp;Picnic 1.jpg;0.039999999999999994;-1;-1;3;17;0.004;3;yes;no
85;1;14;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Pollution 1.jpg;0.03599999999999999;-1;1;4;18;0.002;2;no;yes
85;1;15;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Elephant 1.jpg;0.11499999999999999;1;1;2;8;0.004;5;yes;no
85;1;16;2.5;positive;Z   U   N   G;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.03799999999999999;1;-1;5;19;0.002;3;yes;no
85;1;17;2.5;negative;H   E   M   K;maske_2.bmp;maske_1.bmp;Garbage dump 1.jpg;0.03599999999999999;-1;-1;5;19;0.002;3;no;yes
85;1;18;5.0;positive;B   O   R   F;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.11499999999999999;1;1;2;8;0.004;5;yes;no
85;1;19;5.0;positive;J   O   R   B;maske_2.bmp;maske_1.bmp;Mother 5.jpg;0.11499999999999999;1;-1;3;9;0.004;6;yes;no
85;1;20;2.5;positive;Z   U   N   T;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.03399999999999999;-1;-1;5;19;0.002;3;yes;no
85;1;21;5.0;negative;S   A   P   V;maske_2.bmp;maske_1.bmp;Fire 7.jpg;0.11099999999999999;-1;-1;3;9;0.004;5;no;yes
85;1;22;2.5;positive;G   U   N   T;maske_1.bmp;maske_2.bmp;Siblings 1.jpg;0.03199999999999999;-1;-1;5;19;0.002;3;yes;no
85;1;23;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Fence 4.jpg;0.029999999999999985;-1;-1;5;19;0.002;3;yes;no
85;1;24;5.0;negative;S   P   A   V;maske_1.bmp;maske_2.bmp;Car accident 2.jpg;0.11099999999999999;-1;-1;3;9;0.004;5;no;yes
85;1;25;2.5;negative;K   E   H   M;maske_2.bmp;maske_1.bmp;Hallway 1.jpg;0.027999999999999983;-1;1;6;20;0.002;2;no;yes
85;1;26;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Depressed pose 3.jpg;0.029999999999999985;1;1;6;20;0.002;2;no;yes
