subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
29;1;1;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Explosion 6.jpg;0.076;H   E   L   K;K   L   E   H;G   U   N   T;T   U   G   Z;yes;no;no;no;no;yes
29;1;2;2.5;positive;T   U   N   G;maske_1.bmp;maske_2.bmp;Beach 4.jpg;0.076;K   L   E   H;T   U   N   G;G   U   T   Z;L   E   M   K;yes;no;no;no;yes;no
29;1;3;5.0;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.14;B   J   O   F;S   A   P   V;J   O   R   F;V   A   S   P;no;no;no;yes;no;yes
29;1;4;5.0;positive;B   J   O   F;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.14;S   A   P   V;S   V   A   W;B   J   O   F;B   O   R   F;no;no;yes;no;yes;no
29;1;5;2.5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Present 2.jpg;0.076;K   L   E   H;G   U   N   T;H   E   L   K;G   N   U   Z;no;yes;no;no;yes;no
29;1;6;2.5;negative;K   L   E   M;maske_1.bmp;maske_2.bmp;Gun 1.jpg;0.076;T   U   G   Z;K   L   E   M;N   U   G   Z;L   E   M   K;no;no;yes;no;no;yes
29;1;7;5.0;positive;F   R   O   B;maske_1.bmp;maske_2.bmp;Guitar 1.jpg;0.14;F   R   O   B;J   O   R   B;S   A   P   V;W   A   P   S;yes;no;no;no;yes;no
29;1;8;2.5;positive;N   U   G   Z;maske_2.bmp;maske_1.bmp;Mother 6.jpg;0.076;Z   U   N   T;H   E   M   K;K   L   E   M;N   U   G   Z;yes;no;no;no;yes;no
29;1;9;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Angry face 5.jpg;0.076;H   E   L   K;G   N   U   Z;Z   U   N   T;M   E   H   K;no;no;no;yes;no;yes
29;1;10;5.0;positive;J   O   B   F;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.14;V   A   S   P;R   O   B   F;J   O   B   F;W   A   P   S;no;no;yes;no;yes;no
