subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
79;1;1;5.0;positive;S   W   A   P;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.08699999999999997;S   V   A   W;R   O   B   F;J   O   R   B;S   W   A   P;no;no;no;yes;yes;no
79;1;2;2.5;negative;L   E   M   K;maske_2.bmp;maske_1.bmp;Prison 2.jpg;0.05500000000000001;G   N   U   Z;T   U   G   Z;K   E   H   M;L   E   M   K;no;no;yes;no;no;yes
79;1;3;2.5;negative;K   E   H   M;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.05500000000000001;L   E   M   K;G   U   T   Z;N   U   G   Z;K   E   H   M;no;no;yes;no;no;yes
79;1;4;2.5;negative;H   E   L   K;maske_1.bmp;maske_2.bmp;Garbage dump 1.jpg;0.05500000000000001;H   E   L   K;H   E   M   K;Z   U   N   T;G   U   T   Z;no;no;no;yes;no;yes
79;1;5;2.5;positive;T   U   N   G;maske_2.bmp;maske_1.bmp;Collaboration 1.jpg;0.05500000000000001;H   E   M   K;K   L   E   H;T   U   N   G;G   U   T   Z;no;no;no;yes;yes;no
79;1;6;5.0;positive;S   A   P   V;maske_1.bmp;maske_2.bmp;Cat 5.jpg;0.08699999999999997;P   S   A   V;B   O   R   F;S   A   P   V;J   O   R   B;no;no;yes;no;yes;no
79;1;7;5.0;positive;V   A   S   P;maske_2.bmp;maske_1.bmp;Penguins 2.jpg;0.08699999999999997;J   O   R   F;V   A   S   P;B   J   O   F;S   P   A   V;no;yes;no;no;yes;no
79;1;8;2.5;positive;G   U   N   T;maske_2.bmp;maske_1.bmp;Picnic 1.jpg;0.05500000000000001;G   U   N   T;K   E   H   M;H   E   M   K;T   U   G   Z;yes;no;no;no;yes;no
79;1;9;2.5;negative;M   E   H   K;maske_2.bmp;maske_1.bmp;Ferret 1.jpg;0.05500000000000001;M   E   H   K;Z   U   N   T;K   L   E   H;G   U   N   T;yes;no;no;no;no;yes
79;1;10;5.0;positive;V   A   P   S;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.08699999999999997;W   A   P   S;F   R   O   B;J   O   R   F;V   A   P   S;yes;no;no;no;yes;no
79;1;11;2.5;negative;K   E   L   M;maske_1.bmp;maske_2.bmp;Scared face 4.jpg;0.05500000000000001;K   E   L   M;M   E   H   K;N   U   G   Z;T   U   N   G;no;yes;no;no;no;yes
79;1;12;5.0;negative;B   J   O   F;maske_2.bmp;maske_1.bmp;Hangover 1.jpg;0.08699999999999997;B   O   R   F;B   J   O   F;S   V   A   W;S   P   A   V;yes;no;no;no;no;yes
79;1;13;5.0;positive;P   S   A   V;maske_1.bmp;maske_2.bmp;Bird 1.jpg;0.08699999999999997;P   S   A   V;R   O   B   F;J   O   B   F;V   A   S   P;no;yes;no;no;yes;no
79;1;14;5.0;positive;S   V   A   W;maske_1.bmp;maske_2.bmp;Cat 4.jpg;0.08699999999999997;F   O   R   B;S   V   A   W;B   O   R   F;S   A   P   V;no;yes;no;no;yes;no
79;1;15;2.5;negative;K   L   E   M;maske_2.bmp;maske_1.bmp;Angry pose 1.jpg;0.05500000000000001;K   L   E   M;T   U   G   Z;T   U   N   G;H   E   L   K;no;no;yes;no;no;yes
79;1;16;2.5;negative;K   L   E   H;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.05500000000000001;K   L   E   H;K   E   L   M;G   N   U   Z;Z   U   N   G;no;yes;no;no;no;yes
79;1;17;5.0;negative;J   O   B   F;maske_1.bmp;maske_2.bmp;Toilet 4.jpg;0.08699999999999997;V   A   P   S;R   O   B   F;J   O   B   F;W   A   P   S;no;no;yes;no;no;yes
79;1;18;5.0;negative;F   R   O   B;maske_1.bmp;maske_2.bmp;Frustrated pose 3.jpg;0.08699999999999997;S   A   P   V;W   A   P   S;J   O   R   B;F   R   O   B;no;no;yes;no;no;yes
79;1;19;2.5;positive;G   N   U   Z;maske_2.bmp;maske_1.bmp;Picnic 2.jpg;0.05500000000000001;L   E   M   K;Z   U   N   T;G   N   U   Z;M   E   H   K;no;yes;no;no;yes;no
79;1;20;2.5;positive;Z   U   N   T;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.05500000000000001;T   U   N   G;K   E   L   M;K   L   E   H;Z   U   N   T;no;no;no;yes;yes;no
79;1;21;5.0;positive;S   P   A   V;maske_2.bmp;maske_1.bmp;Happy pose 2.jpg;0.08699999999999997;S   W   A   P;B   J   O   F;F   O   R   B;S   P   A   V;no;no;no;yes;yes;no
