subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
99;1;1;5.0;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Garbage dump 5.jpg;0.11299999999999999;Z   U   N   G;K   L   E   H;K   E   L   M;G   N   U   Z;yes;no;no;no;no;yes
99;1;2;5.0;negative;T   U   N   G;maske_2.bmp;maske_1.bmp;Angry face 4.jpg;0.11299999999999999;N   U   G   Z;K   E   H   M;H   E   M   K;T   U   N   G;no;yes;no;no;no;yes
99;1;3;5.0;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Excited face 5.jpg;0.11299999999999999;T   U   G   Z;K   L   E   H;H   E   L   K;Z   U   N   T;no;no;yes;no;yes;no
99;1;4;5.0;positive;K   E   H   M;maske_2.bmp;maske_1.bmp;Parade 1.jpg;0.11299999999999999;L   E   M   K;G   U   N   T;K   E   H   M;T   U   N   G;no;no;yes;no;yes;no
99;1;5;5.0;positive;K   E   L   M;maske_2.bmp;maske_1.bmp;Gazing 6.jpg;0.11299999999999999;G   N   U   Z;Z   U   N   G;K   E   L   M;H   E   M   K;no;no;no;yes;yes;no
99;1;6;2.5;positive;J   O   B   F;maske_1.bmp;maske_2.bmp;Lake 12.jpg;0.08200000000000002;V   A   P   S;S   V   A   W;J   O   B   F;J   O   R   F;no;no;no;yes;yes;no
99;1;7;2.5;positive;R   O   B   F;maske_2.bmp;maske_1.bmp;Siblings 1.jpg;0.08200000000000002;V   A   P   S;W   A   P   S;J   O   R   B;R   O   B   F;no;no;no;yes;yes;no
99;1;8;2.5;negative;V   A   S   P;maske_2.bmp;maske_1.bmp;Baby 7.jpg;0.08200000000000002;V   A   S   P;J   O   R   B;S   W   A   P;R   O   B   F;no;no;no;yes;no;yes
99;1;9;2.5;negative;S   V   A   W;maske_1.bmp;maske_2.bmp;Car crash 1.jpg;0.08200000000000002;F   R   O   B;W   A   P   S;S   V   A   W;B   O   R   F;no;no;yes;no;no;yes
99;1;10;2.5;positive;B   O   R   F;maske_2.bmp;maske_1.bmp;Mother 1.jpg;0.08200000000000002;B   O   R   F;V   A   S   P;F   R   O   B;W   A   P   S;yes;no;no;no;yes;no
99;1;11;5.0;negative;T   U   G   Z;maske_1.bmp;maske_2.bmp;Depressed pose 1.jpg;0.11299999999999999;T   U   G   Z;K   E   L   M;G   U   T   Z;H   E   L   K;yes;no;no;no;no;yes
