subjnr;blocknr;trialnr;adaptation_target;us_valence;cs_filename;premask_filename;postmask_filename;us_filename;cs_duration;id_opt_1;id_opt_2;id_opt_3;id_opt_4;opt_1;opt_2;opt_3;opt_4;VF_pos;VF_neg
112;1;1;2.5;negative;T   U   G   Z;maske_2.bmp;maske_1.bmp;Animal carcass 1.jpg;0.08400000000000002;H   E   L   K;G   U   N   T;K   L   E   M;T   U   G   Z;no;no;no;yes;no;yes
112;1;2;2.5;positive;H   E   L   K;maske_2.bmp;maske_1.bmp;Yoga 3.jpg;0.08400000000000002;T   U   N   G;N   U   G   Z;K   L   E   M;H   E   L   K;yes;no;no;no;yes;no
112;1;3;5.0;negative;J   O   R   B;maske_1.bmp;maske_2.bmp;Flood 2.jpg;0.13;F   R   O   B;S   W   A   P;S   V   A   W;J   O   R   B;no;no;no;yes;no;yes
112;1;4;2.5;positive;K   L   E   H;maske_1.bmp;maske_2.bmp;Zebra 1.jpg;0.08400000000000002;M   E   H   K;T   U   G   Z;G   N   U   Z;K   L   E   H;no;no;no;yes;yes;no
112;1;5;5.0;positive;S   W   A   P;maske_2.bmp;maske_1.bmp;School 2.jpg;0.13;J   O   R   F;W   A   P   S;S   W   A   P;B   O   R   F;no;no;yes;no;yes;no
112;1;6;5.0;negative;J   O   B   F;maske_2.bmp;maske_1.bmp;Feces 1.jpg;0.13;B   J   O   F;J   O   B   F;V   A   S   P;S   A   P   V;no;yes;no;no;no;yes
112;1;7;2.5;negative;G   N   U   Z;maske_1.bmp;maske_2.bmp;Garbage dump 8.jpg;0.08400000000000002;K   L   E   H;M   E   H   K;G   N   U   Z;Z   U   N   G;no;no;no;yes;no;yes
112;1;8;2.5;positive;K   L   E   M;maske_1.bmp;maske_2.bmp;Massage 1.jpg;0.08400000000000002;K   E   L   M;T   U   N   G;K   L   E   M;Z   U   N   G;no;no;yes;no;yes;no
112;1;9;2.5;positive;L   E   M   K;maske_1.bmp;maske_2.bmp;Happy pose 2.jpg;0.08400000000000002;Z   U   N   G;G   U   N   T;H   E   M   K;L   E   M   K;yes;no;no;no;yes;no
112;1;10;2.5;positive;K   E   H   M;maske_1.bmp;maske_2.bmp;Baby 6.jpg;0.08400000000000002;H   E   L   K;K   E   H   M;G   U   T   Z;Z   U   N   T;yes;no;no;no;yes;no
